# Evaluation: 0

# Evaluation: 100
EP=0.0422649474634484 HVMinus=-0.8375144524360468 | --algorithmResult population --createInitialSolutions scatterSearch --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover arithmetic --crossoverProbability 0.15173453377691726 --crossoverRepairStrategy random --mutation powerLaw --mutationProbabilityFactor 1.8178964596939313 --mutationRepairStrategy bounds --powerLawMutationDelta 4.418853982233556 --selection tournament --selectionTournamentSize 8 

# Evaluation: 200
EP=0.03182141902137593 HVMinus=-0.8433614730575012 | --algorithmResult externalArchive --populationSizeWithArchive 110 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.7727475873152609 --crossoverRepairStrategy round --sbxDistributionIndex 374.504019344554 --mutation levyFlight --mutationProbabilityFactor 1.295554250684136 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.6423349387462238 --levyFlightMutationStepSize 0.6775510286725301 --selection tournament --selectionTournamentSize 9 

# Evaluation: 300
EP=0.029017842229727562 HVMinus=-0.845081074022026 | --algorithmResult externalArchive --populationSizeWithArchive 76 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.2303874162753149 --crossoverRepairStrategy round --sbxDistributionIndex 191.34392337730455 --mutation levyFlight --mutationProbabilityFactor 1.5328511371756164 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.6376835910263727 --levyFlightMutationStepSize 0.3958363912129168 --selection boltzmann --boltzmannTemperature 6.186900165013767 

# Evaluation: 400
EP=0.029017842229727562 HVMinus=-0.845081074022026 | --algorithmResult externalArchive --populationSizeWithArchive 76 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.2303874162753149 --crossoverRepairStrategy round --sbxDistributionIndex 191.34392337730455 --mutation levyFlight --mutationProbabilityFactor 1.5328511371756164 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.6376835910263727 --levyFlightMutationStepSize 0.3958363912129168 --selection boltzmann --boltzmannTemperature 6.186900165013767 
EP=0.03237644624200044 HVMinus=-0.846074932923625 | --algorithmResult externalArchive --populationSizeWithArchive 44 --archiveType crowdingDistanceArchive --createInitialSolutions oppositionBased --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6369012293572606 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.5256393900752103 --blxAlphaBetaCrossoverAlpha 0.681870777894724 --mutation powerLaw --mutationProbabilityFactor 0.6546918920916637 --mutationRepairStrategy round --powerLawMutationDelta 8.288883807048066 --selection tournament --selectionTournamentSize 2 

# Evaluation: 500
EP=0.02423835771502076 HVMinus=-0.8481037686765036 | --algorithmResult externalArchive --populationSizeWithArchive 24 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9474491003566196 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.5209164729283873 --blxAlphaBetaCrossoverAlpha 0.6559914295134482 --mutation powerLaw --mutationProbabilityFactor 0.5869967678407382 --mutationRepairStrategy round --powerLawMutationDelta 0.8394837016537354 --selection boltzmann --boltzmannTemperature 25.285290080316955 

# Evaluation: 600
EP=0.02423835771502076 HVMinus=-0.8481037686765036 | --algorithmResult externalArchive --populationSizeWithArchive 24 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9474491003566196 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.5209164729283873 --blxAlphaBetaCrossoverAlpha 0.6559914295134482 --mutation powerLaw --mutationProbabilityFactor 0.5869967678407382 --mutationRepairStrategy round --powerLawMutationDelta 0.8394837016537354 --selection boltzmann --boltzmannTemperature 25.285290080316955 

# Evaluation: 700
EP=0.023331479675119737 HVMinus=-0.8481356141547662 | --algorithmResult externalArchive --populationSizeWithArchive 110 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.7781262695770181 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6793591032189785 --blxAlphaBetaCrossoverAlpha 0.6584921232240848 --mutation levyFlight --mutationProbabilityFactor 0.5861391484352859 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.6420459973284385 --levyFlightMutationStepSize 0.2871694866742148 --selection tournament --selectionTournamentSize 9 
EP=0.02461671176944321 HVMinus=-0.8486374944174985 | --algorithmResult externalArchive --populationSizeWithArchive 15 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9489874204000087 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.31743656171679496 --blxAlphaBetaCrossoverAlpha 0.6559946446205581 --mutation powerLaw --mutationProbabilityFactor 0.905622273504027 --mutationRepairStrategy bounds --powerLawMutationDelta 6.91481579035448 --selection boltzmann --boltzmannTemperature 34.206410801242214 

# Evaluation: 800
EP=0.023075461220063504 HVMinus=-0.848647568631694 | --algorithmResult externalArchive --populationSizeWithArchive 104 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9620201120233335 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.5259634102846403 --blxAlphaBetaCrossoverAlpha 0.6832456413712573 --mutation levyFlight --mutationProbabilityFactor 0.8781136824683222 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.8333468343718802 --levyFlightMutationStepSize 0.9572977411068898 --selection tournament --selectionTournamentSize 9 
EP=0.02311038290227957 HVMinus=-0.8488081811658158 | --algorithmResult externalArchive --populationSizeWithArchive 15 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9510927365047328 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8718327453940987 --mutation levyFlight --mutationProbabilityFactor 0.9038209959268395 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.6475216725766746 --levyFlightMutationStepSize 0.24898699402860455 --selection boltzmann --boltzmannTemperature 34.32247563014389 

# Evaluation: 900
