# Evaluation: 0

# Evaluation: 100
EP=0.1562457621119119 HVMinus=-0.8388729523839709 | --algorithmResult population --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.3071326196778741 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.666806580094952 --blxAlphaBetaCrossoverAlpha 0.865735297496528 --mutation nonUniform --mutationProbabilityFactor 0.725735191613474 --mutationRepairStrategy round --nonUniformMutationPerturbation 0.8394347366502987 --selection boltzmann --boltzmannTemperature 29.578207305843662 
EP=0.15715453133288054 HVMinus=-0.8393755397142506 | --algorithmResult population --createInitialSolutions oppositionBased --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.16109154477281984 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.4629184752074722 --blxAlphaBetaCrossoverAlpha 0.5811128620967182 --mutation nonUniform --mutationProbabilityFactor 1.6260951425940358 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.872462761194325 --selection tournament --selectionTournamentSize 7 

# Evaluation: 200
EP=0.1559365488874833 HVMinus=-0.8430655909889487 | --algorithmResult externalArchive --populationSizeWithArchive 130 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8214940062248859 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.6709502164350328 --blxAlphaBetaCrossoverAlpha 0.3554408626070156 --mutation powerLaw --mutationProbabilityFactor 1.294310698956992 --mutationRepairStrategy round --powerLawMutationDelta 3.0271711653102753 --selection tournament --selectionTournamentSize 3 

# Evaluation: 300
EP=0.1559365488874833 HVMinus=-0.8430655909889487 | --algorithmResult externalArchive --populationSizeWithArchive 130 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8214940062248859 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.6709502164350328 --blxAlphaBetaCrossoverAlpha 0.3554408626070156 --mutation powerLaw --mutationProbabilityFactor 1.294310698956992 --mutationRepairStrategy round --powerLawMutationDelta 3.0271711653102753 --selection tournament --selectionTournamentSize 3 
EP=0.1565208290461426 HVMinus=-0.8439562672667246 | --algorithmResult externalArchive --populationSizeWithArchive 130 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8214940062248859 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.23606399959882357 --blxAlphaBetaCrossoverAlpha 0.3554408626070156 --mutation powerLaw --mutationProbabilityFactor 0.3889001595125595 --mutationRepairStrategy round --powerLawMutationDelta 9.980998800519716 --selection tournament --selectionTournamentSize 3 
EP=0.15700838215708585 HVMinus=-0.8442165183333763 | --algorithmResult population --createInitialSolutions scatterSearch --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8162672099249167 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.9248808255373839 --blxAlphaBetaCrossoverAlpha 0.8661089598776982 --mutation levyFlight --mutationProbabilityFactor 0.5645340418741289 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.563066283238407 --levyFlightMutationStepSize 0.39472842140059605 --selection stochasticUniversalSampling 

# Evaluation: 400
EP=0.15643847603327574 HVMinus=-0.8459503642549907 | --algorithmResult population --createInitialSolutions scatterSearch --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.7747490337338485 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.9188043169768388 --blxAlphaBetaCrossoverAlpha 0.9695061889391523 --mutation linkedPolynomial --mutationProbabilityFactor 1.6366101954145889 --mutationRepairStrategy random --linkedPolynomialMutationDistributionIndex 392.37335931492703 --selection tournament --selectionTournamentSize 7 
EP=0.15564877946717962 HVMinus=-0.844528821901685 | --algorithmResult externalArchive --populationSizeWithArchive 129 --archiveType crowdingDistanceArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8206077212229541 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.9429947439612432 --blxAlphaBetaCrossoverAlpha 0.357109854677129 --mutation powerLaw --mutationProbabilityFactor 0.7793302812637868 --mutationRepairStrategy round --powerLawMutationDelta 7.376709430720243 --selection tournament --selectionTournamentSize 6 

# Evaluation: 500
EP=0.15457052922903228 HVMinus=-0.846144935897269 | --algorithmResult externalArchive --populationSizeWithArchive 76 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8214940062248859 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.6709502164350328 --blxAlphaBetaCrossoverAlpha 0.3554408626070156 --mutation powerLaw --mutationProbabilityFactor 1.294310698956992 --mutationRepairStrategy round --powerLawMutationDelta 3.0271711653102753 --selection tournament --selectionTournamentSize 3 
EP=0.15720299927106035 HVMinus=-0.8462496086119121 | --algorithmResult population --createInitialSolutions scatterSearch --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8345084224717758 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7558979212297096 --blxAlphaBetaCrossoverAlpha 0.9695061889391523 --mutation linkedPolynomial --mutationProbabilityFactor 1.6366101954145889 --mutationRepairStrategy bounds --linkedPolynomialMutationDistributionIndex 394.3954067067531 --selection boltzmann --boltzmannTemperature 7.443004342108245 
EP=0.15228516221495053 HVMinus=-0.8459274902637544 | --algorithmResult population --createInitialSolutions scatterSearch --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.7747490337338485 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.9188043169768388 --blxAlphaBetaCrossoverAlpha 0.9813074396558881 --mutation linkedPolynomial --mutationProbabilityFactor 1.6366101954145889 --mutationRepairStrategy random --linkedPolynomialMutationDistributionIndex 392.37335931492703 --selection tournament --selectionTournamentSize 7 
EP=0.15636971574471495 HVMinus=-0.846161855377331 | --algorithmResult externalArchive --populationSizeWithArchive 129 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8025504545978573 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.9429947439612432 --blxAlphaBetaCrossoverAlpha 0.40726051060194085 --mutation powerLaw --mutationProbabilityFactor 0.7793302812637868 --mutationRepairStrategy round --powerLawMutationDelta 2.666756645636414 --selection tournament --selectionTournamentSize 6 

# Evaluation: 600
EP=0.15228516221495053 HVMinus=-0.8459274902637544 | --algorithmResult population --createInitialSolutions scatterSearch --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.7747490337338485 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.9188043169768388 --blxAlphaBetaCrossoverAlpha 0.9813074396558881 --mutation linkedPolynomial --mutationProbabilityFactor 1.6366101954145889 --mutationRepairStrategy random --linkedPolynomialMutationDistributionIndex 392.37335931492703 --selection tournament --selectionTournamentSize 7 
