Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,0.0,NaN,NaN,1.0,1.0,0.0,3.0,0.3071326196778741,1.0,NaN,NaN,0.666806580094952,0.865735297496528,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.725735191613474,1.0,NaN,NaN,NaN,0.8394347366502987,NaN,NaN,NaN,2.0,NaN,29.578207305843662
100,1,0.0,NaN,NaN,5.0,1.0,0.0,3.0,0.16109154477281984,0.0,NaN,NaN,0.4629184752074722,0.5811128620967182,NaN,NaN,NaN,NaN,NaN,NaN,3.0,1.6260951425940358,0.0,NaN,NaN,NaN,0.872462761194325,NaN,NaN,NaN,0.0,7.0,NaN
200,0,1.0,130.0,1.0,4.0,1.0,0.0,3.0,0.8214940062248859,1.0,NaN,NaN,0.6709502164350328,0.3554408626070156,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.294310698956992,1.0,NaN,NaN,NaN,NaN,NaN,NaN,3.0271711653102753,0.0,3.0,NaN
300,0,1.0,130.0,1.0,4.0,1.0,0.0,3.0,0.8214940062248859,1.0,NaN,NaN,0.6709502164350328,0.3554408626070156,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.294310698956992,1.0,NaN,NaN,NaN,NaN,NaN,NaN,3.0271711653102753,0.0,3.0,NaN
300,1,1.0,130.0,1.0,4.0,1.0,0.0,3.0,0.8214940062248859,1.0,NaN,NaN,0.23606399959882357,0.3554408626070156,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.3889001595125595,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.980998800519716,0.0,3.0,NaN
300,2,0.0,NaN,NaN,2.0,2.0,0.0,3.0,0.8162672099249167,1.0,NaN,NaN,0.9248808255373839,0.8661089598776982,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.5645340418741289,2.0,NaN,NaN,NaN,NaN,1.563066283238407,0.39472842140059605,NaN,4.0,NaN,NaN
400,0,0.0,NaN,NaN,2.0,2.0,0.0,3.0,0.7747490337338485,1.0,NaN,NaN,0.9188043169768388,0.9695061889391523,NaN,NaN,NaN,NaN,NaN,NaN,2.0,1.6366101954145889,0.0,NaN,NaN,392.37335931492703,NaN,NaN,NaN,NaN,0.0,7.0,NaN
400,1,1.0,129.0,0.0,4.0,1.0,0.0,3.0,0.8206077212229541,0.0,NaN,NaN,0.9429947439612432,0.357109854677129,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.7793302812637868,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.376709430720243,0.0,6.0,NaN
500,0,1.0,76.0,1.0,4.0,1.0,0.0,3.0,0.8214940062248859,1.0,NaN,NaN,0.6709502164350328,0.3554408626070156,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.294310698956992,1.0,NaN,NaN,NaN,NaN,NaN,NaN,3.0271711653102753,0.0,3.0,NaN
500,1,0.0,NaN,NaN,2.0,2.0,0.0,3.0,0.8345084224717758,1.0,NaN,NaN,0.7558979212297096,0.9695061889391523,NaN,NaN,NaN,NaN,NaN,NaN,2.0,1.6366101954145889,2.0,NaN,NaN,394.3954067067531,NaN,NaN,NaN,NaN,2.0,NaN,7.443004342108245
500,2,0.0,NaN,NaN,2.0,2.0,0.0,3.0,0.7747490337338485,1.0,NaN,NaN,0.9188043169768388,0.9813074396558881,NaN,NaN,NaN,NaN,NaN,NaN,2.0,1.6366101954145889,0.0,NaN,NaN,392.37335931492703,NaN,NaN,NaN,NaN,0.0,7.0,NaN
500,3,1.0,129.0,1.0,4.0,1.0,0.0,3.0,0.8025504545978573,0.0,NaN,NaN,0.9429947439612432,0.40726051060194085,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.7793302812637868,1.0,NaN,NaN,NaN,NaN,NaN,NaN,2.666756645636414,0.0,6.0,NaN
600,0,0.0,NaN,NaN,2.0,2.0,0.0,3.0,0.7747490337338485,1.0,NaN,NaN,0.9188043169768388,0.9813074396558881,NaN,NaN,NaN,NaN,NaN,NaN,2.0,1.6366101954145889,0.0,NaN,NaN,392.37335931492703,NaN,NaN,NaN,NaN,0.0,7.0,NaN
600,1,1.0,51.0,1.0,4.0,1.0,0.0,3.0,0.8167431394964373,1.0,NaN,NaN,0.6711733182963409,0.3554408626070156,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.294310698956992,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.348084419395557,0.0,3.0,NaN
600,2,0.0,NaN,NaN,4.0,2.0,0.0,3.0,0.76735958571049,1.0,NaN,NaN,0.666806580094952,0.9667479515338029,NaN,NaN,NaN,NaN,NaN,NaN,2.0,0.7670973993639545,0.0,NaN,NaN,101.20288801805594,NaN,NaN,NaN,NaN,2.0,NaN,11.628102473840345
700,0,1.0,77.0,1.0,4.0,2.0,0.0,3.0,0.743434160693115,1.0,NaN,NaN,0.6491543632765631,0.8672772523641994,NaN,NaN,NaN,NaN,NaN,NaN,2.0,1.3021010020558845,2.0,NaN,NaN,231.7790098289616,NaN,NaN,NaN,NaN,4.0,NaN,NaN
700,1,0.0,NaN,NaN,4.0,1.0,0.0,3.0,0.7727918292932043,1.0,NaN,NaN,0.7379629776618798,0.9667479515338029,NaN,NaN,NaN,NaN,NaN,NaN,2.0,0.7673386477966716,0.0,NaN,NaN,102.40947699445304,NaN,NaN,NaN,NaN,2.0,NaN,11.628102473840345
700,2,1.0,79.0,1.0,5.0,0.0,0.0,3.0,0.8338138020899828,1.0,NaN,NaN,0.666806580094952,0.5890050320269747,NaN,NaN,NaN,NaN,NaN,NaN,2.0,0.7670973993639545,1.0,NaN,NaN,101.20288801805594,NaN,NaN,NaN,NaN,2.0,NaN,11.628102473840345
700,3,0.0,NaN,NaN,2.0,1.0,0.0,3.0,0.7747490337338485,0.0,NaN,NaN,0.9247636300601111,0.9695061889391523,NaN,NaN,NaN,NaN,NaN,NaN,2.0,1.6366101954145889,2.0,NaN,NaN,392.1087878899396,NaN,NaN,NaN,NaN,0.0,7.0,NaN
800,0,1.0,49.0,1.0,4.0,2.0,0.0,3.0,0.8033078579376122,0.0,NaN,NaN,0.9248808255373839,0.9354228811402611,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.7260128346081609,2.0,NaN,NaN,NaN,0.40172537505149924,NaN,NaN,NaN,0.0,6.0,NaN
800,1,1.0,76.0,1.0,5.0,1.0,0.0,3.0,0.8214940062248859,1.0,NaN,NaN,0.17140004430268718,0.35517900190450763,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.8746026338197723,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.980998800519716,0.0,3.0,NaN
800,2,1.0,72.0,1.0,4.0,1.0,0.0,3.0,0.833760982983207,1.0,NaN,NaN,0.673239320213595,0.3554408626070156,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.7614746682307183,1.0,NaN,NaN,NaN,NaN,NaN,NaN,3.7293941055578546,0.0,7.0,NaN
800,3,0.0,NaN,NaN,4.0,1.0,0.0,3.0,0.8346432747176985,1.0,NaN,NaN,0.9227748065689623,0.9667479515338029,NaN,NaN,NaN,NaN,NaN,NaN,2.0,0.7670973993639545,0.0,NaN,NaN,398.35885520249354,NaN,NaN,NaN,NaN,2.0,NaN,11.820895391080173
900,0,1.0,30.0,1.0,4.0,2.0,0.0,3.0,0.743434160693115,1.0,NaN,NaN,0.642970065702306,0.8672772523641994,NaN,NaN,NaN,NaN,NaN,NaN,2.0,1.6403553199922583,2.0,NaN,NaN,253.42957893482037,NaN,NaN,NaN,NaN,4.0,NaN,NaN
900,1,1.0,75.0,1.0,4.0,2.0,0.0,3.0,0.8033438771715582,0.0,NaN,NaN,0.9243177223088151,0.9354228811402611,NaN,NaN,NaN,NaN,NaN,NaN,2.0,1.27517263354155,2.0,NaN,NaN,42.086049378452714,NaN,NaN,NaN,NaN,0.0,6.0,NaN
900,2,1.0,73.0,1.0,4.0,1.0,0.0,3.0,0.833760982983207,0.0,NaN,NaN,0.673239320213595,0.9361621177447946,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.7614746682307183,2.0,NaN,NaN,NaN,NaN,NaN,NaN,2.4339100836814276,0.0,7.0,NaN
900,3,1.0,77.0,1.0,4.0,2.0,0.0,3.0,0.7455780253718589,1.0,NaN,NaN,0.9187792437053657,0.9672382884767134,NaN,NaN,NaN,NaN,NaN,NaN,2.0,0.7247242434242653,2.0,NaN,NaN,29.846146751027856,NaN,NaN,NaN,NaN,0.0,3.0,NaN
1000,0,1.0,73.0,1.0,4.0,1.0,0.0,3.0,0.833760982983207,0.0,NaN,NaN,0.673239320213595,0.9361621177447946,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.7614746682307183,2.0,NaN,NaN,NaN,NaN,NaN,NaN,2.4339100836814276,0.0,7.0,NaN
1000,1,1.0,77.0,1.0,4.0,2.0,0.0,3.0,0.7455780253718589,1.0,NaN,NaN,0.9187792437053657,0.9672382884767134,NaN,NaN,NaN,NaN,NaN,NaN,2.0,0.7247242434242653,2.0,NaN,NaN,29.846146751027856,NaN,NaN,NaN,NaN,0.0,3.0,NaN
1000,2,1.0,29.0,1.0,4.0,2.0,0.0,3.0,0.8365925893297905,1.0,NaN,NaN,0.9228872730375308,0.972258252810839,NaN,NaN,NaN,NaN,NaN,NaN,2.0,0.8050545552824193,2.0,NaN,NaN,45.73973748720632,NaN,NaN,NaN,NaN,3.0,NaN,NaN
1000,3,1.0,75.0,1.0,4.0,1.0,0.0,3.0,0.833760982983207,1.0,NaN,NaN,0.6775130096256294,0.3554408626070156,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.8030590943843189,1.0,NaN,NaN,NaN,NaN,NaN,NaN,3.6751869148546317,0.0,7.0,NaN
1000,4,1.0,73.0,1.0,4.0,1.0,0.0,3.0,0.833760982983207,0.0,NaN,NaN,0.673239320213595,0.9320612671790575,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.6110089481662362,2.0,NaN,NaN,NaN,NaN,NaN,NaN,2.4339100836814276,0.0,7.0,NaN
1000,5,1.0,130.0,1.0,4.0,2.0,0.0,3.0,0.8169220923619737,1.0,NaN,NaN,0.9251211548732382,0.9297205642172334,NaN,NaN,NaN,NaN,NaN,NaN,2.0,1.6502838475390822,0.0,NaN,NaN,395.816448513284,NaN,NaN,NaN,NaN,0.0,7.0,NaN
1100,0,1.0,73.0,1.0,4.0,1.0,0.0,3.0,0.8792934598127451,0.0,NaN,NaN,0.673239320213595,0.9361621177447946,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.7614746682307183,2.0,NaN,NaN,NaN,NaN,NaN,NaN,2.4338470753993873,0.0,7.0,NaN
1200,0,1.0,73.0,1.0,4.0,1.0,0.0,3.0,0.8792934598127451,0.0,NaN,NaN,0.673239320213595,0.9361621177447946,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.7614746682307183,2.0,NaN,NaN,NaN,NaN,NaN,NaN,2.4338470753993873,0.0,7.0,NaN
1300,0,1.0,73.0,1.0,4.0,1.0,0.0,3.0,0.8792934598127451,0.0,NaN,NaN,0.673239320213595,0.9361621177447946,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.7614746682307183,2.0,NaN,NaN,NaN,NaN,NaN,NaN,2.4338470753993873,0.0,7.0,NaN
1300,1,1.0,78.0,1.0,4.0,1.0,0.0,3.0,0.8361840532514,0.0,NaN,NaN,0.5627937914833399,0.971704436191506,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.7634867238128527,2.0,NaN,NaN,NaN,NaN,NaN,NaN,2.4339100836814276,0.0,7.0,NaN
1300,2,1.0,76.0,1.0,4.0,1.0,0.0,3.0,0.8348571978445132,0.0,NaN,NaN,0.9140147363377431,0.9354228811402611,NaN,NaN,NaN,NaN,NaN,NaN,2.0,1.2792338842852855,2.0,NaN,NaN,42.086049378452714,NaN,NaN,NaN,NaN,4.0,NaN,NaN
1300,3,1.0,76.0,1.0,4.0,2.0,0.0,3.0,0.8418560601625074,0.0,NaN,NaN,0.9218556583686726,0.9662020361894789,NaN,NaN,NaN,NaN,NaN,NaN,2.0,0.7564594344362705,0.0,NaN,NaN,378.3055994424663,NaN,NaN,NaN,NaN,0.0,6.0,NaN
1400,0,1.0,73.0,1.0,4.0,1.0,0.0,3.0,0.8792934598127451,0.0,NaN,NaN,0.673239320213595,0.9361621177447946,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.7614746682307183,2.0,NaN,NaN,NaN,NaN,NaN,NaN,2.4338470753993873,0.0,7.0,NaN
1400,1,1.0,78.0,1.0,4.0,1.0,0.0,3.0,0.8361840532514,0.0,NaN,NaN,0.5627937914833399,0.971704436191506,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.7634867238128527,2.0,NaN,NaN,NaN,NaN,NaN,NaN,2.4339100836814276,0.0,7.0,NaN
1400,2,1.0,76.0,1.0,4.0,1.0,0.0,3.0,0.8348571978445132,0.0,NaN,NaN,0.9140147363377431,0.9354228811402611,NaN,NaN,NaN,NaN,NaN,NaN,2.0,1.2792338842852855,2.0,NaN,NaN,42.086049378452714,NaN,NaN,NaN,NaN,4.0,NaN,NaN
1400,3,1.0,76.0,1.0,4.0,2.0,0.0,3.0,0.8418560601625074,0.0,NaN,NaN,0.9218556583686726,0.9662020361894789,NaN,NaN,NaN,NaN,NaN,NaN,2.0,0.7564594344362705,0.0,NaN,NaN,378.3055994424663,NaN,NaN,NaN,NaN,0.0,6.0,NaN
1500,0,1.0,73.0,1.0,4.0,1.0,0.0,3.0,0.8792934598127451,0.0,NaN,NaN,0.673239320213595,0.9361621177447946,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.7614746682307183,2.0,NaN,NaN,NaN,NaN,NaN,NaN,2.4338470753993873,0.0,7.0,NaN
1500,1,1.0,76.0,1.0,4.0,1.0,0.0,3.0,0.8348571978445132,0.0,NaN,NaN,0.9140147363377431,0.9354228811402611,NaN,NaN,NaN,NaN,NaN,NaN,2.0,1.2792338842852855,2.0,NaN,NaN,42.086049378452714,NaN,NaN,NaN,NaN,4.0,NaN,NaN
1500,2,1.0,76.0,1.0,4.0,2.0,0.0,3.0,0.8418560601625074,0.0,NaN,NaN,0.9218556583686726,0.9662020361894789,NaN,NaN,NaN,NaN,NaN,NaN,2.0,0.7564594344362705,0.0,NaN,NaN,378.3055994424663,NaN,NaN,NaN,NaN,0.0,6.0,NaN
1500,3,1.0,78.0,1.0,4.0,1.0,0.0,3.0,0.8897913793138902,0.0,NaN,NaN,0.6730862490966748,0.974310013259593,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.7614847639116807,2.0,NaN,NaN,NaN,NaN,NaN,NaN,2.4339100836814276,0.0,7.0,NaN
1600,0,1.0,73.0,1.0,4.0,1.0,0.0,3.0,0.8792934598127451,0.0,NaN,NaN,0.673239320213595,0.9361621177447946,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.7614746682307183,2.0,NaN,NaN,NaN,NaN,NaN,NaN,2.4338470753993873,0.0,7.0,NaN
1600,1,1.0,76.0,1.0,4.0,1.0,0.0,3.0,0.8348571978445132,0.0,NaN,NaN,0.9140147363377431,0.9354228811402611,NaN,NaN,NaN,NaN,NaN,NaN,2.0,1.2792338842852855,2.0,NaN,NaN,42.086049378452714,NaN,NaN,NaN,NaN,4.0,NaN,NaN
1600,2,1.0,76.0,1.0,4.0,2.0,0.0,3.0,0.8418560601625074,0.0,NaN,NaN,0.9218556583686726,0.9662020361894789,NaN,NaN,NaN,NaN,NaN,NaN,2.0,0.7564594344362705,0.0,NaN,NaN,378.3055994424663,NaN,NaN,NaN,NaN,0.0,6.0,NaN
1600,3,1.0,78.0,1.0,4.0,1.0,0.0,3.0,0.8897913793138902,0.0,NaN,NaN,0.6730862490966748,0.974310013259593,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.7614847639116807,2.0,NaN,NaN,NaN,NaN,NaN,NaN,2.4339100836814276,0.0,7.0,NaN
1600,4,1.0,78.0,1.0,4.0,1.0,0.0,3.0,0.8366612001736581,0.0,NaN,NaN,0.9218556583686726,0.9662020361894789,NaN,NaN,NaN,NaN,NaN,NaN,2.0,0.7638408389604051,2.0,NaN,NaN,378.3055994424663,NaN,NaN,NaN,NaN,0.0,6.0,NaN
1600,5,1.0,78.0,1.0,4.0,1.0,0.0,3.0,0.8366591223884592,0.0,NaN,NaN,0.9218556583686726,0.9662020361894789,NaN,NaN,NaN,NaN,NaN,NaN,2.0,0.7564234738734985,2.0,NaN,NaN,359.09471145846175,NaN,NaN,NaN,NaN,0.0,6.0,NaN
