Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,1.0,99.0,1.0,2.0,6.0,0.0,3.0,0.7121792128697987,2.0,NaN,NaN,0.8632555812977002,0.9634701778790602,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.983167379374851,1.0,NaN,NaN,NaN,NaN,1.2826267112401024,0.8948362850673286,NaN,2.0,NaN,52.517428504659954
200,0,1.0,99.0,1.0,2.0,6.0,0.0,3.0,0.7121792128697987,2.0,NaN,NaN,0.8632555812977002,0.9634701778790602,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.983167379374851,1.0,NaN,NaN,NaN,NaN,1.2826267112401024,0.8948362850673286,NaN,2.0,NaN,52.517428504659954
200,1,1.0,61.0,1.0,5.0,6.0,0.0,3.0,0.7121792128697987,2.0,NaN,NaN,0.7055165599094144,0.9634701778790602,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.32184826232005026,1.0,NaN,NaN,NaN,0.8676644879472607,NaN,NaN,NaN,2.0,NaN,52.517428504659954
300,0,1.0,99.0,1.0,2.0,6.0,0.0,3.0,0.7121792128697987,2.0,NaN,NaN,0.8632555812977002,0.9634701778790602,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.983167379374851,1.0,NaN,NaN,NaN,NaN,1.2826267112401024,0.8948362850673286,NaN,2.0,NaN,52.517428504659954
300,1,1.0,61.0,1.0,5.0,6.0,0.0,3.0,0.7121792128697987,2.0,NaN,NaN,0.7055165599094144,0.9634701778790602,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.32184826232005026,1.0,NaN,NaN,NaN,0.8676644879472607,NaN,NaN,NaN,2.0,NaN,52.517428504659954
300,2,1.0,61.0,1.0,1.0,6.0,0.0,1.0,0.7117659761026892,2.0,NaN,0.7054908097572159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.000822400916444,2.0,NaN,NaN,NaN,NaN,1.2826267112401024,0.8947836945765577,NaN,2.0,NaN,52.517428504659954
400,0,1.0,105.0,1.0,5.0,2.0,0.0,3.0,0.6985511170529328,2.0,NaN,NaN,0.6600120029507552,0.9634701778790602,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.9649468259870975,2.0,NaN,NaN,NaN,NaN,1.553009723189077,0.8948362850673286,NaN,4.0,NaN,NaN
400,1,1.0,96.0,1.0,1.0,6.0,0.0,3.0,0.9600546627022487,2.0,NaN,NaN,0.7055165599094144,0.9703247550620538,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.32184826232005026,1.0,NaN,NaN,NaN,0.8676644879472607,NaN,NaN,NaN,2.0,NaN,52.517428504659954
500,0,1.0,105.0,1.0,5.0,2.0,0.0,3.0,0.6985511170529328,2.0,NaN,NaN,0.6600120029507552,0.9634701778790602,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.9649468259870975,2.0,NaN,NaN,NaN,NaN,1.553009723189077,0.8948362850673286,NaN,4.0,NaN,NaN
500,1,1.0,96.0,1.0,1.0,6.0,0.0,3.0,0.9600546627022487,2.0,NaN,NaN,0.7055165599094144,0.9703247550620538,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.32184826232005026,1.0,NaN,NaN,NaN,0.8676644879472607,NaN,NaN,NaN,2.0,NaN,52.517428504659954
500,2,1.0,105.0,1.0,5.0,2.0,0.0,3.0,0.6985511170529328,2.0,NaN,NaN,0.8509737756012676,0.9634928050623639,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.9649468259870975,2.0,NaN,NaN,NaN,NaN,1.553009723189077,0.8948362850673286,NaN,2.0,NaN,52.517428504659954
