# Evaluation: 0

# Evaluation: 100
EP=0.39151558270997106 HVMinus=-0.5847510330926776 | --algorithmResult externalArchive --populationSizeWithArchive 176 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover PCX --crossoverProbability 0.329085980576695 --crossoverRepairStrategy bounds --pcxCrossoverZeta 0.18797322309624465 --pcxCrossoverEta 0.3095126018411112 --mutation levyFlight --mutationProbabilityFactor 1.91947282027195 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2589671738047632 --levyFlightMutationStepSize 0.8143888475340252 --selection tournament --selectionTournamentSize 8 

# Evaluation: 200
EP=0.3921977831552055 HVMinus=-0.5843806663001881 | --algorithmResult externalArchive --populationSizeWithArchive 111 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 400 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.24580028914779917 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.9087894396662616 --blxAlphaBetaCrossoverAlpha 0.05580172986968146 --mutation levyFlight --mutationProbabilityFactor 1.0566828064339875 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2877688259183055 --levyFlightMutationStepSize 0.35904513834569085 --selection tournament --selectionTournamentSize 4 
EP=0.39172874917288225 HVMinus=-0.5843773321351858 | --algorithmResult externalArchive --populationSizeWithArchive 116 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 400 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.24580028914779917 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.9028462916598738 --blxAlphaBetaCrossoverAlpha 0.05580172986968146 --mutation powerLaw --mutationProbabilityFactor 1.0566828064339875 --mutationRepairStrategy round --powerLawMutationDelta 2.6252024974287793 --selection tournament --selectionTournamentSize 4 
EP=0.39248091861536927 HVMinus=-0.5850502958661109 | --algorithmResult externalArchive --populationSizeWithArchive 127 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.5139942892811616 --crossoverRepairStrategy random --sbxDistributionIndex 199.13481033051713 --mutation powerLaw --mutationProbabilityFactor 1.9981254036136813 --mutationRepairStrategy bounds --powerLawMutationDelta 7.663601256456292 --selection stochasticUniversalSampling 

# Evaluation: 300
EP=0.39172874917288225 HVMinus=-0.5843773321351858 | --algorithmResult externalArchive --populationSizeWithArchive 116 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 400 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.24580028914779917 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.9028462916598738 --blxAlphaBetaCrossoverAlpha 0.05580172986968146 --mutation powerLaw --mutationProbabilityFactor 1.0566828064339875 --mutationRepairStrategy round --powerLawMutationDelta 2.6252024974287793 --selection tournament --selectionTournamentSize 4 
EP=0.39248091861536927 HVMinus=-0.5850502958661109 | --algorithmResult externalArchive --populationSizeWithArchive 127 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.5139942892811616 --crossoverRepairStrategy random --sbxDistributionIndex 199.13481033051713 --mutation powerLaw --mutationProbabilityFactor 1.9981254036136813 --mutationRepairStrategy bounds --powerLawMutationDelta 7.663601256456292 --selection stochasticUniversalSampling 
EP=0.39345812537305025 HVMinus=-0.585315381614554 | --algorithmResult externalArchive --populationSizeWithArchive 116 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.5330324915916484 --crossoverRepairStrategy round --laplaceCrossoverScale 0.4017483705471876 --mutation powerLaw --mutationProbabilityFactor 1.6422815318688144 --mutationRepairStrategy bounds --powerLawMutationDelta 9.228259979154412 --selection random 
EP=0.3922146872771435 HVMinus=-0.5849539211664089 | --algorithmResult externalArchive --populationSizeWithArchive 176 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover PCX --crossoverProbability 0.329085980576695 --crossoverRepairStrategy bounds --pcxCrossoverZeta 0.651309699156063 --pcxCrossoverEta 0.8143595368542211 --mutation levyFlight --mutationProbabilityFactor 1.925883764120993 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2589671738047632 --levyFlightMutationStepSize 0.8143888475340252 --selection tournament --selectionTournamentSize 9 
EP=0.39166959681769903 HVMinus=-0.5822344562247904 | --algorithmResult externalArchive --populationSizeWithArchive 176 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8371516940809629 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.6975712076413945 --blxAlphaBetaCrossoverAlpha 0.5028014543876015 --mutation linkedPolynomial --mutationProbabilityFactor 0.8359289003773909 --mutationRepairStrategy random --linkedPolynomialMutationDistributionIndex 235.32787408624205 --selection stochasticUniversalSampling 
EP=0.3920282090630896 HVMinus=-0.5846561438688372 | --algorithmResult externalArchive --populationSizeWithArchive 111 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 400 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.40461895061240605 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.9087894396662616 --blxAlphaBetaCrossoverAlpha 0.05580172986968146 --mutation levyFlight --mutationProbabilityFactor 1.0566828064339875 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2877688259183055 --levyFlightMutationStepSize 0.35904513834569085 --selection tournament --selectionTournamentSize 4 
EP=0.39205669207400956 HVMinus=-0.5848621625156215 | --algorithmResult externalArchive --populationSizeWithArchive 80 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 400 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.24936820055057213 --crossoverRepairStrategy round --laplaceCrossoverScale 0.4043515214074652 --mutation levyFlight --mutationProbabilityFactor 0.9992539162746055 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2281744594631783 --levyFlightMutationStepSize 0.98549068208601 --selection random 

# Evaluation: 400
