Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,1.0,33.0,1.0,1.0,7.0,0.0,2.0,0.6224177052239643,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.5479719033739314,2.0,NaN,NaN,NaN,NaN,NaN,NaN,5.469372555983547,2.0,NaN,47.34832895029531
200,0,1.0,33.0,1.0,1.0,5.0,0.0,2.0,0.6226506889984977,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.5479719033739314,2.0,NaN,NaN,NaN,NaN,NaN,NaN,5.469372555983547,2.0,NaN,47.34832895029531
200,1,1.0,33.0,1.0,4.0,7.0,0.0,1.0,0.6224177052239643,0.0,NaN,0.7813653737205842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.5479719033739314,2.0,NaN,NaN,NaN,NaN,NaN,NaN,5.4729999162787735,2.0,NaN,47.34832895029531
200,2,1.0,32.0,1.0,1.0,7.0,0.0,2.0,0.6224177052239643,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.5479719033739314,2.0,NaN,NaN,NaN,NaN,NaN,NaN,5.5576238159792535,4.0,NaN,NaN
300,0,1.0,79.0,1.0,5.0,4.0,0.0,3.0,0.5955520230423376,0.0,NaN,NaN,0.0284851987720057,0.5112593919496756,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.6902971887538687,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.504623503986531,4.0,NaN,NaN
300,1,1.0,37.0,1.0,5.0,7.0,0.0,3.0,0.6224177052239643,0.0,NaN,NaN,0.0953637539638178,0.6006285477874621,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.5479719033739314,2.0,NaN,NaN,NaN,NaN,NaN,NaN,5.343470935733094,2.0,NaN,47.34832895029531
300,2,1.0,79.0,1.0,3.0,5.0,0.0,8.0,0.27220895702673387,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.19675270767692415,0.44264350406000263,5.0,1.6996139397467784,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.493857220863003,2.0,NaN,56.91398564236236
300,3,1.0,79.0,1.0,1.0,5.0,0.0,3.0,0.6187757387928017,0.0,NaN,NaN,0.09602763695679259,0.5208802382394536,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.8290179631012813,2.0,NaN,NaN,NaN,NaN,NaN,NaN,5.3746939775017015,2.0,NaN,46.001043527217924
400,0,1.0,79.0,1.0,5.0,4.0,0.0,3.0,0.5955520230423376,0.0,NaN,NaN,0.0284851987720057,0.5112593919496756,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.6902971887538687,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.504623503986531,4.0,NaN,NaN
400,1,1.0,33.0,1.0,5.0,5.0,0.0,8.0,0.6221485111160576,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.20596233933055347,0.26327654746139606,5.0,1.6902971887538687,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.602036955100836,4.0,NaN,NaN
400,2,1.0,33.0,1.0,3.0,3.0,0.0,2.0,0.16863553349021732,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.6996139397467784,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.467651168156527,0.0,4.0,NaN
400,3,1.0,79.0,1.0,1.0,5.0,0.0,3.0,0.6104205049813685,0.0,NaN,NaN,0.0920179407859204,0.5208802382394536,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.8308902992035968,2.0,NaN,NaN,NaN,NaN,NaN,NaN,5.3746939775017015,2.0,NaN,46.001043527217924
400,4,1.0,79.0,1.0,1.0,5.0,0.0,3.0,0.6187757387928017,0.0,NaN,NaN,0.09602763695679259,0.5539767468150891,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.5570708716173542,2.0,NaN,NaN,NaN,NaN,NaN,NaN,8.456809715994657,2.0,NaN,46.001043527217924
400,5,1.0,142.0,1.0,1.0,4.0,0.0,3.0,0.6391203043268634,1.0,NaN,NaN,0.0237389055335636,0.5503505313639729,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.732119213417517,2.0,NaN,NaN,NaN,NaN,NaN,NaN,9.469571031976805,0.0,5.0,NaN
500,0,1.0,79.0,1.0,5.0,4.0,0.0,3.0,0.5955520230423376,0.0,NaN,NaN,0.0284851987720057,0.5112593919496756,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.6902971887538687,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.504623503986531,4.0,NaN,NaN
500,1,1.0,79.0,1.0,1.0,5.0,0.0,3.0,0.6104205049813685,0.0,NaN,NaN,0.0920179407859204,0.5208802382394536,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.8308902992035968,2.0,NaN,NaN,NaN,NaN,NaN,NaN,5.3746939775017015,2.0,NaN,46.001043527217924
500,2,1.0,79.0,1.0,1.0,5.0,0.0,3.0,0.6187757387928017,0.0,NaN,NaN,0.09602763695679259,0.5539767468150891,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.5570708716173542,2.0,NaN,NaN,NaN,NaN,NaN,NaN,8.456809715994657,2.0,NaN,46.001043527217924
500,3,1.0,79.0,1.0,5.0,4.0,0.0,3.0,0.6226197475493995,0.0,NaN,NaN,0.9138104820627027,0.5913231859126797,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.6902971887538687,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.569030022376735,4.0,NaN,NaN
