Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,0.0,NaN,NaN,3.0,4.0,0.0,6.0,0.1568582776488877,0.0,NaN,NaN,NaN,NaN,NaN,0.5942253940446969,NaN,NaN,NaN,NaN,5.0,1.7247949045356397,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.063564199488983,2.0,NaN,9.414216981950666
100,1,1.0,98.0,0.0,0.0,0.0,0.0,1.0,0.29686978654971374,1.0,NaN,0.2366137899958798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.7568972823944915,2.0,NaN,NaN,NaN,NaN,1.1312429365301102,0.12379948416597332,NaN,4.0,NaN,NaN
200,0,0.0,NaN,NaN,1.0,1.0,0.0,3.0,0.5248907768864386,0.0,NaN,NaN,0.8801759974239047,0.8996215017698118,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.36723408475222286,0.0,NaN,398.35521832983534,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN
200,1,1.0,168.0,0.0,1.0,3.0,0.0,7.0,0.6897070594971725,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.029238672279052635,0.7748030030012218,NaN,NaN,4.0,0.7999380597363741,2.0,NaN,NaN,NaN,NaN,1.0308484541919467,0.8504380946904203,NaN,2.0,NaN,26.28344389147571
200,2,0.0,NaN,NaN,0.0,0.0,0.0,1.0,0.5292909083208853,1.0,NaN,0.24114670467164706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.7568972823944915,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.19124146266799,4.0,NaN,NaN
200,3,0.0,NaN,NaN,3.0,1.0,0.0,3.0,0.20786053337232113,0.0,NaN,NaN,0.3665629906391594,0.6469087537116568,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.0013492178910117,2.0,NaN,NaN,NaN,NaN,NaN,NaN,9.972474101757841,4.0,NaN,NaN
200,4,0.0,NaN,NaN,3.0,1.0,0.0,3.0,0.8926202364921892,0.0,NaN,NaN,0.506291655608708,0.6593265955457825,NaN,NaN,NaN,NaN,NaN,NaN,1.0,1.0614066938599938,0.0,NaN,252.65752183565877,NaN,NaN,NaN,NaN,NaN,2.0,NaN,37.415114205493815
300,0,0.0,NaN,NaN,4.0,3.0,0.0,3.0,0.7719992025925694,0.0,NaN,NaN,0.49730071816254207,0.637357278769056,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.0244647357867611,2.0,NaN,NaN,NaN,NaN,NaN,NaN,6.880396607291712,2.0,NaN,79.18561622763875
400,0,1.0,162.0,1.0,3.0,2.0,0.0,0.0,0.8877593991590766,1.0,110.54152537292464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.69778282202429,2.0,NaN,NaN,NaN,NaN,NaN,NaN,5.453723472166134,0.0,4.0,NaN
500,0,1.0,162.0,1.0,3.0,2.0,0.0,0.0,0.8877593991590766,1.0,110.54152537292464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.69778282202429,2.0,NaN,NaN,NaN,NaN,NaN,NaN,5.453723472166134,0.0,4.0,NaN
