# Evaluation: 0

# Evaluation: 100
EP=0.18845641733541071 HVMinus=-0.5815886888865125 | --algorithmResult externalArchive --populationSizeWithArchive 75 --archiveType crowdingDistanceArchive --createInitialSolutions sobol --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover UNDC --crossoverProbability 0.5821793820719287 --crossoverRepairStrategy random --undcCrossoverZeta 0.9715028940033085 --undcCrossoverEta 0.32760726675339535 --mutation levyFlight --mutationProbabilityFactor 1.5123111156420799 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.3072136641957597 --levyFlightMutationStepSize 0.7371854964544693 --selection stochasticUniversalSampling 
EP=0.1864124281443885 HVMinus=-0.5803260501206084 | --algorithmResult externalArchive --populationSizeWithArchive 68 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover UNDC --crossoverProbability 0.77061541460382 --crossoverRepairStrategy round --undcCrossoverZeta 0.3352799452200658 --undcCrossoverEta 0.19364366681303602 --mutation levyFlight --mutationProbabilityFactor 1.6443156728398824 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.4720700186532565 --levyFlightMutationStepSize 0.4609654497665297 --selection tournament --selectionTournamentSize 8 

# Evaluation: 200
EP=0.18520196577799522 HVMinus=-0.5830062130761755 | --algorithmResult externalArchive --populationSizeWithArchive 46 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8424068170887916 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.31873970267458096 --blxAlphaBetaCrossoverAlpha 0.8059083047415243 --mutation levyFlight --mutationProbabilityFactor 0.7130662809784187 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.562533546550544 --levyFlightMutationStepSize 0.9247590548040858 --selection stochasticUniversalSampling 
EP=0.18272287498169526 HVMinus=-0.5828055003582083 | --algorithmResult externalArchive --populationSizeWithArchive 75 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover UNDC --crossoverProbability 0.5770674998381745 --crossoverRepairStrategy random --undcCrossoverZeta 0.9729831964664049 --undcCrossoverEta 0.32760726675339535 --mutation levyFlight --mutationProbabilityFactor 1.5123111156420799 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.570837888277054 --levyFlightMutationStepSize 0.9666283885964081 --selection stochasticUniversalSampling 

# Evaluation: 300
EP=0.1801041260945878 HVMinus=-0.5843452926856646 | --algorithmResult externalArchive --populationSizeWithArchive 77 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8289526644796106 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8640683870598198 --blxAlphaBetaCrossoverAlpha 0.8459245377395843 --mutation levyFlight --mutationProbabilityFactor 1.6595626951175952 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.4807411879804637 --levyFlightMutationStepSize 0.9665488574405514 --selection stochasticUniversalSampling 

# Evaluation: 400
EP=0.1801041260945878 HVMinus=-0.5843452926856646 | --algorithmResult externalArchive --populationSizeWithArchive 77 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8289526644796106 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8640683870598198 --blxAlphaBetaCrossoverAlpha 0.8459245377395843 --mutation levyFlight --mutationProbabilityFactor 1.6595626951175952 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.4807411879804637 --levyFlightMutationStepSize 0.9665488574405514 --selection stochasticUniversalSampling 
EP=0.1804049271260538 HVMinus=-0.5845623861528565 | --algorithmResult externalArchive --populationSizeWithArchive 72 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8555482023264629 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8160387377886269 --blxAlphaBetaCrossoverAlpha 0.7876266264275871 --mutation levyFlight --mutationProbabilityFactor 1.6443156728398824 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5925996294272347 --levyFlightMutationStepSize 0.9687446880659676 --selection boltzmann --boltzmannTemperature 59.79215372745559 

# Evaluation: 500
EP=0.1792280531988356 HVMinus=-0.5843016335578876 | --algorithmResult externalArchive --populationSizeWithArchive 72 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8555482023264629 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8160387377886269 --blxAlphaBetaCrossoverAlpha 0.7876266264275871 --mutation levyFlight --mutationProbabilityFactor 1.6443156728398824 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5925996294272347 --levyFlightMutationStepSize 0.9687446880659676 --selection boltzmann --boltzmannTemperature 63.56794350549853 
EP=0.1802046233255422 HVMinus=-0.584575750499238 | --algorithmResult externalArchive --populationSizeWithArchive 47 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8289526644796106 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8640683870598198 --blxAlphaBetaCrossoverAlpha 0.8461933029118901 --mutation levyFlight --mutationProbabilityFactor 1.6595626951175952 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.4807411879804637 --levyFlightMutationStepSize 0.9688783370903286 --selection stochasticUniversalSampling 
EP=0.18006509665889622 HVMinus=-0.5843735054296315 | --algorithmResult externalArchive --populationSizeWithArchive 69 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.5364489256379165 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.8640379725969943 --blxAlphaBetaCrossoverAlpha 0.8459245377395843 --mutation levyFlight --mutationProbabilityFactor 1.6598515454418585 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5443117018656565 --levyFlightMutationStepSize 0.738087577223183 --selection stochasticUniversalSampling 
