Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,1.0,165.0,1.0,3.0,3.0,0.0,3.0,0.9979711084386,2.0,NaN,NaN,0.38469845125179947,0.9114643189498831,NaN,NaN,NaN,NaN,NaN,NaN,3.0,1.4618505243032172,1.0,NaN,NaN,NaN,0.0625914971400875,NaN,NaN,NaN,0.0,8.0,NaN
100,1,1.0,156.0,1.0,2.0,6.0,0.0,1.0,0.5566069798916347,0.0,NaN,0.6579159187784819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.9257304235470154,2.0,NaN,NaN,NaN,NaN,1.393073637524338,0.9048482819449916,NaN,2.0,NaN,48.010171699141395
100,2,1.0,19.0,1.0,5.0,3.0,0.0,1.0,0.4100902791635892,1.0,NaN,0.40013550824578203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.5721266589052427,1.0,NaN,NaN,NaN,0.06860559295182,NaN,NaN,NaN,1.0,NaN,NaN
200,0,1.0,165.0,1.0,3.0,3.0,0.0,3.0,0.9979711084386,2.0,NaN,NaN,0.38469845125179947,0.9114643189498831,NaN,NaN,NaN,NaN,NaN,NaN,3.0,1.4618505243032172,1.0,NaN,NaN,NaN,0.0625914971400875,NaN,NaN,NaN,0.0,8.0,NaN
200,1,1.0,160.0,1.0,0.0,6.0,0.0,7.0,0.7764026977632078,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.4550699493387641,0.9204075679222931,NaN,NaN,2.0,1.0788161572223331,0.0,NaN,NaN,249.40059463081565,NaN,NaN,NaN,NaN,1.0,NaN,NaN
200,2,1.0,146.0,1.0,0.0,3.0,0.0,6.0,0.995011280209554,2.0,NaN,NaN,NaN,NaN,NaN,0.16340678207799422,NaN,NaN,NaN,NaN,5.0,1.9975645338142338,1.0,NaN,NaN,NaN,NaN,NaN,NaN,3.1130765547205796,2.0,NaN,80.91481683797353
200,3,1.0,60.0,1.0,3.0,0.0,0.0,3.0,0.578374529142299,2.0,NaN,NaN,0.33249382094976354,0.8501423973851968,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.9160591464567267,2.0,NaN,NaN,NaN,NaN,1.2055484806271237,0.5855463519986825,NaN,1.0,NaN,NaN
300,0,1.0,146.0,1.0,0.0,3.0,0.0,6.0,0.995011280209554,2.0,NaN,NaN,NaN,NaN,NaN,0.16340678207799422,NaN,NaN,NaN,NaN,5.0,1.9975645338142338,1.0,NaN,NaN,NaN,NaN,NaN,NaN,3.1130765547205796,2.0,NaN,80.91481683797353
300,1,1.0,107.0,1.0,3.0,6.0,0.0,1.0,0.5587651537843392,2.0,NaN,0.6579159187784819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.9223787079120224,2.0,NaN,NaN,NaN,NaN,1.3359045717043188,0.8939639562624554,NaN,4.0,NaN,NaN
300,2,1.0,86.0,1.0,2.0,6.0,0.0,1.0,0.5566069798916347,0.0,NaN,0.17797380931309215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.9257304235470154,2.0,NaN,NaN,NaN,NaN,1.406168168927458,0.8799785981172136,NaN,4.0,NaN,NaN
300,3,1.0,165.0,1.0,2.0,3.0,0.0,3.0,0.9730346763016553,2.0,NaN,NaN,0.38469845125179947,0.9114643189498831,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.9569166009712301,1.0,NaN,NaN,NaN,NaN,1.7329434408603699,0.8631970916667462,NaN,0.0,5.0,NaN
300,4,1.0,107.0,1.0,3.0,6.0,0.0,1.0,0.5587651537843392,2.0,NaN,0.6579159187784819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.9223787079120224,2.0,NaN,NaN,NaN,NaN,1.3359045717043188,0.8939639562624554,NaN,4.0,NaN,NaN
400,0,1.0,107.0,1.0,3.0,6.0,0.0,1.0,0.5587651537843392,2.0,NaN,0.6579159187784819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.9223787079120224,2.0,NaN,NaN,NaN,NaN,1.3359045717043188,0.8939639562624554,NaN,4.0,NaN,NaN
400,1,1.0,167.0,1.0,5.0,3.0,0.0,1.0,0.9624552351696208,2.0,NaN,0.831090700043597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.9914480733090008,2.0,NaN,NaN,NaN,NaN,1.7477099708764272,0.9976043257556835,NaN,0.0,5.0,NaN
400,2,1.0,60.0,1.0,3.0,0.0,0.0,3.0,0.578374529142299,2.0,NaN,NaN,0.33249382094976354,0.8501288037784417,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.9167202720455498,2.0,NaN,NaN,NaN,NaN,1.2053937096666476,0.5855463519986825,NaN,1.0,NaN,NaN
400,3,1.0,166.0,1.0,4.0,3.0,0.0,3.0,0.9775110716920334,2.0,NaN,NaN,0.3847120560442309,0.8310217597005671,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.927041431925839,2.0,NaN,NaN,NaN,NaN,1.7360993062733416,0.5788825380476577,NaN,0.0,7.0,NaN
400,4,1.0,24.0,1.0,3.0,3.0,0.0,1.0,0.5572162839868624,2.0,NaN,0.8203901238497406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.9223787079120224,2.0,NaN,NaN,NaN,NaN,1.766818082354795,0.8687588327848317,NaN,4.0,NaN,NaN
