# Evaluation: 0

# Evaluation: 100
EP=0.3929483293139784 HVMinus=-0.5824636489069072 | --algorithmResult externalArchive --populationSizeWithArchive 139 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.4683951829907925 --crossoverRepairStrategy random --sbxDistributionIndex 239.39356843368455 --mutation nonUniform --mutationProbabilityFactor 0.4577874030114437 --mutationRepairStrategy bounds --nonUniformMutationPerturbation 0.40139728140443687 --selection random 
EP=0.39322377072675224 HVMinus=-0.5831222359862899 | --algorithmResult externalArchive --populationSizeWithArchive 20 --archiveType crowdingDistanceArchive --createInitialSolutions default --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover fuzzyRecombination --crossoverProbability 0.6733657824480918 --crossoverRepairStrategy round --fuzzyRecombinationCrossoverAlpha 0.01793565578777223 --mutation powerLaw --mutationProbabilityFactor 1.8483630974009206 --mutationRepairStrategy round --powerLawMutationDelta 6.936817498403224 --selection tournament --selectionTournamentSize 5 

# Evaluation: 200
EP=0.3927310575142761 HVMinus=-0.5842741364963429 | --algorithmResult externalArchive --populationSizeWithArchive 26 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.11179374077904392 --crossoverRepairStrategy round --sbxDistributionIndex 355.3412053980882 --mutation levyFlight --mutationProbabilityFactor 1.5347099208063766 --mutationRepairStrategy round --levyFlightMutationBeta 1.9015757613586077 --levyFlightMutationStepSize 0.6777798558980993 --selection stochasticUniversalSampling 
EP=0.39248316246544296 HVMinus=-0.5840741511334059 | --algorithmResult externalArchive --populationSizeWithArchive 20 --archiveType crowdingDistanceArchive --createInitialSolutions default --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover PCX --crossoverProbability 0.8879362946264941 --crossoverRepairStrategy bounds --pcxCrossoverZeta 0.8451349209152816 --pcxCrossoverEta 0.9869968650567864 --mutation powerLaw --mutationProbabilityFactor 1.8483630974009206 --mutationRepairStrategy round --powerLawMutationDelta 6.884831545934174 --selection tournament --selectionTournamentSize 8 
EP=0.3930183554325562 HVMinus=-0.5846198914164341 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.21662723068911427 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.19380334011648825 --blxAlphaBetaCrossoverAlpha 0.24200108523769326 --mutation levyFlight --mutationProbabilityFactor 0.9331912306367709 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.4355294424621348 --levyFlightMutationStepSize 0.8758889828351788 --selection ranking 
EP=0.3926648915558346 HVMinus=-0.5840814880002003 | --algorithmResult externalArchive --populationSizeWithArchive 26 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.11179374077904392 --crossoverRepairStrategy round --sbxDistributionIndex 380.66203028931994 --mutation levyFlight --mutationProbabilityFactor 1.534720461494802 --mutationRepairStrategy round --levyFlightMutationBeta 1.9015757613586077 --levyFlightMutationStepSize 0.6777798558980993 --selection stochasticUniversalSampling 

# Evaluation: 300
EP=0.39173378999098357 HVMinus=-0.5843894359674622 | --algorithmResult externalArchive --populationSizeWithArchive 20 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.11179374077904392 --crossoverRepairStrategy round --sbxDistributionIndex 216.7040479836854 --mutation levyFlight --mutationProbabilityFactor 1.5347099208063766 --mutationRepairStrategy round --levyFlightMutationBeta 1.9015757613586077 --levyFlightMutationStepSize 0.6510846323862736 --selection stochasticUniversalSampling 
EP=0.39191061201557037 HVMinus=-0.5854117434518081 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.0972400163007327 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.12295318428939701 --blxAlphaBetaCrossoverAlpha 0.9493233161456808 --mutation powerLaw --mutationProbabilityFactor 0.9331912306367709 --mutationRepairStrategy bounds --powerLawMutationDelta 8.971120236866662 --selection boltzmann --boltzmannTemperature 52.36638833125625 
EP=0.39318465229086313 HVMinus=-0.5854906805940366 | --algorithmResult externalArchive --populationSizeWithArchive 150 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.6675137865613592 --crossoverRepairStrategy round --laplaceCrossoverScale 0.49975550113889133 --mutation powerLaw --mutationProbabilityFactor 1.8129559630272274 --mutationRepairStrategy bounds --powerLawMutationDelta 9.059289263017659 --selection boltzmann --boltzmannTemperature 25.437795425788966 

# Evaluation: 400
EP=0.39173378999098357 HVMinus=-0.5843894359674622 | --algorithmResult externalArchive --populationSizeWithArchive 20 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.11179374077904392 --crossoverRepairStrategy round --sbxDistributionIndex 216.7040479836854 --mutation levyFlight --mutationProbabilityFactor 1.5347099208063766 --mutationRepairStrategy round --levyFlightMutationBeta 1.9015757613586077 --levyFlightMutationStepSize 0.6510846323862736 --selection stochasticUniversalSampling 
