74604.61021250961,-778831.9497798423,-23818.42216477256,4.690046436483641,1940378.4858438438
112419.78990060794,-1175434.5678400414,125694.83924470597,22.614644136491677,2918903.05026277
112436.9440805463,-1175842.7791986084,122490.80904529287,22.321240291547298,2919576.1138174026
143857.65996137686,792220.2514116169,-45579.006154393006,50.071199822016524,6760396.460783882
38759.48638825332,-405450.6512389043,-11673.76671946459,271.81933773009024,523190.26933112927
111724.89213082255,615822.7310925815,-35427.708893196024,729.8709318930736,4089450.1924063964
143857.65996137686,792220.2514116169,-45579.006154393006,50.071199822016524,6760396.460783882
144298.2126872489,336710.2086655651,-45029.37052286264,9.40568188315234,4843572.513799288
135501.18329975905,721270.0199463754,-42894.82238490561,161.54430282094472,6068700.66388819
47875.91629084795,-496890.80012369226,21835.385013020765,281.8815433823651,747343.3138596512
110687.85282637198,601957.600546815,-35101.054404788614,712.2419455774154,4069234.4550996153
45790.71194439518,-444654.087519695,-2625.116675340956,276.61288090034736,678505.2770150912
143205.57697153752,788629.1833280583,-45372.87494407676,50.479776495636884,6699338.662414565
120139.86077823826,126763.22137557872,-38106.900259833514,155.8001333337311,4775469.628774527
56908.848695017085,-128998.70198544957,-16673.49183776488,330.0664182335257,906160.3979852493
42148.87503552739,-439337.97788359487,45696.750165825884,290.79933974425853,611008.9218335482
93025.32470437979,-955026.1236429291,40005.70524625381,235.5242462466559,2052264.869572697
128518.49896058567,-295949.7504647528,-38078.1628035891,46.17319946550404,3850387.564866526
132460.08862097017,472650.28180130053,-41979.461701117805,119.14001177965866,5877173.719759185
141292.7181100144,681733.5074478341,-44746.74763401033,62.29642877397981,6423426.265891655
125776.57383010314,177368.5489342853,-39883.20237642124,96.62185637812468,5199460.250579391
104549.73433375527,-1087131.2106052202,10204.197430397744,136.2447460492688,2558201.194610173
50436.879965509615,-344756.1708803308,-16190.404005625853,433.51832638173806,1091704.9497354932
82836.09652278521,-250340.02423174377,-26126.922937723517,440.66111322695645,1960040.0297725585
55458.60655754595,27026.684394684387,-17611.954425055606,417.2155032901452,1383822.716683235
70867.81020860837,191414.5954916316,-22189.536628301394,483.36957641054573,1636846.1660904726
113639.2416883558,312172.25898127444,-35769.71090897244,506.77255464764926,3195558.835824663
83823.44807701619,-870028.0464250504,86915.85929211375,208.76282327378726,1985927.0498279515
98088.90198487732,506223.78633308294,-30925.53229498453,38.865419745900965,4501517.613574927
