# Evaluation: 0

# Evaluation: 100
EP=0.1866572534903778 HVMinus=-0.5837894466844976 | --algorithmResult externalArchive --populationSizeWithArchive 125 --archiveType crowdingDistanceArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover arithmetic --crossoverProbability 0.24223500997157965 --crossoverRepairStrategy bounds --mutation powerLaw --mutationProbabilityFactor 1.811942702024896 --mutationRepairStrategy round --powerLawMutationDelta 6.613260571505384 --selection ranking 
EP=0.18310468710053096 HVMinus=-0.5826027661632619 | --algorithmResult externalArchive --populationSizeWithArchive 101 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.4281621693309827 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.1571496358351551 --mutation levyFlight --mutationProbabilityFactor 0.16748896923850776 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.494247586990971 --levyFlightMutationStepSize 0.962082049608191 --selection tournament --selectionTournamentSize 6 
EP=0.17845952659376488 HVMinus=-0.582601758937528 | --algorithmResult externalArchive --populationSizeWithArchive 51 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover PCX --crossoverProbability 0.07789223742541451 --crossoverRepairStrategy bounds --pcxCrossoverZeta 0.44800812180442284 --pcxCrossoverEta 0.07152782185983764 --mutation nonUniform --mutationProbabilityFactor 1.7722598476665088 --mutationRepairStrategy bounds --nonUniformMutationPerturbation 0.5709356819010986 --selection boltzmann --boltzmannTemperature 24.33275605571832 
EP=0.18623369793217218 HVMinus=-0.582853100907383 | --algorithmResult population --createInitialSolutions default --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.14917112590593562 --crossoverRepairStrategy round --sbxDistributionIndex 73.47119875546294 --mutation powerLaw --mutationProbabilityFactor 1.984750030733537 --mutationRepairStrategy round --powerLawMutationDelta 5.452855160174757 --selection stochasticUniversalSampling 

# Evaluation: 200
EP=0.1760015505229906 HVMinus=-0.58496179582316 | --algorithmResult externalArchive --populationSizeWithArchive 198 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8877713601706174 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.4258308387441378 --blxAlphaBetaCrossoverAlpha 0.6985772432669454 --mutation levyFlight --mutationProbabilityFactor 1.8045468159149305 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2647352671655727 --levyFlightMutationStepSize 0.8967613369613159 --selection tournament --selectionTournamentSize 4 

# Evaluation: 300
EP=0.1760015505229906 HVMinus=-0.58496179582316 | --algorithmResult externalArchive --populationSizeWithArchive 198 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8877713601706174 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.4258308387441378 --blxAlphaBetaCrossoverAlpha 0.6985772432669454 --mutation levyFlight --mutationProbabilityFactor 1.8045468159149305 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2647352671655727 --levyFlightMutationStepSize 0.8967613369613159 --selection tournament --selectionTournamentSize 4 
EP=0.17583946667786898 HVMinus=-0.5847083806689786 | --algorithmResult externalArchive --populationSizeWithArchive 198 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.572551331609791 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.0012065563218096875 --blxAlphaBetaCrossoverAlpha 0.6985772432669454 --mutation levyFlight --mutationProbabilityFactor 1.7957750167997826 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2647352671655727 --levyFlightMutationStepSize 0.960774747440077 --selection tournament --selectionTournamentSize 4 
EP=0.1759022525078877 HVMinus=-0.584790444143568 | --algorithmResult externalArchive --populationSizeWithArchive 198 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.572551331609791 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.0012065563218096875 --blxAlphaBetaCrossoverAlpha 0.6403821452105586 --mutation levyFlight --mutationProbabilityFactor 1.8753884076758514 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2647352671655727 --levyFlightMutationStepSize 0.960774747440077 --selection tournament --selectionTournamentSize 5 

# Evaluation: 400
EP=0.1760015505229906 HVMinus=-0.58496179582316 | --algorithmResult externalArchive --populationSizeWithArchive 198 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8877713601706174 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.4258308387441378 --blxAlphaBetaCrossoverAlpha 0.6985772432669454 --mutation levyFlight --mutationProbabilityFactor 1.8045468159149305 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2647352671655727 --levyFlightMutationStepSize 0.8967613369613159 --selection tournament --selectionTournamentSize 4 
EP=0.17583946667786898 HVMinus=-0.5847083806689786 | --algorithmResult externalArchive --populationSizeWithArchive 198 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.572551331609791 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.0012065563218096875 --blxAlphaBetaCrossoverAlpha 0.6985772432669454 --mutation levyFlight --mutationProbabilityFactor 1.7957750167997826 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2647352671655727 --levyFlightMutationStepSize 0.960774747440077 --selection tournament --selectionTournamentSize 4 
EP=0.1759022525078877 HVMinus=-0.584790444143568 | --algorithmResult externalArchive --populationSizeWithArchive 198 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.572551331609791 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.0012065563218096875 --blxAlphaBetaCrossoverAlpha 0.6403821452105586 --mutation levyFlight --mutationProbabilityFactor 1.8753884076758514 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2647352671655727 --levyFlightMutationStepSize 0.960774747440077 --selection tournament --selectionTournamentSize 5 
EP=0.17580152189779255 HVMinus=-0.5846478286135138 | --algorithmResult externalArchive --populationSizeWithArchive 198 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6008724600000649 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.4405820446917147 --blxAlphaBetaCrossoverAlpha 0.6985772432669454 --mutation levyFlight --mutationProbabilityFactor 1.80443375118997 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2647352671655727 --levyFlightMutationStepSize 0.960774747440077 --selection tournament --selectionTournamentSize 4 
EP=0.17616202026729846 HVMinus=-0.5850143618216597 | --algorithmResult externalArchive --populationSizeWithArchive 198 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.5315882987583149 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.004584561105860821 --blxAlphaBetaCrossoverAlpha 0.6985772432669454 --mutation levyFlight --mutationProbabilityFactor 1.8117542385376004 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.3577437825444991 --levyFlightMutationStepSize 0.960774747440077 --selection tournament --selectionTournamentSize 4 
EP=0.175685500433413 HVMinus=-0.5839563699053906 | --algorithmResult externalArchive --populationSizeWithArchive 198 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover PCX --crossoverProbability 0.8268274838037523 --crossoverRepairStrategy bounds --pcxCrossoverZeta 0.2848239990080582 --pcxCrossoverEta 0.036184850368721044 --mutation levyFlight --mutationProbabilityFactor 1.8045468159149305 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2647352671655727 --levyFlightMutationStepSize 0.8156314758651196 --selection random 

# Evaluation: 500
EP=0.17568514516827602 HVMinus=-0.5851495333571956 | --algorithmResult externalArchive --populationSizeWithArchive 194 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8877713601706174 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.5162787105151061 --blxAlphaBetaCrossoverAlpha 0.6993132321748682 --mutation levyFlight --mutationProbabilityFactor 1.8045468159149305 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2647352671655727 --levyFlightMutationStepSize 0.8967613369613159 --selection tournament --selectionTournamentSize 4 
EP=0.1770638913891559 HVMinus=-0.5851545890262936 | --algorithmResult externalArchive --populationSizeWithArchive 126 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover PCX --crossoverProbability 0.6422917823972085 --crossoverRepairStrategy bounds --pcxCrossoverZeta 0.5551821817834867 --pcxCrossoverEta 0.7167516367949003 --mutation powerLaw --mutationProbabilityFactor 1.9406137124747698 --mutationRepairStrategy round --powerLawMutationDelta 6.592361852234067 --selection tournament --selectionTournamentSize 5 

# Evaluation: 600
EP=0.17568514516827602 HVMinus=-0.5851495333571956 | --algorithmResult externalArchive --populationSizeWithArchive 194 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8877713601706174 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.5162787105151061 --blxAlphaBetaCrossoverAlpha 0.6993132321748682 --mutation levyFlight --mutationProbabilityFactor 1.8045468159149305 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2647352671655727 --levyFlightMutationStepSize 0.8967613369613159 --selection tournament --selectionTournamentSize 4 
EP=0.17563985794819503 HVMinus=-0.5848735208715311 | --algorithmResult externalArchive --populationSizeWithArchive 127 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9051139056678315 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.18171151623830847 --blxAlphaBetaCrossoverAlpha 0.4417416109004392 --mutation levyFlight --mutationProbabilityFactor 1.8000023877791465 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2446759077644438 --levyFlightMutationStepSize 0.8961784494426119 --selection tournament --selectionTournamentSize 4 
EP=0.1765052578456102 HVMinus=-0.5852247190404417 | --algorithmResult externalArchive --populationSizeWithArchive 61 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.606628887306938 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.004480288730207116 --blxAlphaBetaCrossoverAlpha 0.6443621966038275 --mutation powerLaw --mutationProbabilityFactor 1.812141244227242 --mutationRepairStrategy bounds --powerLawMutationDelta 6.763625939008126 --selection tournament --selectionTournamentSize 4 
EP=0.17560868851662828 HVMinus=-0.5843555110715436 | --algorithmResult externalArchive --populationSizeWithArchive 198 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover PCX --crossoverProbability 0.8268274838037523 --crossoverRepairStrategy bounds --pcxCrossoverZeta 0.2848239990080582 --pcxCrossoverEta 0.036184850368721044 --mutation levyFlight --mutationProbabilityFactor 1.8519862223796588 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2647352671655727 --levyFlightMutationStepSize 0.8156314758651196 --selection random 
EP=0.1772324306167046 HVMinus=-0.5853088254402518 | --algorithmResult externalArchive --populationSizeWithArchive 80 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.5786934849055773 --crossoverRepairStrategy bounds --sbxDistributionIndex 294.052675094506 --mutation levyFlight --mutationProbabilityFactor 1.9161835703578647 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2842794308126853 --levyFlightMutationStepSize 0.9681030071158347 --selection tournament --selectionTournamentSize 7 

# Evaluation: 700
EP=0.1756015841834974 HVMinus=-0.5853179658656352 | --algorithmResult externalArchive --populationSizeWithArchive 195 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8421700878999354 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.17846084593249234 --blxAlphaBetaCrossoverAlpha 0.6987936993078346 --mutation powerLaw --mutationProbabilityFactor 1.8116441032531871 --mutationRepairStrategy bounds --powerLawMutationDelta 6.803168731487716 --selection tournament --selectionTournamentSize 4 

# Evaluation: 800
EP=0.1756015841834974 HVMinus=-0.5853179658656352 | --algorithmResult externalArchive --populationSizeWithArchive 195 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8421700878999354 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.17846084593249234 --blxAlphaBetaCrossoverAlpha 0.6987936993078346 --mutation powerLaw --mutationProbabilityFactor 1.8116441032531871 --mutationRepairStrategy bounds --powerLawMutationDelta 6.803168731487716 --selection tournament --selectionTournamentSize 4 
EP=0.17737485070615197 HVMinus=-0.5854019510855584 | --algorithmResult externalArchive --populationSizeWithArchive 63 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.606628887306938 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8641015716424159 --blxAlphaBetaCrossoverAlpha 0.7086014648032004 --mutation powerLaw --mutationProbabilityFactor 1.812141244227242 --mutationRepairStrategy bounds --powerLawMutationDelta 6.697261127083798 --selection tournament --selectionTournamentSize 4 
EP=0.1755026041999572 HVMinus=-0.5848583729883124 | --algorithmResult externalArchive --populationSizeWithArchive 197 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.888197700947142 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.5226883973425892 --blxAlphaBetaCrossoverAlpha 0.6992859619113913 --mutation levyFlight --mutationProbabilityFactor 1.8053967400665647 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2647352671655727 --levyFlightMutationStepSize 0.953210062713009 --selection ranking 

# Evaluation: 900
EP=0.1756015841834974 HVMinus=-0.5853179658656352 | --algorithmResult externalArchive --populationSizeWithArchive 195 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8421700878999354 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.17846084593249234 --blxAlphaBetaCrossoverAlpha 0.6987936993078346 --mutation powerLaw --mutationProbabilityFactor 1.8116441032531871 --mutationRepairStrategy bounds --powerLawMutationDelta 6.803168731487716 --selection tournament --selectionTournamentSize 4 
EP=0.1755026041999572 HVMinus=-0.5848583729883124 | --algorithmResult externalArchive --populationSizeWithArchive 197 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.888197700947142 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.5226883973425892 --blxAlphaBetaCrossoverAlpha 0.6992859619113913 --mutation levyFlight --mutationProbabilityFactor 1.8053967400665647 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2647352671655727 --levyFlightMutationStepSize 0.953210062713009 --selection ranking 
EP=0.1753416739502256 HVMinus=-0.5847893379368473 | --algorithmResult externalArchive --populationSizeWithArchive 127 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8268274838037523 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.482552081781074 --blxAlphaBetaCrossoverAlpha 0.6985772432669454 --mutation levyFlight --mutationProbabilityFactor 1.8040373962390819 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2438444096436865 --levyFlightMutationStepSize 0.8701563605807934 --selection random 
EP=0.1764895022156534 HVMinus=-0.5854977186727761 | --algorithmResult externalArchive --populationSizeWithArchive 45 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6321525933692091 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.1874529051401101 --blxAlphaBetaCrossoverAlpha 0.6506981661339696 --mutation powerLaw --mutationProbabilityFactor 1.8045530351061139 --mutationRepairStrategy bounds --powerLawMutationDelta 6.763249619794302 --selection tournament --selectionTournamentSize 4 
EP=0.17607412102593847 HVMinus=-0.5853607637941716 | --algorithmResult externalArchive --populationSizeWithArchive 63 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.606628887306938 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8704894279474445 --blxAlphaBetaCrossoverAlpha 0.7086944547854436 --mutation powerLaw --mutationProbabilityFactor 1.8120707604985595 --mutationRepairStrategy bounds --powerLawMutationDelta 6.697261127083798 --selection ranking 

# Evaluation: 1000
EP=0.1756015841834974 HVMinus=-0.5853179658656352 | --algorithmResult externalArchive --populationSizeWithArchive 195 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8421700878999354 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.17846084593249234 --blxAlphaBetaCrossoverAlpha 0.6987936993078346 --mutation powerLaw --mutationProbabilityFactor 1.8116441032531871 --mutationRepairStrategy bounds --powerLawMutationDelta 6.803168731487716 --selection tournament --selectionTournamentSize 4 
EP=0.1753416739502256 HVMinus=-0.5847893379368473 | --algorithmResult externalArchive --populationSizeWithArchive 127 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8268274838037523 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.482552081781074 --blxAlphaBetaCrossoverAlpha 0.6985772432669454 --mutation levyFlight --mutationProbabilityFactor 1.8040373962390819 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2438444096436865 --levyFlightMutationStepSize 0.8701563605807934 --selection random 
EP=0.1764895022156534 HVMinus=-0.5854977186727761 | --algorithmResult externalArchive --populationSizeWithArchive 45 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6321525933692091 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.1874529051401101 --blxAlphaBetaCrossoverAlpha 0.6506981661339696 --mutation powerLaw --mutationProbabilityFactor 1.8045530351061139 --mutationRepairStrategy bounds --powerLawMutationDelta 6.763249619794302 --selection tournament --selectionTournamentSize 4 
EP=0.17607412102593847 HVMinus=-0.5853607637941716 | --algorithmResult externalArchive --populationSizeWithArchive 63 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.606628887306938 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8704894279474445 --blxAlphaBetaCrossoverAlpha 0.7086944547854436 --mutation powerLaw --mutationProbabilityFactor 1.8120707604985595 --mutationRepairStrategy bounds --powerLawMutationDelta 6.697261127083798 --selection ranking 
EP=0.17548603858866665 HVMinus=-0.5848958442075786 | --algorithmResult externalArchive --populationSizeWithArchive 125 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9051139056678315 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.18171151623830847 --blxAlphaBetaCrossoverAlpha 0.4417416109004392 --mutation levyFlight --mutationProbabilityFactor 1.8000023877791465 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2847565568104553 --levyFlightMutationStepSize 0.8975103926563752 --selection tournament --selectionTournamentSize 4 

# Evaluation: 1100
EP=0.1756015841834974 HVMinus=-0.5853179658656352 | --algorithmResult externalArchive --populationSizeWithArchive 195 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8421700878999354 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.17846084593249234 --blxAlphaBetaCrossoverAlpha 0.6987936993078346 --mutation powerLaw --mutationProbabilityFactor 1.8116441032531871 --mutationRepairStrategy bounds --powerLawMutationDelta 6.803168731487716 --selection tournament --selectionTournamentSize 4 
EP=0.1753416739502256 HVMinus=-0.5847893379368473 | --algorithmResult externalArchive --populationSizeWithArchive 127 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8268274838037523 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.482552081781074 --blxAlphaBetaCrossoverAlpha 0.6985772432669454 --mutation levyFlight --mutationProbabilityFactor 1.8040373962390819 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2438444096436865 --levyFlightMutationStepSize 0.8701563605807934 --selection random 
EP=0.1764895022156534 HVMinus=-0.5854977186727761 | --algorithmResult externalArchive --populationSizeWithArchive 45 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6321525933692091 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.1874529051401101 --blxAlphaBetaCrossoverAlpha 0.6506981661339696 --mutation powerLaw --mutationProbabilityFactor 1.8045530351061139 --mutationRepairStrategy bounds --powerLawMutationDelta 6.763249619794302 --selection tournament --selectionTournamentSize 4 
EP=0.17607412102593847 HVMinus=-0.5853607637941716 | --algorithmResult externalArchive --populationSizeWithArchive 63 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.606628887306938 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8704894279474445 --blxAlphaBetaCrossoverAlpha 0.7086944547854436 --mutation powerLaw --mutationProbabilityFactor 1.8120707604985595 --mutationRepairStrategy bounds --powerLawMutationDelta 6.697261127083798 --selection ranking 
EP=0.17548603858866665 HVMinus=-0.5848958442075786 | --algorithmResult externalArchive --populationSizeWithArchive 125 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9051139056678315 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.18171151623830847 --blxAlphaBetaCrossoverAlpha 0.4417416109004392 --mutation levyFlight --mutationProbabilityFactor 1.8000023877791465 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2847565568104553 --levyFlightMutationStepSize 0.8975103926563752 --selection tournament --selectionTournamentSize 4 

# Evaluation: 1200
