Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,0.0,NaN,NaN,0.0,4.0,0.0,1.0,0.5428847792129826,1.0,NaN,0.9113871874113507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.7177251861442002,2.0,NaN,NaN,NaN,NaN,NaN,NaN,8.667996281072071,0.0,3.0,NaN
100,1,1.0,64.0,1.0,4.0,2.0,0.0,7.0,0.11958300759696583,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0549635997311102,0.09364905342072916,NaN,NaN,5.0,1.1975838078664225,1.0,NaN,NaN,NaN,NaN,NaN,NaN,1.126417946429363,2.0,NaN,24.02974329137764
100,2,1.0,28.0,1.0,4.0,2.0,0.0,7.0,0.137519501461975,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.8084058897630888,0.5767780553205012,NaN,NaN,3.0,0.8303046789369208,0.0,NaN,NaN,NaN,0.6147603216931855,NaN,NaN,NaN,3.0,NaN,NaN
100,3,1.0,190.0,1.0,3.0,5.0,0.0,0.0,0.5004608073496286,2.0,331.6872078122171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.8371327824661949,1.0,NaN,NaN,NaN,NaN,1.9470921223543822,0.49304615945825586,NaN,4.0,NaN,NaN
100,4,1.0,97.0,1.0,4.0,3.0,0.0,4.0,0.7365810224513787,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.32950361863833644,2.0,NaN,NaN,NaN,NaN,NaN,NaN,9.034038924157532,0.0,5.0,NaN
200,0,1.0,64.0,1.0,4.0,2.0,0.0,7.0,0.12708082023354764,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.03720630523714691,0.09364905342072916,NaN,NaN,5.0,1.1975838078664225,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.562954718367543,2.0,NaN,24.02974329137764
200,1,1.0,71.0,1.0,3.0,2.0,0.0,1.0,0.5868391305177343,2.0,NaN,0.49637900560160353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.5841873668546134,0.0,NaN,369.067090549984,NaN,NaN,NaN,NaN,NaN,0.0,6.0,NaN
200,2,0.0,NaN,NaN,0.0,4.0,0.0,1.0,0.5428847792129826,1.0,NaN,0.9113871874113507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.49002062987234674,2.0,NaN,NaN,NaN,NaN,NaN,NaN,8.667996281072071,1.0,NaN,NaN
300,0,1.0,64.0,1.0,4.0,2.0,0.0,7.0,0.12708082023354764,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.03720630523714691,0.09364905342072916,NaN,NaN,5.0,1.1975838078664225,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.562954718367543,2.0,NaN,24.02974329137764
300,1,1.0,64.0,1.0,4.0,2.0,0.0,7.0,0.12117313308316462,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.05491657672574733,0.09364905342072916,NaN,NaN,5.0,1.1975838078664225,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.334703064634077,2.0,NaN,24.02974329137764
300,2,1.0,64.0,1.0,4.0,2.0,0.0,7.0,0.12708082023354764,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.03720630523714691,0.09364905342072916,NaN,NaN,5.0,0.8422618598529482,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.485615261530505,2.0,NaN,24.02974329137764
300,3,1.0,64.0,1.0,4.0,2.0,0.0,7.0,0.12708082023354764,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.03267129713679101,0.09678012270530509,NaN,NaN,5.0,1.1975838078664225,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.804965312248637,2.0,NaN,24.02974329137764
