# Evaluation: 0

# Evaluation: 100
EP=0.1517299638228574 HVMinus=-0.85043164824487 | --algorithmResult externalArchive --populationSizeWithArchive 100 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.1813495630427827 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.2594197515210711 --mutation levyFlight --mutationProbabilityFactor 0.21807676512955543 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.3118290786517832 --levyFlightMutationStepSize 0.39988178108392886 --selection stochasticUniversalSampling 

# Evaluation: 200
EP=0.15120981278298085 HVMinus=-0.8510423213556383 | --algorithmResult externalArchive --populationSizeWithArchive 55 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.17785720069420075 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.2594197515210711 --mutation levyFlight --mutationProbabilityFactor 1.0810579263609434 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.4603990296600011 --levyFlightMutationStepSize 0.39988178108392886 --selection stochasticUniversalSampling 

# Evaluation: 300
EP=0.15120981278298085 HVMinus=-0.8510423213556383 | --algorithmResult externalArchive --populationSizeWithArchive 55 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.17785720069420075 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.2594197515210711 --mutation levyFlight --mutationProbabilityFactor 1.0810579263609434 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.4603990296600011 --levyFlightMutationStepSize 0.39988178108392886 --selection stochasticUniversalSampling 
EP=0.15156299504340848 HVMinus=-0.8510686525724118 | --algorithmResult externalArchive --populationSizeWithArchive 52 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.17785720069420075 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.2594197515210711 --mutation levyFlight --mutationProbabilityFactor 1.0751344946320747 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.3142376058699308 --levyFlightMutationStepSize 0.39988178108392886 --selection stochasticUniversalSampling 
EP=0.1510906623755623 HVMinus=-0.8507485384689816 | --algorithmResult externalArchive --populationSizeWithArchive 111 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.18783586899483345 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.2595342318413797 --mutation levyFlight --mutationProbabilityFactor 1.1038758711871832 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.657197455190692 --levyFlightMutationStepSize 0.8764269404427537 --selection stochasticUniversalSampling 
EP=0.15089948162467298 HVMinus=-0.8505715210604367 | --algorithmResult externalArchive --populationSizeWithArchive 197 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.23121192182020403 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.9853692464249071 --blxAlphaBetaCrossoverAlpha 0.850779013780112 --mutation powerLaw --mutationProbabilityFactor 0.599994783503562 --mutationRepairStrategy round --powerLawMutationDelta 5.818409864860059 --selection stochasticUniversalSampling 

# Evaluation: 400
EP=0.15039667708907659 HVMinus=-0.8504493759319677 | --algorithmResult externalArchive --populationSizeWithArchive 55 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.17785720069420075 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.2594197515210711 --mutation powerLaw --mutationProbabilityFactor 1.0969932597062222 --mutationRepairStrategy bounds --powerLawMutationDelta 1.3952628115358319 --selection stochasticUniversalSampling 
EP=0.15136585343139472 HVMinus=-0.8514619414366308 | --algorithmResult externalArchive --populationSizeWithArchive 100 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9495250754213009 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.37400826207005067 --mutation levyFlight --mutationProbabilityFactor 0.3495599819737901 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2484877444643214 --levyFlightMutationStepSize 0.8340776807107374 --selection stochasticUniversalSampling 
EP=0.1507871391275381 HVMinus=-0.8512340559347663 | --algorithmResult externalArchive --populationSizeWithArchive 100 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9686181503710141 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.25947582915695666 --mutation levyFlight --mutationProbabilityFactor 0.21602300285831036 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.6029521851228767 --levyFlightMutationStepSize 0.40188260239781265 --selection stochasticUniversalSampling 

# Evaluation: 500
EP=0.15039667708907659 HVMinus=-0.8504493759319677 | --algorithmResult externalArchive --populationSizeWithArchive 55 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.17785720069420075 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.2594197515210711 --mutation powerLaw --mutationProbabilityFactor 1.0969932597062222 --mutationRepairStrategy bounds --powerLawMutationDelta 1.3952628115358319 --selection stochasticUniversalSampling 
EP=0.15088920388359847 HVMinus=-0.8515259025018673 | --algorithmResult externalArchive --populationSizeWithArchive 115 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.9258083582712044 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.37778609019477793 --mutation levyFlight --mutationProbabilityFactor 0.8849700042497226 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.3799353242998809 --levyFlightMutationStepSize 0.7326936874774117 --selection stochasticUniversalSampling 
EP=0.15046149393104355 HVMinus=-0.8513869717617331 | --algorithmResult externalArchive --populationSizeWithArchive 100 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.949549046766223 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.37400826207005067 --mutation levyFlight --mutationProbabilityFactor 0.3493748834596644 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2484877444643214 --levyFlightMutationStepSize 0.3941739194076255 --selection stochasticUniversalSampling 
