Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,1.0,37.0,1.0,4.0,5.0,0.0,3.0,0.35042711749925604,1.0,NaN,NaN,0.665044123012923,0.9674175478721788,NaN,NaN,NaN,NaN,NaN,NaN,3.0,1.176807152844552,2.0,NaN,NaN,NaN,0.8290714074692587,NaN,NaN,NaN,3.0,NaN,NaN
200,0,1.0,117.0,1.0,3.0,5.0,0.0,6.0,0.34991739736590366,0.0,NaN,NaN,NaN,NaN,NaN,0.8560892612176195,NaN,NaN,NaN,NaN,4.0,1.4863004770722092,2.0,NaN,NaN,NaN,NaN,1.7658482271596774,0.8806013714047353,NaN,0.0,7.0,NaN
200,1,1.0,66.0,1.0,3.0,0.0,0.0,7.0,0.5360741005070432,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.7659177165882949,0.09420543560240388,NaN,NaN,4.0,1.5035243764557091,2.0,NaN,NaN,NaN,NaN,1.054804777371432,0.7052226285588352,NaN,0.0,9.0,NaN
300,0,1.0,117.0,1.0,3.0,5.0,0.0,6.0,0.34991739736590366,0.0,NaN,NaN,NaN,NaN,NaN,0.8560892612176195,NaN,NaN,NaN,NaN,4.0,1.4863004770722092,2.0,NaN,NaN,NaN,NaN,1.7658482271596774,0.8806013714047353,NaN,0.0,7.0,NaN
300,1,1.0,66.0,1.0,3.0,0.0,0.0,7.0,0.5360741005070432,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.7659177165882949,0.09420543560240388,NaN,NaN,4.0,1.5035243764557091,2.0,NaN,NaN,NaN,NaN,1.054804777371432,0.7052226285588352,NaN,0.0,9.0,NaN
300,2,1.0,33.0,1.0,4.0,4.0,0.0,5.0,0.9368831339616783,1.0,NaN,NaN,NaN,NaN,0.47973667635040573,NaN,NaN,NaN,NaN,NaN,4.0,1.4598730855434228,2.0,NaN,NaN,NaN,NaN,1.7865808094643807,0.971735673116083,NaN,3.0,NaN,NaN
400,0,1.0,117.0,1.0,3.0,5.0,0.0,6.0,0.34991739736590366,0.0,NaN,NaN,NaN,NaN,NaN,0.8560892612176195,NaN,NaN,NaN,NaN,4.0,1.4863004770722092,2.0,NaN,NaN,NaN,NaN,1.7658482271596774,0.8806013714047353,NaN,0.0,7.0,NaN
400,1,1.0,37.0,1.0,4.0,5.0,0.0,3.0,0.35042711749925604,1.0,NaN,NaN,0.6655395958644138,0.9674175478721788,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.176807152844552,2.0,NaN,NaN,NaN,NaN,1.0594108949750964,0.8911146261572117,NaN,3.0,NaN,NaN
500,0,1.0,28.0,1.0,4.0,5.0,0.0,3.0,0.35890459298307464,1.0,NaN,NaN,0.6543062453020007,0.955793171237072,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.176807152844552,2.0,NaN,NaN,NaN,NaN,1.4651244768259502,0.9865372463187437,NaN,0.0,7.0,NaN
500,1,1.0,66.0,1.0,3.0,0.0,0.0,7.0,0.5360741005070432,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.7301521153895167,0.09420543560240388,NaN,NaN,4.0,1.1881044890885903,2.0,NaN,NaN,NaN,NaN,1.054804777371432,0.7052226285588352,NaN,3.0,NaN,NaN
500,2,1.0,37.0,1.0,4.0,5.0,0.0,3.0,0.35042711749925604,1.0,NaN,NaN,0.6655395958644138,0.9546245003083895,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.1937157245834447,2.0,NaN,NaN,NaN,NaN,1.066420380653981,0.8911146261572117,NaN,0.0,7.0,NaN
500,3,1.0,29.0,1.0,4.0,4.0,0.0,5.0,0.6495934354102908,1.0,NaN,NaN,NaN,NaN,0.44956009088875637,NaN,NaN,NaN,NaN,NaN,4.0,1.4575132431033286,1.0,NaN,NaN,NaN,NaN,1.0412426213700499,0.9591481618888931,NaN,3.0,NaN,NaN
600,0,1.0,66.0,1.0,3.0,0.0,0.0,7.0,0.5360741005070432,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.7301521153895167,0.09420543560240388,NaN,NaN,4.0,1.1881044890885903,2.0,NaN,NaN,NaN,NaN,1.054804777371432,0.7052226285588352,NaN,3.0,NaN,NaN
600,1,1.0,29.0,1.0,4.0,4.0,0.0,5.0,0.6495934354102908,1.0,NaN,NaN,NaN,NaN,0.44956009088875637,NaN,NaN,NaN,NaN,NaN,4.0,1.4575132431033286,1.0,NaN,NaN,NaN,NaN,1.0412426213700499,0.9591481618888931,NaN,3.0,NaN,NaN
600,2,1.0,116.0,1.0,4.0,5.0,0.0,3.0,0.7026560010807111,2.0,NaN,NaN,0.5812977844773852,0.9418185924660492,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.176425554786561,2.0,NaN,NaN,NaN,NaN,1.4650799331117064,0.9596725257425118,NaN,0.0,6.0,NaN
600,3,1.0,29.0,1.0,4.0,4.0,0.0,5.0,0.9336246542045608,1.0,NaN,NaN,NaN,NaN,0.44956009088875637,NaN,NaN,NaN,NaN,NaN,4.0,1.4575099254203363,1.0,NaN,NaN,NaN,NaN,1.0412426213700499,0.9587552303341833,NaN,3.0,NaN,NaN
600,4,1.0,34.0,1.0,2.0,5.0,0.0,3.0,0.7025717041136972,1.0,NaN,NaN,0.8904732453151478,0.9418185924660492,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.176425554786561,2.0,NaN,NaN,NaN,NaN,1.4650799331117064,0.9596725257425118,NaN,0.0,6.0,NaN
700,0,1.0,66.0,1.0,3.0,0.0,0.0,7.0,0.5360741005070432,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.7301521153895167,0.09420543560240388,NaN,NaN,4.0,1.1881044890885903,2.0,NaN,NaN,NaN,NaN,1.054804777371432,0.7052226285588352,NaN,3.0,NaN,NaN
700,1,1.0,29.0,1.0,4.0,4.0,0.0,5.0,0.6495934354102908,1.0,NaN,NaN,NaN,NaN,0.44956009088875637,NaN,NaN,NaN,NaN,NaN,4.0,1.4575132431033286,1.0,NaN,NaN,NaN,NaN,1.0412426213700499,0.9591481618888931,NaN,3.0,NaN,NaN
700,2,1.0,29.0,1.0,4.0,4.0,0.0,5.0,0.9336246542045608,1.0,NaN,NaN,NaN,NaN,0.44956009088875637,NaN,NaN,NaN,NaN,NaN,4.0,1.4575099254203363,1.0,NaN,NaN,NaN,NaN,1.0412426213700499,0.9587552303341833,NaN,3.0,NaN,NaN
700,3,1.0,34.0,1.0,2.0,5.0,0.0,3.0,0.7025717041136972,1.0,NaN,NaN,0.8904732453151478,0.9418185924660492,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.176425554786561,2.0,NaN,NaN,NaN,NaN,1.4650799331117064,0.9596725257425118,NaN,0.0,6.0,NaN
700,4,1.0,29.0,1.0,3.0,4.0,0.0,5.0,0.9638462072619989,1.0,NaN,NaN,NaN,NaN,0.47973667635040573,NaN,NaN,NaN,NaN,NaN,4.0,1.460774860482195,2.0,NaN,NaN,NaN,NaN,1.372371694275712,0.9716380160484704,NaN,4.0,NaN,NaN
