# Evaluation: 0

# Evaluation: 100
EP=0.03373567693156941 HVMinus=-0.8442553672087073 | --algorithmResult externalArchive --populationSizeWithArchive 71 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7864069277802297 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.6097530513344727 --mutation polynomial --mutationProbabilityFactor 1.537889474313126 --mutationRepairStrategy bounds --polynomialMutationDistributionIndex 224.42602337375996 --selection stochasticUniversalSampling 

# Evaluation: 200
EP=0.02588493165842822 HVMinus=-0.8472648520195513 | --algorithmResult externalArchive --populationSizeWithArchive 73 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.8567294446889356 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.6645243987458092 --mutation polynomial --mutationProbabilityFactor 1.4690167837502668 --mutationRepairStrategy round --polynomialMutationDistributionIndex 346.7642213232685 --selection tournament --selectionTournamentSize 5 

# Evaluation: 300
EP=0.02588493165842822 HVMinus=-0.8472648520195513 | --algorithmResult externalArchive --populationSizeWithArchive 73 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.8567294446889356 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.6645243987458092 --mutation polynomial --mutationProbabilityFactor 1.4690167837502668 --mutationRepairStrategy round --polynomialMutationDistributionIndex 346.7642213232685 --selection tournament --selectionTournamentSize 5 

# Evaluation: 400
EP=0.02588493165842822 HVMinus=-0.8472648520195513 | --algorithmResult externalArchive --populationSizeWithArchive 73 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.8567294446889356 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.6645243987458092 --mutation polynomial --mutationProbabilityFactor 1.4690167837502668 --mutationRepairStrategy round --polynomialMutationDistributionIndex 346.7642213232685 --selection tournament --selectionTournamentSize 5 

# Evaluation: 500
EP=0.02588493165842822 HVMinus=-0.8472648520195513 | --algorithmResult externalArchive --populationSizeWithArchive 73 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.8567294446889356 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.6645243987458092 --mutation polynomial --mutationProbabilityFactor 1.4690167837502668 --mutationRepairStrategy round --polynomialMutationDistributionIndex 346.7642213232685 --selection tournament --selectionTournamentSize 5 
EP=0.025286810877027888 HVMinus=-0.8468587959303061 | --algorithmResult externalArchive --populationSizeWithArchive 13 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7545975308155203 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.6100171664271343 --mutation levyFlight --mutationProbabilityFactor 1.537889474313126 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.568329169280357 --levyFlightMutationStepSize 0.8246074793781364 --selection stochasticUniversalSampling 
EP=0.02460343945792714 HVMinus=-0.8468221299406027 | --algorithmResult externalArchive --populationSizeWithArchive 12 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.8564415176180193 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.6097530513344727 --mutation nonUniform --mutationProbabilityFactor 1.112450487843114 --mutationRepairStrategy round --nonUniformMutationPerturbation 0.48724845594445154 --selection random 

# Evaluation: 600
EP=0.025286810877027888 HVMinus=-0.8468587959303061 | --algorithmResult externalArchive --populationSizeWithArchive 13 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7545975308155203 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.6100171664271343 --mutation levyFlight --mutationProbabilityFactor 1.537889474313126 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.568329169280357 --levyFlightMutationStepSize 0.8246074793781364 --selection stochasticUniversalSampling 
EP=0.02460343945792714 HVMinus=-0.8468221299406027 | --algorithmResult externalArchive --populationSizeWithArchive 12 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.8564415176180193 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.6097530513344727 --mutation nonUniform --mutationProbabilityFactor 1.112450487843114 --mutationRepairStrategy round --nonUniformMutationPerturbation 0.48724845594445154 --selection random 
EP=0.02577959860133736 HVMinus=-0.8476765000923058 | --algorithmResult externalArchive --populationSizeWithArchive 73 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.8567294446889356 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.6645243987458092 --mutation polynomial --mutationProbabilityFactor 1.4690167837502668 --mutationRepairStrategy round --polynomialMutationDistributionIndex 346.7642213232685 --selection tournament --selectionTournamentSize 5 

# Evaluation: 700
EP=0.021393723152709175 HVMinus=-0.8482436770073642 | --algorithmResult externalArchive --populationSizeWithArchive 16 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.934850949034797 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.6183691387812423 --mutation levyFlight --mutationProbabilityFactor 1.4809120385203363 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.9257315321282178 --levyFlightMutationStepSize 0.8250313272067097 --selection boltzmann --boltzmannTemperature 40.40648275341808 

# Evaluation: 800
EP=0.021393723152709175 HVMinus=-0.8482436770073642 | --algorithmResult externalArchive --populationSizeWithArchive 16 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.934850949034797 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.6183691387812423 --mutation levyFlight --mutationProbabilityFactor 1.4809120385203363 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.9257315321282178 --levyFlightMutationStepSize 0.8250313272067097 --selection boltzmann --boltzmannTemperature 40.40648275341808 
