0.92092,0.9765,0.92588,0.96797,0.9633,0.81096,0.96752,0.96695
0.99131,0.93451,0.97842,0.96009,0.91644,0.85224,0.95321,0.91378
0.98889,0.98236,0.97613,0.90464,0.90901,0.82456,0.95964,0.95476
0.9888,0.97818,0.96606,0.90378,0.90081,0.87375,0.96443,0.92419
0.95946,0.97275,0.88019,0.96463,0.93863,0.96705,0.85754,0.95974
0.8863,0.94096,0.90093,0.88039,0.96353,0.9849,0.96467,0.97833
0.9569,0.9741,0.99384,0.86026,0.92319,0.95123,0.93289,0.90759
0.96897,0.9789,0.95109,0.97284,0.93141,0.8133900000000001,0.97806,0.90535
0.92139,0.82546,0.97442,0.9861,0.99107,0.95895,0.9035,0.93911
0.93398,0.99266,0.90255,0.95966,0.96194,0.96417,0.97501,0.81003
0.95058,0.99513,0.98701,0.81004,0.96716,0.9144,0.90241,0.97326
0.87558,0.9425,0.92477,0.99161,0.90234,0.95654,0.95291,0.95374
0.80893,0.93936,0.94112,0.97659,0.958,0.96493,0.98123,0.92985
0.96601,0.99692,0.87537,0.95606,0.96966,0.8030200000000001,0.95405,0.97889
0.95544,0.98088,0.99063,0.9567,0.85932,0.82698,0.9645900000000001,0.96545
0.98302,0.97273,0.93224,0.90204,0.95985,0.87277,0.96118,0.9161900000000001
0.96366,0.96484,0.95943,0.97416,0.9666,0.96219,0.73018,0.97895
0.97382,0.98675,0.97317,0.9835,0.80762,0.90773,0.96004,0.90738
0.94566,0.98813,0.9718,0.96541,0.97332,0.9016,0.85027,0.90381
0.90721,0.98846,0.80732,0.98122,0.93373,0.98031,0.96496,0.9368
0.99227,0.96679,0.96789,0.95859,0.98071,0.7078800000000001,0.96995,0.95593
0.9512,0.98247,0.91202,0.95082,0.88457,0.97291,0.87865,0.96737
0.91152,0.98751,0.97419,0.81264,0.97895,0.90314,0.97658,0.95547
0.95675,0.84538,0.96833,0.9992,0.96227,0.98414,0.96148,0.82245
0.92688,0.88336,0.9331,0.86973,0.96777,0.96972,0.95966,0.98977
0.91395,0.95037,0.97046,0.96593,0.98001,0.81174,0.97666,0.93087
0.97472,0.93931,0.96559,0.95384,0.9736899999999999,0.90937,0.80277,0.98073
0.95486,0.92053,0.96972,0.98709,0.87226,0.95772,0.93411,0.90372
0.95202,0.88709,0.98652,0.91603,0.90656,0.90253,0.9863,0.96295
