Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,1.0,46.0,0.0,2.0,2.0,0.0,1.0,0.8230416356220952,2.0,NaN,0.7780104619589715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.8683502289056606,1.0,NaN,349.7832242440191,NaN,NaN,NaN,NaN,NaN,2.0,NaN,79.29570312066657
100,1,1.0,75.0,1.0,2.0,1.0,0.0,2.0,0.8571076384068477,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.8506671870957465,1.0,NaN,NaN,NaN,NaN,NaN,NaN,6.060100678724421,2.0,NaN,34.34933653867243
200,0,1.0,46.0,0.0,5.0,2.0,0.0,1.0,0.8216822960373737,2.0,NaN,0.7237300309554069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.26369900535284735,2.0,NaN,349.7832242440191,NaN,NaN,NaN,NaN,NaN,2.0,NaN,79.29570312066657
200,1,0.0,NaN,NaN,2.0,2.0,0.0,7.0,0.9318381776362386,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.7563837081532043,0.9102252201787507,NaN,NaN,2.0,0.26904025792535496,1.0,NaN,NaN,159.8731534947429,NaN,NaN,NaN,NaN,0.0,5.0,NaN
200,2,1.0,46.0,1.0,2.0,3.0,0.0,1.0,0.8199478291585093,2.0,NaN,0.7237427281336603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.8936417907676695,1.0,NaN,299.8027975628214,NaN,NaN,NaN,NaN,NaN,3.0,NaN,NaN
300,0,1.0,46.0,0.0,5.0,2.0,0.0,1.0,0.8216822960373737,2.0,NaN,0.7237300309554069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.26369900535284735,2.0,NaN,349.7832242440191,NaN,NaN,NaN,NaN,NaN,2.0,NaN,79.29570312066657
300,1,1.0,46.0,1.0,3.0,3.0,0.0,1.0,0.8199478291585093,2.0,NaN,0.7237427281336603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.8936417907676695,1.0,NaN,368.6371208301529,NaN,NaN,NaN,NaN,NaN,3.0,NaN,NaN
300,2,1.0,46.0,1.0,2.0,4.0,0.0,1.0,0.8231008404649536,2.0,NaN,0.7237427281336603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.8920120340532255,1.0,NaN,299.8027975628214,NaN,NaN,NaN,NaN,NaN,3.0,NaN,NaN
400,0,1.0,46.0,0.0,5.0,2.0,0.0,1.0,0.8216822960373737,2.0,NaN,0.7237300309554069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.26369900535284735,2.0,NaN,349.7832242440191,NaN,NaN,NaN,NaN,NaN,2.0,NaN,79.29570312066657
400,1,1.0,46.0,1.0,2.0,2.0,0.0,1.0,0.8230416356220952,2.0,NaN,0.7784294893965802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.8683502289056606,1.0,NaN,349.7832242440191,NaN,NaN,NaN,NaN,NaN,3.0,NaN,NaN
