Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,1.0,83.0,1.0,2.0,0.0,0.0,4.0,0.6741052806301008,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.181862831430531,2.0,NaN,NaN,NaN,NaN,1.5267090930588787,0.962057422779565,NaN,2.0,NaN,39.08881374939537
200,0,1.0,83.0,1.0,2.0,0.0,0.0,4.0,0.6741052806301008,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.181862831430531,2.0,NaN,NaN,NaN,NaN,1.5267090930588787,0.962057422779565,NaN,2.0,NaN,39.08881374939537
200,1,1.0,159.0,1.0,1.0,4.0,0.0,2.0,0.26742483735260064,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.9069457599646085,2.0,NaN,NaN,NaN,NaN,1.6084604897072046,0.19786918059311845,NaN,3.0,NaN,NaN
200,2,1.0,43.0,0.0,3.0,4.0,0.0,0.0,0.578304763194492,0.0,69.62409743741742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0,1.579866677696606,1.0,NaN,NaN,23.584660643855106,NaN,NaN,NaN,NaN,0.0,8.0,NaN
300,0,1.0,133.0,1.0,3.0,7.0,0.0,7.0,0.580784419863221,1.0,NaN,NaN,NaN,NaN,NaN,NaN,0.6198384024073937,0.2669267967529266,NaN,NaN,4.0,1.0998544654288303,2.0,NaN,NaN,NaN,NaN,1.0375574532725513,0.8999162805552788,NaN,2.0,NaN,23.803797407763
300,1,1.0,12.0,1.0,1.0,4.0,0.0,7.0,0.6587867178925328,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.3482254551896955,0.5976612124948151,NaN,NaN,3.0,0.935489530327078,1.0,NaN,NaN,NaN,0.7100952538073312,NaN,NaN,NaN,3.0,NaN,NaN
300,2,1.0,165.0,1.0,2.0,4.0,0.0,7.0,0.6736904612250687,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.36695695113756366,0.18829784361876611,NaN,NaN,4.0,1.1813953842290414,2.0,NaN,NaN,NaN,NaN,1.2618506043236424,0.9999304660879662,NaN,0.0,6.0,NaN
300,3,1.0,165.0,0.0,0.0,1.0,0.0,7.0,0.5285918299346578,1.0,NaN,NaN,NaN,NaN,NaN,NaN,0.9680435557592855,0.18829784361876611,NaN,NaN,5.0,1.4180080679755658,2.0,NaN,NaN,NaN,NaN,NaN,NaN,8.955574218265225,0.0,6.0,NaN
300,4,1.0,83.0,1.0,2.0,2.0,0.0,4.0,0.6741052806301008,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.168813384369581,2.0,NaN,NaN,NaN,NaN,1.5267090930588787,0.962057422779565,NaN,3.0,NaN,NaN
400,0,1.0,134.0,1.0,3.0,7.0,0.0,7.0,0.580784419863221,1.0,NaN,NaN,NaN,NaN,NaN,NaN,0.44824461371808066,0.2702562273675247,NaN,NaN,4.0,1.0998544654288303,2.0,NaN,NaN,NaN,NaN,1.0375574532725513,0.8999162805552788,NaN,2.0,NaN,23.803797407763
400,1,1.0,164.0,1.0,2.0,3.0,0.0,5.0,0.6740333847441432,2.0,NaN,NaN,NaN,NaN,0.48996765449016133,NaN,NaN,NaN,NaN,NaN,4.0,1.1818805544198951,2.0,NaN,NaN,NaN,NaN,1.4147855282420285,0.40495528455217455,NaN,2.0,NaN,63.62739705125159
