# Evaluation: 0

# Evaluation: 100
EP=0.042219139604209935 HVMinus=-0.8308587251383627 | --algorithmResult externalArchive --populationSizeWithArchive 87 --archiveType crowdingDistanceArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover PCX --crossoverProbability 0.5237581431927851 --crossoverRepairStrategy round --pcxCrossoverZeta 0.04762826004298604 --pcxCrossoverEta 0.37309858628053594 --mutation nonUniform --mutationProbabilityFactor 1.6294821396132717 --mutationRepairStrategy bounds --nonUniformMutationPerturbation 0.19837926911276849 --selection tournament --selectionTournamentSize 3 
EP=0.04264922805169302 HVMinus=-0.8352343229075008 | --algorithmResult population --createInitialSolutions scatterSearch --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover fuzzyRecombination --crossoverProbability 0.8873409853131498 --crossoverRepairStrategy random --fuzzyRecombinationCrossoverAlpha 0.24308427589827164 --mutation levyFlight --mutationProbabilityFactor 1.5876276942783132 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.6970345325788534 --levyFlightMutationStepSize 0.4818802616045045 --selection boltzmann --boltzmannTemperature 71.9048396239976 

# Evaluation: 200
EP=0.02936287649366642 HVMinus=-0.8450785853530628 | --algorithmResult externalArchive --populationSizeWithArchive 52 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.732894830044666 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.7748582320388627 --mutation nonUniform --mutationProbabilityFactor 0.3724194384855979 --mutationRepairStrategy round --nonUniformMutationPerturbation 0.06439786275180165 --selection random 

# Evaluation: 300
EP=0.02936287649366642 HVMinus=-0.8450785853530628 | --algorithmResult externalArchive --populationSizeWithArchive 52 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.732894830044666 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.7748582320388627 --mutation nonUniform --mutationProbabilityFactor 0.3724194384855979 --mutationRepairStrategy round --nonUniformMutationPerturbation 0.06439786275180165 --selection random 
EP=0.030274404501082628 HVMinus=-0.845573195161905 | --algorithmResult externalArchive --populationSizeWithArchive 50 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.732894830044666 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.7748582320388627 --mutation nonUniform --mutationProbabilityFactor 0.3724194384855979 --mutationRepairStrategy round --nonUniformMutationPerturbation 0.06439786275180165 --selection random 

# Evaluation: 400
EP=0.027403322538034427 HVMinus=-0.846155294192024 | --algorithmResult externalArchive --populationSizeWithArchive 49 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.84154786319084 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.7748582320388627 --mutation nonUniform --mutationProbabilityFactor 0.3724194384855979 --mutationRepairStrategy round --nonUniformMutationPerturbation 0.19376463135314909 --selection random 

# Evaluation: 500
EP=0.024637561373371596 HVMinus=-0.8473045658134113 | --algorithmResult externalArchive --populationSizeWithArchive 26 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.732894830044666 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.7748582320388627 --mutation nonUniform --mutationProbabilityFactor 0.3724194384855979 --mutationRepairStrategy round --nonUniformMutationPerturbation 0.06006891779363131 --selection random 
EP=0.026868185805569426 HVMinus=-0.8477007929828622 | --algorithmResult externalArchive --populationSizeWithArchive 29 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.7307447096443748 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.6533189846692353 --blxAlphaBetaCrossoverAlpha 0.9279922689377864 --mutation nonUniform --mutationProbabilityFactor 0.11192269416823697 --mutationRepairStrategy round --nonUniformMutationPerturbation 0.8136108387184715 --selection random 

# Evaluation: 600
EP=0.024637561373371596 HVMinus=-0.8473045658134113 | --algorithmResult externalArchive --populationSizeWithArchive 26 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.732894830044666 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.7748582320388627 --mutation nonUniform --mutationProbabilityFactor 0.3724194384855979 --mutationRepairStrategy round --nonUniformMutationPerturbation 0.06006891779363131 --selection random 
EP=0.0254974170550292 HVMinus=-0.8479444023962658 | --algorithmResult externalArchive --populationSizeWithArchive 26 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.732894830044666 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.7748582320388627 --mutation levyFlight --mutationProbabilityFactor 0.3724194384855979 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.849328171338946 --levyFlightMutationStepSize 0.4806954560594286 --selection random 
EP=0.02621346171070794 HVMinus=-0.848233376241821 | --algorithmResult externalArchive --populationSizeWithArchive 29 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.7307447096443748 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.6533189846692353 --blxAlphaBetaCrossoverAlpha 0.9279922689377864 --mutation nonUniform --mutationProbabilityFactor 0.11192269416823697 --mutationRepairStrategy bounds --nonUniformMutationPerturbation 0.8136108387184715 --selection boltzmann --boltzmannTemperature 17.859036172713594 
EP=0.024555253569586794 HVMinus=-0.8468256613906294 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.737854345149294 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.7838083034722252 --mutation nonUniform --mutationProbabilityFactor 0.3724194384855979 --mutationRepairStrategy round --nonUniformMutationPerturbation 0.6292493776558981 --selection random 

# Evaluation: 700
EP=0.023312979032860417 HVMinus=-0.8474350004934974 | --algorithmResult externalArchive --populationSizeWithArchive 26 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.732894830044666 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.7748582320388627 --mutation nonUniform --mutationProbabilityFactor 0.3770878051988711 --mutationRepairStrategy bounds --nonUniformMutationPerturbation 0.196898242809626 --selection random 
EP=0.023314127398763457 HVMinus=-0.8481501963935077 | --algorithmResult externalArchive --populationSizeWithArchive 52 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8845746950156895 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.6486140838500013 --blxAlphaBetaCrossoverAlpha 0.917195514734297 --mutation nonUniform --mutationProbabilityFactor 0.35111334331051647 --mutationRepairStrategy round --nonUniformMutationPerturbation 0.800642195633408 --selection boltzmann --boltzmannTemperature 21.708801633255998 
