# Evaluation: 0

# Evaluation: 100
EP=0.18665774326677378 HVMinus=-0.5833498179497261 | --algorithmResult population --createInitialSolutions scatterSearch --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover fuzzyRecombination --crossoverProbability 0.058832802074642365 --crossoverRepairStrategy bounds --fuzzyRecombinationCrossoverAlpha 0.057008985109479715 --mutation powerLaw --mutationProbabilityFactor 1.9596465916938421 --mutationRepairStrategy round --powerLawMutationDelta 9.083696944913122 --selection tournament --selectionTournamentSize 2 
EP=0.17739685499546198 HVMinus=-0.5832699400863733 | --algorithmResult externalArchive --populationSizeWithArchive 50 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7639985590723736 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.5583497498660906 --mutation nonUniform --mutationProbabilityFactor 1.5377901950996604 --mutationRepairStrategy round --nonUniformMutationPerturbation 0.7569110822318833 --selection ranking 

# Evaluation: 200
EP=0.17685099448833855 HVMinus=-0.5835216734564684 | --algorithmResult externalArchive --populationSizeWithArchive 50 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7639985590723736 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.559005406370753 --mutation nonUniform --mutationProbabilityFactor 1.5377901950996604 --mutationRepairStrategy round --nonUniformMutationPerturbation 0.08347142682516834 --selection ranking 
EP=0.1773740596444744 HVMinus=-0.5848167730937959 | --algorithmResult externalArchive --populationSizeWithArchive 50 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.6153678242224342 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.5581064408143137 --mutation levyFlight --mutationProbabilityFactor 1.5377901950996604 --mutationRepairStrategy round --levyFlightMutationBeta 1.1522778399939613 --levyFlightMutationStepSize 0.8871962076697889 --selection ranking 

# Evaluation: 300
EP=0.1768437374003705 HVMinus=-0.5850963895490622 | --algorithmResult externalArchive --populationSizeWithArchive 49 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7639985590723736 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.3646511607164643 --mutation powerLaw --mutationProbabilityFactor 1.985228796855979 --mutationRepairStrategy round --powerLawMutationDelta 7.227515789181259 --selection tournament --selectionTournamentSize 2 
EP=0.17609280267479285 HVMinus=-0.5844706002913159 | --algorithmResult externalArchive --populationSizeWithArchive 139 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 400 --variation crossoverAndMutationVariation --crossover arithmetic --crossoverProbability 0.15725225178609653 --crossoverRepairStrategy bounds --mutation levyFlight --mutationProbabilityFactor 1.9435795067885357 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2946299145068543 --levyFlightMutationStepSize 0.47584352503319344 --selection boltzmann --boltzmannTemperature 61.740116382473424 
EP=0.17658586570919743 HVMinus=-0.5846322994300633 | --algorithmResult externalArchive --populationSizeWithArchive 50 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7558345986851023 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.36765557062172594 --mutation levyFlight --mutationProbabilityFactor 1.5377901950996604 --mutationRepairStrategy round --levyFlightMutationBeta 1.1522778399939613 --levyFlightMutationStepSize 0.8926820555888674 --selection ranking 

# Evaluation: 400
EP=0.17609280267479285 HVMinus=-0.5844706002913159 | --algorithmResult externalArchive --populationSizeWithArchive 139 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 400 --variation crossoverAndMutationVariation --crossover arithmetic --crossoverProbability 0.15725225178609653 --crossoverRepairStrategy bounds --mutation levyFlight --mutationProbabilityFactor 1.9435795067885357 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2946299145068543 --levyFlightMutationStepSize 0.47584352503319344 --selection boltzmann --boltzmannTemperature 61.740116382473424 
EP=0.17643630425041767 HVMinus=-0.5853697279477204 | --algorithmResult externalArchive --populationSizeWithArchive 94 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7639985590723736 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.5583497498660906 --mutation powerLaw --mutationProbabilityFactor 1.9547294261330066 --mutationRepairStrategy round --powerLawMutationDelta 9.0718726943072 --selection ranking 
EP=0.1759835831325837 HVMinus=-0.5840431250586151 | --algorithmResult externalArchive --populationSizeWithArchive 50 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7639985590723736 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.9630882258502154 --mutation nonUniform --mutationProbabilityFactor 1.5245417350952768 --mutationRepairStrategy round --nonUniformMutationPerturbation 0.7582123690517434 --selection boltzmann --boltzmannTemperature 30.66162881079912 

# Evaluation: 500
EP=0.17643630425041767 HVMinus=-0.5853697279477204 | --algorithmResult externalArchive --populationSizeWithArchive 94 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7639985590723736 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.5583497498660906 --mutation powerLaw --mutationProbabilityFactor 1.9547294261330066 --mutationRepairStrategy round --powerLawMutationDelta 9.0718726943072 --selection ranking 
EP=0.17771483156625864 HVMinus=-0.5855897343144362 | --algorithmResult externalArchive --populationSizeWithArchive 49 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7639985590723736 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.9623345645050623 --mutation powerLaw --mutationProbabilityFactor 1.983651381644325 --mutationRepairStrategy round --powerLawMutationDelta 7.3818142372788085 --selection tournament --selectionTournamentSize 3 
EP=0.17764900754259283 HVMinus=-0.5854347524769251 | --algorithmResult externalArchive --populationSizeWithArchive 50 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.6463012413798089 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.3184555111474425 --mutation powerLaw --mutationProbabilityFactor 1.7073304005818644 --mutationRepairStrategy bounds --powerLawMutationDelta 9.125701808961779 --selection ranking 
EP=0.17625940650594404 HVMinus=-0.5846209972607503 | --algorithmResult externalArchive --populationSizeWithArchive 69 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7649248317898357 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.5572632316785326 --mutation levyFlight --mutationProbabilityFactor 1.068655706148896 --mutationRepairStrategy round --levyFlightMutationBeta 1.1522778399939613 --levyFlightMutationStepSize 0.8926880291307618 --selection boltzmann --boltzmannTemperature 63.012408261771704 
EP=0.175903034668449 HVMinus=-0.5846069989577 | --algorithmResult externalArchive --populationSizeWithArchive 74 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.6464616589700626 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.557011770776222 --mutation levyFlight --mutationProbabilityFactor 1.1150939605719334 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1522778399939613 --levyFlightMutationStepSize 0.9070196769809732 --selection ranking 

# Evaluation: 600
EP=0.17643630425041767 HVMinus=-0.5853697279477204 | --algorithmResult externalArchive --populationSizeWithArchive 94 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7639985590723736 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.5583497498660906 --mutation powerLaw --mutationProbabilityFactor 1.9547294261330066 --mutationRepairStrategy round --powerLawMutationDelta 9.0718726943072 --selection ranking 
EP=0.17675000383725312 HVMinus=-0.5853752978649113 | --algorithmResult externalArchive --populationSizeWithArchive 49 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.7639985590723736 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.3199340186215315 --mutation powerLaw --mutationProbabilityFactor 1.707104725842413 --mutationRepairStrategy bounds --powerLawMutationDelta 9.0718726943072 --selection ranking 
EP=0.17606667209634116 HVMinus=-0.5849795246586151 | --algorithmResult externalArchive --populationSizeWithArchive 49 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7561644140903763 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.36771449114657384 --mutation powerLaw --mutationProbabilityFactor 1.1563305890346256 --mutationRepairStrategy round --powerLawMutationDelta 7.4709012387153715 --selection ranking 
EP=0.17580660287579028 HVMinus=-0.5848949153128211 | --algorithmResult externalArchive --populationSizeWithArchive 74 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7628050946908027 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.557011770776222 --mutation levyFlight --mutationProbabilityFactor 1.1150939605719334 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2637136280411705 --levyFlightMutationStepSize 0.9070196769809732 --selection ranking 
EP=0.1767749520000134 HVMinus=-0.5854266046317759 | --algorithmResult externalArchive --populationSizeWithArchive 49 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7639985590723736 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.9623565317291898 --mutation powerLaw --mutationProbabilityFactor 1.5262503693100147 --mutationRepairStrategy round --powerLawMutationDelta 7.3818142372788085 --selection tournament --selectionTournamentSize 3 
EP=0.17740616565220904 HVMinus=-0.585637067724802 | --algorithmResult externalArchive --populationSizeWithArchive 49 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7639251054834378 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.9623345645050623 --mutation powerLaw --mutationProbabilityFactor 1.9436400645142662 --mutationRepairStrategy round --powerLawMutationDelta 7.3818142372788085 --selection tournament --selectionTournamentSize 5 
EP=0.17692729947762895 HVMinus=-0.5855290564269712 | --algorithmResult externalArchive --populationSizeWithArchive 48 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7639985590723736 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.558236607825797 --mutation powerLaw --mutationProbabilityFactor 1.9547294261330066 --mutationRepairStrategy round --powerLawMutationDelta 9.12910726110353 --selection ranking 
EP=0.1762340047903921 HVMinus=-0.5852141828343848 | --algorithmResult externalArchive --populationSizeWithArchive 50 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.762509210014518 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.5581064408143137 --mutation powerLaw --mutationProbabilityFactor 1.543174369085919 --mutationRepairStrategy round --powerLawMutationDelta 7.480535231085817 --selection ranking 
EP=0.1760659762646799 HVMinus=-0.5849646297370382 | --algorithmResult externalArchive --populationSizeWithArchive 96 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.6086664835260871 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.31967100812343185 --mutation levyFlight --mutationProbabilityFactor 1.9593641512247593 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.0530514095585417 --levyFlightMutationStepSize 0.6836613857138957 --selection ranking 

# Evaluation: 700
