# Evaluation: 0

# Evaluation: 100
EP=0.15748644251800054 HVMinus=-0.8424322782183504 | --algorithmResult externalArchive --populationSizeWithArchive 79 --archiveType crowdingDistanceArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover wholeArithmetic --crossoverProbability 0.9365060802621619 --crossoverRepairStrategy round --mutation powerLaw --mutationProbabilityFactor 1.9454879658469586 --mutationRepairStrategy round --powerLawMutationDelta 9.104588691028889 --selection tournament --selectionTournamentSize 3 
EP=0.15708220326025019 HVMinus=-0.8416201229340411 | --algorithmResult population --createInitialSolutions sobol --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9520311097631123 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.7781860969880119 --mutation polynomial --mutationProbabilityFactor 1.9013582377024012 --mutationRepairStrategy round --polynomialMutationDistributionIndex 53.76262750302378 --selection tournament --selectionTournamentSize 7 

# Evaluation: 200
EP=0.15666452516927862 HVMinus=-0.8462209859422253 | --algorithmResult population --createInitialSolutions default --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8111669031763583 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.7553373722897857 --blxAlphaBetaCrossoverAlpha 0.9642748162322302 --mutation levyFlight --mutationProbabilityFactor 0.8945693674143578 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2070109308259986 --levyFlightMutationStepSize 0.5257007585150251 --selection tournament --selectionTournamentSize 7 
EP=0.15666043286740056 HVMinus=-0.8404668610891718 | --algorithmResult population --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.7145215516675963 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.873669268142514 --blxAlphaBetaCrossoverAlpha 0.9715389599353883 --mutation powerLaw --mutationProbabilityFactor 1.3563777146458338 --mutationRepairStrategy round --powerLawMutationDelta 5.970147866688538 --selection stochasticUniversalSampling 

# Evaluation: 300
EP=0.15666452516927862 HVMinus=-0.8462209859422253 | --algorithmResult population --createInitialSolutions default --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8111669031763583 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.7553373722897857 --blxAlphaBetaCrossoverAlpha 0.9642748162322302 --mutation levyFlight --mutationProbabilityFactor 0.8945693674143578 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2070109308259986 --levyFlightMutationStepSize 0.5257007585150251 --selection tournament --selectionTournamentSize 7 
EP=0.1559417423919612 HVMinus=-0.8402675944780826 | --algorithmResult externalArchive --populationSizeWithArchive 79 --archiveType crowdingDistanceArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover wholeArithmetic --crossoverProbability 0.7163729553898377 --crossoverRepairStrategy random --mutation powerLaw --mutationProbabilityFactor 1.9256941013535367 --mutationRepairStrategy round --powerLawMutationDelta 9.104588691028889 --selection tournament --selectionTournamentSize 3 
EP=0.1559685235116563 HVMinus=-0.8438264098125969 | --algorithmResult population --createInitialSolutions default --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8116110940313346 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.7553373722897857 --blxAlphaBetaCrossoverAlpha 0.9642748162322302 --mutation levyFlight --mutationProbabilityFactor 0.8945693674143578 --mutationRepairStrategy round --levyFlightMutationBeta 1.2070109308259986 --levyFlightMutationStepSize 0.5257007585150251 --selection tournament --selectionTournamentSize 7 
EP=0.15597918074836464 HVMinus=-0.8446499958469081 | --algorithmResult externalArchive --populationSizeWithArchive 117 --archiveType crowdingDistanceArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9702513678359386 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9177277608889486 --blxAlphaBetaCrossoverAlpha 0.9917211413112444 --mutation powerLaw --mutationProbabilityFactor 0.758586583022951 --mutationRepairStrategy bounds --powerLawMutationDelta 5.621196184479915 --selection tournament --selectionTournamentSize 4 
EP=0.15575183785244895 HVMinus=-0.839653225913928 | --algorithmResult population --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.5518641631569385 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.3087453971967463 --mutation powerLaw --mutationProbabilityFactor 0.8319980771224083 --mutationRepairStrategy bounds --powerLawMutationDelta 4.556132807130324 --selection boltzmann --boltzmannTemperature 7.330363416628205 

# Evaluation: 400
EP=0.15548918145020024 HVMinus=-0.8477765551033135 | --algorithmResult externalArchive --populationSizeWithArchive 154 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.7375694335615636 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.754886095109406 --blxAlphaBetaCrossoverAlpha 0.9845126569650734 --mutation levyFlight --mutationProbabilityFactor 0.8933716845877957 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.780783192331119 --levyFlightMutationStepSize 0.8697543655111587 --selection boltzmann --boltzmannTemperature 7.2560021147296885 
