Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,1.0,113.0,1.0,3.0,0.0,0.0,5.0,0.6413439061378916,1.0,NaN,NaN,NaN,NaN,0.3063873261567083,NaN,NaN,NaN,NaN,NaN,4.0,1.1195211743335087,2.0,NaN,NaN,NaN,NaN,1.972941956068821,0.9459541581566178,NaN,3.0,NaN,NaN
200,0,1.0,113.0,1.0,3.0,0.0,0.0,5.0,0.6396938918602382,2.0,NaN,NaN,NaN,NaN,0.3063873261567083,NaN,NaN,NaN,NaN,NaN,4.0,1.1206641572742733,2.0,NaN,NaN,NaN,NaN,1.972941956068821,0.9459541581566178,NaN,3.0,NaN,NaN
200,1,1.0,71.0,1.0,3.0,7.0,0.0,7.0,0.5431637398902692,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.3113049640882396,0.5168995591134455,NaN,NaN,4.0,1.971212957032948,2.0,NaN,NaN,NaN,NaN,1.5922480312047402,0.5470500495842326,NaN,0.0,3.0,NaN
300,0,1.0,113.0,1.0,3.0,0.0,0.0,5.0,0.6396938918602382,2.0,NaN,NaN,NaN,NaN,0.3063873261567083,NaN,NaN,NaN,NaN,NaN,4.0,1.1206641572742733,2.0,NaN,NaN,NaN,NaN,1.972941956068821,0.9459541581566178,NaN,3.0,NaN,NaN
300,1,1.0,104.0,1.0,4.0,1.0,0.0,1.0,0.7503510689068642,2.0,NaN,0.8961118110824319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.8498654448003885,1.0,NaN,352.2248391159091,NaN,NaN,NaN,NaN,NaN,0.0,3.0,NaN
400,0,1.0,113.0,1.0,3.0,0.0,0.0,5.0,0.6396938918602382,2.0,NaN,NaN,NaN,NaN,0.3063873261567083,NaN,NaN,NaN,NaN,NaN,4.0,1.1206641572742733,2.0,NaN,NaN,NaN,NaN,1.972941956068821,0.9459541581566178,NaN,3.0,NaN,NaN
400,1,1.0,104.0,1.0,4.0,1.0,0.0,1.0,0.7503510689068642,2.0,NaN,0.8961118110824319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.8498654448003885,1.0,NaN,352.2248391159091,NaN,NaN,NaN,NaN,NaN,0.0,3.0,NaN
400,2,1.0,113.0,1.0,3.0,0.0,0.0,5.0,0.6396938918602382,2.0,NaN,NaN,NaN,NaN,0.3063873261567083,NaN,NaN,NaN,NaN,NaN,4.0,1.1206641572742733,2.0,NaN,NaN,NaN,NaN,1.972941956068821,0.9459541581566178,NaN,3.0,NaN,NaN
500,0,1.0,104.0,1.0,4.0,1.0,0.0,1.0,0.7503510689068642,2.0,NaN,0.8961118110824319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.8498654448003885,1.0,NaN,352.2248391159091,NaN,NaN,NaN,NaN,NaN,0.0,3.0,NaN
500,1,1.0,104.0,1.0,2.0,1.0,0.0,1.0,0.8171457467178745,2.0,NaN,0.9830678408001059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.8396795067104909,2.0,NaN,179.35022331324578,NaN,NaN,NaN,NaN,NaN,3.0,NaN,NaN
500,2,1.0,123.0,1.0,4.0,5.0,0.0,1.0,0.720127499693587,2.0,NaN,0.7466009297686185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,1.3573852187812068,0.0,NaN,325.10864352180334,NaN,NaN,NaN,NaN,NaN,2.0,NaN,12.663411198397842
500,3,1.0,114.0,1.0,5.0,0.0,0.0,5.0,0.641756343213091,2.0,NaN,NaN,NaN,NaN,0.406671040984831,NaN,NaN,NaN,NaN,NaN,4.0,1.121015149177614,2.0,NaN,NaN,NaN,NaN,1.972941956068821,0.9433636249395582,NaN,3.0,NaN,NaN
500,4,1.0,104.0,1.0,1.0,1.0,0.0,1.0,0.7948829245182256,2.0,NaN,0.9604551286337843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.8396795067104909,1.0,NaN,181.25295048086582,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN
600,0,1.0,104.0,1.0,4.0,1.0,0.0,1.0,0.7503510689068642,2.0,NaN,0.8961118110824319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.8498654448003885,1.0,NaN,352.2248391159091,NaN,NaN,NaN,NaN,NaN,0.0,3.0,NaN
600,1,1.0,104.0,1.0,2.0,1.0,0.0,1.0,0.8171457467178745,2.0,NaN,0.9830678408001059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.8396795067104909,2.0,NaN,179.35022331324578,NaN,NaN,NaN,NaN,NaN,3.0,NaN,NaN
600,2,1.0,123.0,1.0,4.0,5.0,0.0,1.0,0.720127499693587,2.0,NaN,0.7466009297686185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,1.3573852187812068,0.0,NaN,325.10864352180334,NaN,NaN,NaN,NaN,NaN,2.0,NaN,12.663411198397842
600,3,1.0,114.0,1.0,5.0,0.0,0.0,5.0,0.641756343213091,2.0,NaN,NaN,NaN,NaN,0.406671040984831,NaN,NaN,NaN,NaN,NaN,4.0,1.121015149177614,2.0,NaN,NaN,NaN,NaN,1.972941956068821,0.9433636249395582,NaN,3.0,NaN,NaN
600,4,1.0,112.0,1.0,5.0,0.0,0.0,5.0,0.6364975929281559,2.0,NaN,NaN,NaN,NaN,0.40792020282867547,NaN,NaN,NaN,NaN,NaN,4.0,1.12080130876711,2.0,NaN,NaN,NaN,NaN,1.972941956068821,0.5267567560851395,NaN,3.0,NaN,NaN
600,5,1.0,101.0,1.0,4.0,1.0,0.0,1.0,0.8164109390686833,2.0,NaN,0.9644257070771415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,1.5862668962415036,2.0,NaN,179.35022331324578,NaN,NaN,NaN,NaN,NaN,3.0,NaN,NaN
600,6,1.0,104.0,1.0,5.0,1.0,0.0,1.0,0.8171457467178745,2.0,NaN,0.9598991898199485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.8396795067104909,2.0,NaN,179.35022331324578,NaN,NaN,NaN,NaN,NaN,0.0,6.0,NaN
600,7,1.0,104.0,1.0,4.0,1.0,0.0,1.0,0.8651583326727051,2.0,NaN,0.8961118110824319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0,0.8315562651934086,0.0,NaN,NaN,87.61253751485515,NaN,NaN,NaN,NaN,0.0,3.0,NaN
700,0,1.0,104.0,1.0,4.0,1.0,0.0,1.0,0.7503510689068642,2.0,NaN,0.8961118110824319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.8498654448003885,1.0,NaN,352.2248391159091,NaN,NaN,NaN,NaN,NaN,0.0,3.0,NaN
700,1,1.0,104.0,1.0,2.0,1.0,0.0,1.0,0.8171457467178745,2.0,NaN,0.9830678408001059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.8396795067104909,2.0,NaN,179.35022331324578,NaN,NaN,NaN,NaN,NaN,3.0,NaN,NaN
700,2,1.0,114.0,1.0,5.0,0.0,0.0,5.0,0.641756343213091,2.0,NaN,NaN,NaN,NaN,0.406671040984831,NaN,NaN,NaN,NaN,NaN,4.0,1.121015149177614,2.0,NaN,NaN,NaN,NaN,1.972941956068821,0.9433636249395582,NaN,3.0,NaN,NaN
