# Evaluation: 0

# Evaluation: 100
EP=0.03356420522933655 HVMinus=-0.8421909850651108 | --algorithmResult externalArchive --populationSizeWithArchive 14 --archiveType crowdingDistanceArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover PCX --crossoverProbability 0.9758074991326124 --crossoverRepairStrategy random --pcxCrossoverZeta 0.9349511091692492 --pcxCrossoverEta 0.09843035663042832 --mutation powerLaw --mutationProbabilityFactor 1.8168796893094992 --mutationRepairStrategy round --powerLawMutationDelta 9.94234126439949 --selection random 

# Evaluation: 200
EP=0.03356420522933655 HVMinus=-0.8421909850651108 | --algorithmResult externalArchive --populationSizeWithArchive 14 --archiveType crowdingDistanceArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover PCX --crossoverProbability 0.9758074991326124 --crossoverRepairStrategy random --pcxCrossoverZeta 0.9349511091692492 --pcxCrossoverEta 0.09843035663042832 --mutation powerLaw --mutationProbabilityFactor 1.8168796893094992 --mutationRepairStrategy round --powerLawMutationDelta 9.94234126439949 --selection random 

# Evaluation: 300
EP=0.031584561812886415 HVMinus=-0.843647806680193 | --algorithmResult externalArchive --populationSizeWithArchive 34 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.34999464664752733 --crossoverRepairStrategy bounds --sbxDistributionIndex 284.13880560731246 --mutation levyFlight --mutationProbabilityFactor 1.3949052130892587 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.3886104601376845 --levyFlightMutationStepSize 0.586990829064186 --selection stochasticUniversalSampling 

# Evaluation: 400
EP=0.027431623047928427 HVMinus=-0.8456303585490985 | --algorithmResult externalArchive --populationSizeWithArchive 34 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.34999464664752733 --crossoverRepairStrategy random --blxAlphaCrossoverAlpha 0.22904711299661346 --mutation levyFlight --mutationProbabilityFactor 1.3949052130892587 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.3830124548973313 --levyFlightMutationStepSize 0.586990829064186 --selection stochasticUniversalSampling 
EP=0.028701000505219676 HVMinus=-0.8461103203484602 | --algorithmResult externalArchive --populationSizeWithArchive 34 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.35135702661265233 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8311189366531142 --mutation levyFlight --mutationProbabilityFactor 1.0429593865026063 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.642753116206526 --levyFlightMutationStepSize 0.7998277698525634 --selection stochasticUniversalSampling 

# Evaluation: 500
EP=0.02638060234609844 HVMinus=-0.8449954928124838 | --algorithmResult externalArchive --populationSizeWithArchive 70 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.4939317922096297 --crossoverRepairStrategy random --blxAlphaCrossoverAlpha 0.2277038034655341 --mutation levyFlight --mutationProbabilityFactor 1.6597558526992018 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.3818061224026699 --levyFlightMutationStepSize 0.8010829587531354 --selection tournament --selectionTournamentSize 4 
EP=0.026552677366883735 HVMinus=-0.8470018550776756 | --algorithmResult externalArchive --populationSizeWithArchive 68 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9785857477530884 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8233404215574132 --mutation levyFlight --mutationProbabilityFactor 0.7536109501761801 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.6427172606035783 --levyFlightMutationStepSize 0.7998277698525634 --selection stochasticUniversalSampling 
EP=0.026542019687127168 HVMinus=-0.8460420565455155 | --algorithmResult externalArchive --populationSizeWithArchive 13 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.6151619689725222 --crossoverRepairStrategy round --sbxDistributionIndex 198.19466173210793 --mutation levyFlight --mutationProbabilityFactor 1.8168192564130559 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.3833643425147744 --levyFlightMutationStepSize 0.29006237065361284 --selection random 

# Evaluation: 600
EP=0.026446763989715998 HVMinus=-0.8475154160076451 | --algorithmResult externalArchive --populationSizeWithArchive 30 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover PCX --crossoverProbability 0.6268423119841846 --crossoverRepairStrategy bounds --pcxCrossoverZeta 0.3833796965479037 --pcxCrossoverEta 0.0967833661281387 --mutation levyFlight --mutationProbabilityFactor 1.390333790033254 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.4144422138471322 --levyFlightMutationStepSize 0.7323776338281904 --selection ranking 
EP=0.025391153006043467 HVMinus=-0.8474211740383994 | --algorithmResult externalArchive --populationSizeWithArchive 65 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9785857477530884 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8187172991784435 --mutation levyFlight --mutationProbabilityFactor 0.7422712695413443 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.6427172606035783 --levyFlightMutationStepSize 0.7998277698525634 --selection ranking 

# Evaluation: 700
EP=0.023183514626922513 HVMinus=-0.848820813829678 | --algorithmResult externalArchive --populationSizeWithArchive 15 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9415922205267452 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8233404215574132 --mutation levyFlight --mutationProbabilityFactor 0.7532282629503291 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.6427172606035783 --levyFlightMutationStepSize 0.7998277698525634 --selection stochasticUniversalSampling 

# Evaluation: 800
