# Evaluation: 0

# Evaluation: 100
EP=0.022492819008849495 HVMinus=-0.847840589159605 | --algorithmResult externalArchive --populationSizeWithArchive 71 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 400 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6505789845773489 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.45966218356243116 --blxAlphaBetaCrossoverAlpha 0.20629808187211196 --mutation nonUniform --mutationProbabilityFactor 0.6283304795299163 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.3750368178385094 --selection tournament --selectionTournamentSize 3 
EP=0.0324740490275796 HVMinus=-0.8479190266142825 | --algorithmResult population --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover wholeArithmetic --crossoverProbability 0.5670872574084862 --crossoverRepairStrategy bounds --mutation powerLaw --mutationProbabilityFactor 1.8739741992127732 --mutationRepairStrategy round --powerLawMutationDelta 6.699532394283517 --selection ranking 

# Evaluation: 200
EP=0.017883493539212765 HVMinus=-0.8495724651404204 | --algorithmResult externalArchive --populationSizeWithArchive 57 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 400 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8491021226574452 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.5097352637752369 --blxAlphaBetaCrossoverAlpha 0.38610803610839106 --mutation nonUniform --mutationProbabilityFactor 0.7802284805408191 --mutationRepairStrategy round --nonUniformMutationPerturbation 0.36255662837339375 --selection boltzmann --boltzmannTemperature 82.81124414023064 
EP=0.020516474890242647 HVMinus=-0.8502782836758319 | --algorithmResult externalArchive --populationSizeWithArchive 40 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.566376492326847 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8212807943064593 --mutation levyFlight --mutationProbabilityFactor 1.3233255816615854 --mutationRepairStrategy round --levyFlightMutationBeta 1.8786684047010582 --levyFlightMutationStepSize 0.2850669043394053 --selection ranking 

# Evaluation: 300
EP=0.017195042261120765 HVMinus=-0.8505321398735763 | --algorithmResult externalArchive --populationSizeWithArchive 63 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.48807368142868157 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8212807943064593 --mutation levyFlight --mutationProbabilityFactor 1.3235569624537478 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.8706580582838883 --levyFlightMutationStepSize 0.2799853843028168 --selection stochasticUniversalSampling 
EP=0.019268961224583808 HVMinus=-0.8511132444185617 | --algorithmResult externalArchive --populationSizeWithArchive 57 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.7228812475030193 --crossoverRepairStrategy round --laplaceCrossoverScale 0.4330341735872002 --mutation levyFlight --mutationProbabilityFactor 0.810428049297458 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1993149416102906 --levyFlightMutationStepSize 0.5334605403042616 --selection boltzmann --boltzmannTemperature 73.78952283794119 
EP=0.01707652107609799 HVMinus=-0.8499824286674816 | --algorithmResult externalArchive --populationSizeWithArchive 57 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 400 --variation crossoverAndMutationVariation --crossover PCX --crossoverProbability 0.8483573582901378 --crossoverRepairStrategy bounds --pcxCrossoverZeta 0.41597190226941905 --pcxCrossoverEta 0.6827387471292518 --mutation nonUniform --mutationProbabilityFactor 0.7801082745409328 --mutationRepairStrategy round --nonUniformMutationPerturbation 0.355029116943018 --selection boltzmann --boltzmannTemperature 83.28841139016866 

# Evaluation: 400
EP=0.019268961224583808 HVMinus=-0.8511132444185617 | --algorithmResult externalArchive --populationSizeWithArchive 57 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.7228812475030193 --crossoverRepairStrategy round --laplaceCrossoverScale 0.4330341735872002 --mutation levyFlight --mutationProbabilityFactor 0.810428049297458 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1993149416102906 --levyFlightMutationStepSize 0.5334605403042616 --selection boltzmann --boltzmannTemperature 73.78952283794119 
EP=0.01603562659016086 HVMinus=-0.8510392691251528 | --algorithmResult externalArchive --populationSizeWithArchive 57 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.7241475444912449 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4326210849730181 --mutation levyFlight --mutationProbabilityFactor 0.810428049297458 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1980954802957549 --levyFlightMutationStepSize 0.5334605403042616 --selection boltzmann --boltzmannTemperature 74.15638416290821 

# Evaluation: 500
EP=0.019268961224583808 HVMinus=-0.8511132444185617 | --algorithmResult externalArchive --populationSizeWithArchive 57 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.7228812475030193 --crossoverRepairStrategy round --laplaceCrossoverScale 0.4330341735872002 --mutation levyFlight --mutationProbabilityFactor 0.810428049297458 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1993149416102906 --levyFlightMutationStepSize 0.5334605403042616 --selection boltzmann --boltzmannTemperature 73.78952283794119 
EP=0.01603562659016086 HVMinus=-0.8510392691251528 | --algorithmResult externalArchive --populationSizeWithArchive 57 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.7241475444912449 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4326210849730181 --mutation levyFlight --mutationProbabilityFactor 0.810428049297458 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1980954802957549 --levyFlightMutationStepSize 0.5334605403042616 --selection boltzmann --boltzmannTemperature 74.15638416290821 
EP=0.017004094626921706 HVMinus=-0.8510988478139078 | --algorithmResult externalArchive --populationSizeWithArchive 40 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7228812475030193 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8214973461579529 --mutation levyFlight --mutationProbabilityFactor 0.810428049297458 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2042211134740881 --levyFlightMutationStepSize 0.526841242753197 --selection ranking 

# Evaluation: 600
EP=0.01603562659016086 HVMinus=-0.8510392691251528 | --algorithmResult externalArchive --populationSizeWithArchive 57 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.7241475444912449 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4326210849730181 --mutation levyFlight --mutationProbabilityFactor 0.810428049297458 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1980954802957549 --levyFlightMutationStepSize 0.5334605403042616 --selection boltzmann --boltzmannTemperature 74.15638416290821 
EP=0.016974211625917782 HVMinus=-0.8513253038913218 | --algorithmResult externalArchive --populationSizeWithArchive 71 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7209256700166314 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8258405922651636 --mutation levyFlight --mutationProbabilityFactor 0.810323889593344 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5929231606398218 --levyFlightMutationStepSize 0.526841242753197 --selection ranking 

# Evaluation: 700
EP=0.01603562659016086 HVMinus=-0.8510392691251528 | --algorithmResult externalArchive --populationSizeWithArchive 57 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.7241475444912449 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4326210849730181 --mutation levyFlight --mutationProbabilityFactor 0.810428049297458 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1980954802957549 --levyFlightMutationStepSize 0.5334605403042616 --selection boltzmann --boltzmannTemperature 74.15638416290821 
EP=0.016568782721583564 HVMinus=-0.8514366293646571 | --algorithmResult externalArchive --populationSizeWithArchive 57 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.7241475444912449 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.432545030597717 --mutation levyFlight --mutationProbabilityFactor 0.8262382496212745 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.1980954802957549 --levyFlightMutationStepSize 0.5197948791046286 --selection boltzmann --boltzmannTemperature 74.15638416290821 
EP=0.016276653928859897 HVMinus=-0.8510901959815638 | --algorithmResult externalArchive --populationSizeWithArchive 57 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.7196157032680479 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.4319005387661594 --mutation levyFlight --mutationProbabilityFactor 0.8269300206275629 --mutationRepairStrategy round --levyFlightMutationBeta 1.1974430903011766 --levyFlightMutationStepSize 0.5197948791046286 --selection boltzmann --boltzmannTemperature 74.15638416290821 
