Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,1.0,74.0,1.0,5.0,7.0,0.0,7.0,0.34171564924897857,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.35426736073164977,0.6205992316912428,NaN,NaN,5.0,0.5370386177308075,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.636491814620385,1.0,NaN,NaN
200,0,1.0,74.0,1.0,5.0,7.0,0.0,7.0,0.5617724153385958,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.35426736073164977,0.6205992316912428,NaN,NaN,5.0,0.5374223871349326,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.306973400138772,1.0,NaN,NaN
200,1,1.0,74.0,1.0,5.0,7.0,0.0,7.0,0.5729546968790276,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.35426736073164977,0.6205992316912428,NaN,NaN,5.0,0.5370386177308075,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.636491814620385,1.0,NaN,NaN
200,2,1.0,74.0,1.0,5.0,7.0,0.0,7.0,0.34171564924897857,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.35426736073164977,0.6205992316912428,NaN,NaN,5.0,0.5370386177308075,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.636491814620385,1.0,NaN,NaN
200,3,1.0,74.0,1.0,5.0,7.0,0.0,7.0,0.3417204097050088,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.35426736073164977,0.6205992316912428,NaN,NaN,5.0,0.5370386177308075,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.636491814620385,1.0,NaN,NaN
300,0,1.0,70.0,1.0,5.0,3.0,0.0,7.0,0.3401865256091965,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.3531620375340859,0.6062550608740152,NaN,NaN,5.0,0.6961280993649586,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.762021078988123,1.0,NaN,NaN
300,1,1.0,74.0,1.0,5.0,1.0,0.0,7.0,0.34020152301990897,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.5591457225113641,0.6087566321751903,NaN,NaN,5.0,0.693047119536912,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.677204643293479,1.0,NaN,NaN
300,2,1.0,74.0,1.0,4.0,7.0,0.0,7.0,0.34171564924897857,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.9226502924956912,0.8053672188038985,NaN,NaN,5.0,0.5370386177308075,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.713007660904436,1.0,NaN,NaN
300,3,1.0,74.0,1.0,5.0,1.0,0.0,1.0,0.6721666247836825,2.0,NaN,0.7788071588623798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.5304087616783878,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.734126773137119,1.0,NaN,NaN
400,0,1.0,74.0,1.0,5.0,1.0,0.0,7.0,0.34020152301990897,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.5591457225113641,0.6087566321751903,NaN,NaN,5.0,0.693047119536912,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.677204643293479,1.0,NaN,NaN
