Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,1.0,106.0,1.0,3.0,7.0,0.0,5.0,0.173799948795598,2.0,NaN,NaN,NaN,NaN,0.4919449583879085,NaN,NaN,NaN,NaN,NaN,4.0,0.565513628915969,2.0,NaN,NaN,NaN,NaN,1.6656643007698646,0.9803157149652005,NaN,4.0,NaN,NaN
100,1,1.0,85.0,0.0,1.0,2.0,0.0,0.0,0.500559909373749,2.0,355.1016061512812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.38298556111985627,2.0,NaN,NaN,NaN,NaN,NaN,NaN,8.723659026699828,4.0,NaN,NaN
200,0,1.0,129.0,1.0,2.0,3.0,0.0,1.0,0.9592000015155354,2.0,NaN,0.7927042111323843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,1.068645521175999,1.0,NaN,9.773781452930344,NaN,NaN,NaN,NaN,NaN,0.0,5.0,NaN
200,1,1.0,115.0,0.0,1.0,3.0,0.0,0.0,0.500559909373749,2.0,358.53709050774535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.38298556111985627,2.0,NaN,NaN,NaN,NaN,NaN,NaN,8.779630239170633,4.0,NaN,NaN
200,2,0.0,NaN,NaN,0.0,1.0,0.0,7.0,0.21692755455586754,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.16688530948751734,0.2947447598528644,NaN,NaN,5.0,1.3304244224112327,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.901573302218913,4.0,NaN,NaN
200,3,1.0,137.0,1.0,4.0,5.0,0.0,3.0,0.5554391937302211,0.0,NaN,NaN,0.39914059128067925,0.7526663077215826,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.3472364706032881,2.0,NaN,NaN,NaN,NaN,NaN,NaN,5.821329684141275,1.0,NaN,NaN
200,4,1.0,198.0,1.0,5.0,4.0,0.0,0.0,0.8536008158116756,1.0,46.31496020016877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.6153524450527166,2.0,NaN,NaN,NaN,NaN,1.5603593529338209,0.37280956399665877,NaN,4.0,NaN,NaN
200,5,1.0,85.0,1.0,4.0,2.0,0.0,3.0,0.5120337400739489,2.0,NaN,NaN,0.8549281653926435,0.5914577042830849,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.38298556111985627,0.0,NaN,NaN,NaN,NaN,NaN,NaN,5.329470533474832,4.0,NaN,NaN
300,0,1.0,115.0,0.0,1.0,4.0,0.0,0.0,0.2658013375480976,1.0,358.53709050774535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.7126480585046828,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.474455163393287,4.0,NaN,NaN
300,1,1.0,141.0,0.0,1.0,2.0,0.0,0.0,0.19852866325501164,2.0,355.1016061512812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.4762128490213298,2.0,NaN,NaN,NaN,NaN,NaN,NaN,8.693541542180776,4.0,NaN,NaN
300,2,1.0,115.0,0.0,1.0,2.0,0.0,0.0,0.500559909373749,2.0,358.5740796828782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.38298556111985627,2.0,NaN,NaN,NaN,NaN,NaN,NaN,8.723767526739072,4.0,NaN,NaN
300,3,1.0,129.0,1.0,2.0,1.0,0.0,1.0,0.9592000015155354,2.0,NaN,0.7927042111323843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,1.068645521175999,1.0,NaN,282.92041759057514,NaN,NaN,NaN,NaN,NaN,0.0,5.0,NaN
300,4,1.0,77.0,0.0,4.0,1.0,0.0,5.0,0.21692755455586754,0.0,NaN,NaN,NaN,NaN,0.15057815783206532,NaN,NaN,NaN,NaN,NaN,5.0,0.5738932514033875,1.0,NaN,NaN,NaN,NaN,NaN,NaN,6.038392793702712,1.0,NaN,NaN
400,0,1.0,106.0,1.0,3.0,0.0,0.0,3.0,0.2188669559079226,0.0,NaN,NaN,0.6977960289618498,0.21452687276522506,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.1755654026793807,1.0,NaN,NaN,NaN,NaN,NaN,NaN,6.6758450752575,1.0,NaN,NaN
400,1,1.0,106.0,1.0,3.0,0.0,0.0,3.0,0.5023266363147645,0.0,NaN,NaN,0.34041234981425117,0.7083022296883392,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.1694576716319636,1.0,NaN,NaN,NaN,NaN,NaN,NaN,6.711555181780302,1.0,NaN,NaN
500,0,1.0,106.0,1.0,3.0,0.0,0.0,3.0,0.2188669559079226,0.0,NaN,NaN,0.6977960289618498,0.21452687276522506,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.1755654026793807,1.0,NaN,NaN,NaN,NaN,NaN,NaN,6.6758450752575,1.0,NaN,NaN
500,1,1.0,106.0,1.0,3.0,0.0,0.0,3.0,0.5023266363147645,0.0,NaN,NaN,0.34041234981425117,0.7083022296883392,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.1694576716319636,1.0,NaN,NaN,NaN,NaN,NaN,NaN,6.711555181780302,1.0,NaN,NaN
500,2,1.0,115.0,1.0,1.0,4.0,0.0,0.0,0.2660605978593412,1.0,356.64784259393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.7377214707952178,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.466964746325678,4.0,NaN,NaN
500,3,1.0,77.0,1.0,0.0,1.0,0.0,7.0,0.21692755455586754,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.16688530948751734,0.3171950352917465,NaN,NaN,5.0,1.3336095716978764,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.901573302218913,0.0,8.0,NaN
500,4,1.0,77.0,1.0,1.0,1.0,0.0,0.0,0.19335972562264345,2.0,333.37818042370924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.3304244224112327,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.901573302218913,0.0,8.0,NaN
600,0,1.0,106.0,1.0,3.0,0.0,0.0,3.0,0.5023266363147645,0.0,NaN,NaN,0.34041234981425117,0.7083022296883392,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.1694576716319636,1.0,NaN,NaN,NaN,NaN,NaN,NaN,6.711555181780302,1.0,NaN,NaN
600,1,1.0,106.0,1.0,3.0,0.0,0.0,3.0,0.21691561216068833,0.0,NaN,NaN,0.694259855254756,0.18742542274756085,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.3266042334201413,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.868978542463752,1.0,NaN,NaN
600,2,1.0,86.0,0.0,1.0,2.0,0.0,0.0,0.500559909373749,1.0,358.2897822252249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.3621658625499694,2.0,NaN,NaN,NaN,NaN,NaN,NaN,8.728270786272114,2.0,NaN,37.3569110430705
600,3,1.0,105.0,1.0,3.0,7.0,0.0,5.0,0.2558935193549621,2.0,NaN,NaN,NaN,NaN,0.20140993739625423,NaN,NaN,NaN,NaN,NaN,5.0,1.6719238588095835,2.0,NaN,NaN,NaN,NaN,NaN,NaN,9.070904346833764,4.0,NaN,NaN
600,4,1.0,85.0,1.0,4.0,2.0,0.0,5.0,0.5118929242120456,2.0,NaN,NaN,NaN,NaN,0.19267145474353753,NaN,NaN,NaN,NaN,NaN,5.0,1.1694576716319636,1.0,NaN,NaN,NaN,NaN,NaN,NaN,6.711555181780302,1.0,NaN,NaN
600,5,1.0,77.0,1.0,1.0,0.0,0.0,3.0,0.4890366521779838,2.0,NaN,NaN,0.33864091188028184,0.7089462282149108,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.1693739146380757,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.901573302218913,0.0,8.0,NaN
600,6,1.0,199.0,1.0,5.0,1.0,0.0,0.0,0.1925958645598871,1.0,36.697905870103476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.6133948824083593,2.0,NaN,NaN,NaN,NaN,1.5603593529338209,0.9608704650161255,NaN,0.0,9.0,NaN
700,0,1.0,106.0,1.0,3.0,0.0,0.0,3.0,0.5023266363147645,0.0,NaN,NaN,0.34041234981425117,0.7083022296883392,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.1694576716319636,1.0,NaN,NaN,NaN,NaN,NaN,NaN,6.711555181780302,1.0,NaN,NaN
700,1,1.0,86.0,0.0,1.0,2.0,0.0,0.0,0.500559909373749,1.0,358.2897822252249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.3621658625499694,2.0,NaN,NaN,NaN,NaN,NaN,NaN,8.728270786272114,2.0,NaN,37.3569110430705
700,2,1.0,105.0,1.0,3.0,7.0,0.0,5.0,0.2558935193549621,2.0,NaN,NaN,NaN,NaN,0.20140993739625423,NaN,NaN,NaN,NaN,NaN,5.0,1.6719238588095835,2.0,NaN,NaN,NaN,NaN,NaN,NaN,9.070904346833764,4.0,NaN,NaN
700,3,1.0,85.0,1.0,4.0,2.0,0.0,5.0,0.5118929242120456,2.0,NaN,NaN,NaN,NaN,0.19267145474353753,NaN,NaN,NaN,NaN,NaN,5.0,1.1694576716319636,1.0,NaN,NaN,NaN,NaN,NaN,NaN,6.711555181780302,1.0,NaN,NaN
700,4,1.0,77.0,1.0,1.0,0.0,0.0,3.0,0.4890366521779838,2.0,NaN,NaN,0.33864091188028184,0.7089462282149108,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.1693739146380757,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.901573302218913,0.0,8.0,NaN
700,5,1.0,77.0,1.0,1.0,0.0,0.0,3.0,0.26218339220472686,1.0,NaN,NaN,0.33483197530675307,0.5969402854302676,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.1329659482108487,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.901573302218913,0.0,6.0,NaN
700,6,1.0,76.0,1.0,1.0,0.0,0.0,3.0,0.22553704012740872,2.0,NaN,NaN,0.33864091188028184,0.7089462282149108,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.1693739146380757,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.901573302218913,0.0,8.0,NaN
700,7,1.0,139.0,1.0,3.0,0.0,0.0,3.0,0.21691561216068833,2.0,NaN,NaN,0.694259855254756,0.18742542274756085,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.3266042334201413,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.901074966815096,1.0,NaN,NaN
800,0,1.0,77.0,1.0,1.0,0.0,0.0,3.0,0.4890366521779838,2.0,NaN,NaN,0.33864091188028184,0.7089462282149108,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.1693739146380757,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.901573302218913,0.0,8.0,NaN
800,1,1.0,77.0,1.0,1.0,0.0,0.0,3.0,0.26218339220472686,1.0,NaN,NaN,0.33483197530675307,0.5969402854302676,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.1329659482108487,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.901573302218913,0.0,6.0,NaN
800,2,1.0,106.0,1.0,3.0,0.0,0.0,3.0,0.5023266363147645,0.0,NaN,NaN,0.34041234981425117,0.70623862861964,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.5746353556191692,1.0,NaN,NaN,NaN,NaN,NaN,NaN,6.767652921270359,2.0,NaN,64.21684523508848
800,3,1.0,82.0,1.0,1.0,2.0,0.0,4.0,0.25409405313540046,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.7737843414203265,2.0,NaN,NaN,NaN,NaN,NaN,NaN,8.728270786272114,2.0,NaN,37.3569110430705
800,4,1.0,77.0,1.0,1.0,0.0,0.0,3.0,0.26218339220472686,1.0,NaN,NaN,0.33483197530675307,0.6098690175427437,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.1329659482108487,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.901573302218913,0.0,6.0,NaN
900,0,1.0,106.0,1.0,3.0,0.0,0.0,3.0,0.5023266363147645,0.0,NaN,NaN,0.34041234981425117,0.70623862861964,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.5746353556191692,1.0,NaN,NaN,NaN,NaN,NaN,NaN,6.767652921270359,2.0,NaN,64.21684523508848
900,1,1.0,82.0,1.0,1.0,2.0,0.0,4.0,0.25409405313540046,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.7737843414203265,2.0,NaN,NaN,NaN,NaN,NaN,NaN,8.728270786272114,2.0,NaN,37.3569110430705
900,2,1.0,80.0,1.0,4.0,0.0,0.0,3.0,0.22065308196747097,1.0,NaN,NaN,0.8626325139952248,0.5969402854302676,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.1329659482108487,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.901573302218913,0.0,6.0,NaN
900,3,1.0,133.0,1.0,1.0,0.0,0.0,3.0,0.48782588989372416,2.0,NaN,NaN,0.3372820335036275,0.7088996321591406,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.1693739146380757,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.901573302218913,0.0,8.0,NaN
900,4,1.0,113.0,1.0,1.0,0.0,0.0,3.0,0.5021621340303793,1.0,NaN,NaN,0.3427598021444036,0.6707677201201709,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.7570649831073257,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.74966595772718,4.0,NaN,NaN
1000,0,1.0,106.0,1.0,3.0,0.0,0.0,3.0,0.5023266363147645,0.0,NaN,NaN,0.34041234981425117,0.70623862861964,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.5746353556191692,1.0,NaN,NaN,NaN,NaN,NaN,NaN,6.767652921270359,2.0,NaN,64.21684523508848
1000,1,1.0,82.0,1.0,1.0,2.0,0.0,4.0,0.25409405313540046,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.7737843414203265,2.0,NaN,NaN,NaN,NaN,NaN,NaN,8.728270786272114,2.0,NaN,37.3569110430705
1000,2,1.0,80.0,1.0,4.0,0.0,0.0,3.0,0.22065308196747097,1.0,NaN,NaN,0.8626325139952248,0.5969402854302676,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.1329659482108487,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.901573302218913,0.0,6.0,NaN
1000,3,1.0,113.0,1.0,1.0,0.0,0.0,3.0,0.5021621340303793,1.0,NaN,NaN,0.3427598021444036,0.6707677201201709,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.7570649831073257,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.74966595772718,4.0,NaN,NaN
1000,4,1.0,106.0,1.0,3.0,0.0,0.0,3.0,0.5023266363147645,0.0,NaN,NaN,0.33753907913633663,0.7083022296883392,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.167675221220657,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.882907842464456,1.0,NaN,NaN
