Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,1.0,184.0,1.0,4.0,3.0,0.0,0.0,0.3585208580548789,1.0,237.18336752915894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.889610102607578,1.0,NaN,NaN,NaN,NaN,NaN,NaN,3.5183299920430056,3.0,NaN,NaN
200,0,1.0,184.0,1.0,4.0,3.0,0.0,0.0,0.7863187016506737,2.0,237.18336752915894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.889610102607578,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.554948532574176,3.0,NaN,NaN
300,0,1.0,184.0,1.0,4.0,3.0,0.0,5.0,0.3744184008665913,1.0,NaN,NaN,NaN,NaN,0.457865538194172,NaN,NaN,NaN,NaN,NaN,5.0,1.7888477551795143,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.798590092044494,3.0,NaN,NaN
300,1,1.0,184.0,1.0,2.0,6.0,0.0,5.0,0.3744184008665913,1.0,NaN,NaN,NaN,NaN,0.4531082424153985,NaN,NaN,NaN,NaN,NaN,5.0,1.7888477551795143,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.798590092044494,3.0,NaN,NaN
300,2,1.0,193.0,1.0,4.0,3.0,0.0,0.0,0.7911067777524892,1.0,234.81037569917956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.9605579340457782,2.0,NaN,NaN,NaN,NaN,NaN,NaN,7.34116015018019,4.0,NaN,NaN
400,0,1.0,184.0,1.0,4.0,3.0,0.0,5.0,0.3744184008665913,1.0,NaN,NaN,NaN,NaN,0.457865538194172,NaN,NaN,NaN,NaN,NaN,5.0,1.7888477551795143,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.798590092044494,3.0,NaN,NaN
400,1,1.0,184.0,1.0,2.0,6.0,0.0,5.0,0.3744184008665913,1.0,NaN,NaN,NaN,NaN,0.4531082424153985,NaN,NaN,NaN,NaN,NaN,5.0,1.7888477551795143,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.798590092044494,3.0,NaN,NaN
400,2,1.0,193.0,1.0,4.0,3.0,0.0,0.0,0.7911067777524892,1.0,234.81037569917956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.9605579340457782,2.0,NaN,NaN,NaN,NaN,NaN,NaN,7.34116015018019,4.0,NaN,NaN
400,3,1.0,82.0,1.0,4.0,1.0,0.0,0.0,0.7919008273860343,2.0,234.81037569917956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.9605579340457782,2.0,NaN,NaN,NaN,NaN,NaN,NaN,7.323808018631939,1.0,NaN,NaN
400,4,1.0,182.0,1.0,4.0,3.0,0.0,0.0,0.3585208580548789,1.0,122.99093609173279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.8917170635969076,2.0,NaN,NaN,NaN,NaN,NaN,NaN,9.591119339838299,1.0,NaN,NaN
400,5,1.0,88.0,1.0,2.0,2.0,0.0,1.0,0.7896576158873976,2.0,NaN,0.8965088221242761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.9608371760959566,2.0,NaN,NaN,NaN,NaN,NaN,NaN,7.34116015018019,0.0,7.0,NaN
400,6,1.0,186.0,1.0,4.0,3.0,0.0,5.0,0.35831911524968396,1.0,NaN,NaN,NaN,NaN,0.46600445536255775,NaN,NaN,NaN,NaN,NaN,5.0,1.775290517932241,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.742151720263509,3.0,NaN,NaN
500,0,1.0,82.0,1.0,4.0,1.0,0.0,0.0,0.7919008273860343,2.0,234.81037569917956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.9605579340457782,2.0,NaN,NaN,NaN,NaN,NaN,NaN,7.323808018631939,1.0,NaN,NaN
500,1,1.0,184.0,1.0,4.0,3.0,0.0,0.0,0.3586065658086001,2.0,233.48774214100166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.889610102607578,2.0,NaN,NaN,NaN,NaN,NaN,NaN,7.530319097610423,3.0,NaN,NaN
500,2,1.0,184.0,1.0,4.0,6.0,0.0,5.0,0.3744184008665913,1.0,NaN,NaN,NaN,NaN,0.4531082424153985,NaN,NaN,NaN,NaN,NaN,5.0,1.952656821339301,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.798590092044494,3.0,NaN,NaN
500,3,1.0,184.0,1.0,4.0,3.0,0.0,5.0,0.3744184008665913,2.0,NaN,NaN,NaN,NaN,0.457865538194172,NaN,NaN,NaN,NaN,NaN,5.0,1.791269593822624,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.798590092044494,3.0,NaN,NaN
500,4,1.0,82.0,1.0,4.0,1.0,0.0,0.0,0.7919008273860343,1.0,344.1514657552745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.952506003955452,2.0,NaN,NaN,NaN,NaN,NaN,NaN,9.704079862535433,1.0,NaN,NaN
600,0,1.0,82.0,1.0,4.0,1.0,0.0,0.0,0.7919008273860343,2.0,234.81037569917956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.9605579340457782,2.0,NaN,NaN,NaN,NaN,NaN,NaN,7.323808018631939,1.0,NaN,NaN
600,1,1.0,184.0,1.0,4.0,3.0,0.0,0.0,0.3586065658086001,2.0,233.48774214100166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.889610102607578,2.0,NaN,NaN,NaN,NaN,NaN,NaN,7.530319097610423,3.0,NaN,NaN
600,2,1.0,184.0,1.0,4.0,6.0,0.0,5.0,0.3744184008665913,1.0,NaN,NaN,NaN,NaN,0.4531082424153985,NaN,NaN,NaN,NaN,NaN,5.0,1.952656821339301,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.798590092044494,3.0,NaN,NaN
