Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,1.0,45.0,1.0,0.0,0.0,0.0,0.0,0.7898317638924127,2.0,303.49869829603614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.7507544770329755,2.0,NaN,NaN,NaN,NaN,1.852057474097506,0.16880042200055262,NaN,3.0,NaN,NaN
200,0,1.0,45.0,1.0,0.0,0.0,0.0,0.0,0.7898317638924127,2.0,303.49869829603614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.7507544770329755,2.0,NaN,NaN,NaN,NaN,1.852057474097506,0.16880042200055262,NaN,3.0,NaN,NaN
200,1,1.0,27.0,0.0,2.0,0.0,0.0,5.0,0.8667726189991908,2.0,NaN,NaN,NaN,NaN,0.4519118615511881,NaN,NaN,NaN,NaN,NaN,4.0,1.9646521825417957,2.0,NaN,NaN,NaN,NaN,1.8409574568936493,0.16849239559544685,NaN,2.0,NaN,58.15554198846862
200,2,1.0,40.0,0.0,4.0,4.0,0.0,4.0,0.8300318161068752,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.0182421983553127,2.0,NaN,NaN,NaN,NaN,1.0763142871982725,0.9685005134629292,NaN,4.0,NaN,NaN
300,0,1.0,88.0,1.0,1.0,5.0,0.0,3.0,0.9552919396181685,2.0,NaN,NaN,0.7951840928978877,0.9263267932639971,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.6454720668498395,0.0,NaN,NaN,NaN,0.07242813972719453,NaN,NaN,NaN,2.0,NaN,7.156074071700522
400,0,1.0,27.0,1.0,2.0,0.0,0.0,5.0,0.7901150671662328,2.0,NaN,NaN,NaN,NaN,0.45480138229354916,NaN,NaN,NaN,NaN,NaN,4.0,1.747651406112905,2.0,NaN,NaN,NaN,NaN,1.1094226773757407,0.16874988754918313,NaN,3.0,NaN,NaN
500,0,1.0,27.0,1.0,2.0,0.0,0.0,5.0,0.7901150671662328,2.0,NaN,NaN,NaN,NaN,0.45480138229354916,NaN,NaN,NaN,NaN,NaN,4.0,1.747651406112905,2.0,NaN,NaN,NaN,NaN,1.1094226773757407,0.16874988754918313,NaN,3.0,NaN,NaN
600,0,1.0,27.0,1.0,2.0,0.0,0.0,5.0,0.7901150671662328,2.0,NaN,NaN,NaN,NaN,0.45480138229354916,NaN,NaN,NaN,NaN,NaN,4.0,1.747651406112905,2.0,NaN,NaN,NaN,NaN,1.1094226773757407,0.16874988754918313,NaN,3.0,NaN,NaN
600,1,1.0,28.0,1.0,5.0,0.0,0.0,1.0,0.7979988254833967,2.0,NaN,0.8617972324796515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.6571047400536982,0.0,NaN,NaN,NaN,0.10666209047054995,NaN,NaN,NaN,2.0,NaN,17.225659570379676
600,2,1.0,28.0,1.0,2.0,0.0,0.0,7.0,0.7685380566201797,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.5198674106552369,0.7655557189971706,NaN,NaN,4.0,0.30696309723286686,2.0,NaN,NaN,NaN,NaN,1.0762926446343886,0.9374183847371111,NaN,3.0,NaN,NaN
600,3,1.0,26.0,1.0,2.0,0.0,0.0,1.0,0.7976146750143914,2.0,NaN,0.8617972324796515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.6571047400536982,0.0,NaN,NaN,NaN,0.10666209047054995,NaN,NaN,NaN,3.0,NaN,NaN
700,0,1.0,28.0,1.0,5.0,0.0,0.0,1.0,0.7979988254833967,2.0,NaN,0.8617972324796515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.6452648198896681,0.0,NaN,NaN,NaN,0.10870702901901652,NaN,NaN,NaN,2.0,NaN,16.86421466646581
700,1,1.0,26.0,1.0,1.0,0.0,0.0,7.0,0.9444584870613596,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.519724016357442,0.9368089686162826,NaN,NaN,4.0,0.6151412515101145,2.0,NaN,NaN,NaN,NaN,1.0958771188783067,0.9691597952216385,NaN,3.0,NaN,NaN
800,0,1.0,26.0,1.0,1.0,0.0,0.0,7.0,0.9444584870613596,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.519724016357442,0.9368089686162826,NaN,NaN,4.0,0.6151412515101145,2.0,NaN,NaN,NaN,NaN,1.0958771188783067,0.9691597952216385,NaN,3.0,NaN,NaN
800,1,1.0,32.0,1.0,5.0,0.0,0.0,1.0,0.7840964959069702,2.0,NaN,0.8566438128786439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.7964159131269144,2.0,NaN,NaN,NaN,NaN,1.096754377268383,0.5834209925496167,NaN,3.0,NaN,NaN
900,0,1.0,26.0,1.0,1.0,0.0,0.0,7.0,0.9444584870613596,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.519724016357442,0.9368089686162826,NaN,NaN,4.0,0.6151412515101145,2.0,NaN,NaN,NaN,NaN,1.0958771188783067,0.9691597952216385,NaN,3.0,NaN,NaN
900,1,1.0,32.0,1.0,5.0,0.0,0.0,1.0,0.7840964959069702,2.0,NaN,0.8566438128786439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.7964159131269144,2.0,NaN,NaN,NaN,NaN,1.096754377268383,0.5834209925496167,NaN,3.0,NaN,NaN
900,2,1.0,32.0,1.0,5.0,0.0,0.0,1.0,0.9985096961079203,2.0,NaN,0.8566438128786439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.7964159131269144,2.0,NaN,NaN,NaN,NaN,1.096754377268383,0.5805701411051781,NaN,3.0,NaN,NaN
900,3,1.0,28.0,1.0,1.0,0.0,0.0,1.0,0.9955119110163259,2.0,NaN,0.8599310977257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.5115382579857748,0.0,NaN,NaN,NaN,0.5403064743786417,NaN,NaN,NaN,1.0,NaN,NaN
900,4,1.0,20.0,1.0,2.0,4.0,0.0,3.0,0.9598370459770035,2.0,NaN,NaN,0.9235239162859474,0.9537789486208403,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.6591753459867951,0.0,NaN,NaN,NaN,0.571595004532555,NaN,NaN,NaN,2.0,NaN,72.20697128999515
1000,0,1.0,28.0,1.0,1.0,0.0,0.0,1.0,0.9955119110163259,2.0,NaN,0.8599310977257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.5115382579857748,0.0,NaN,NaN,NaN,0.5403064743786417,NaN,NaN,NaN,1.0,NaN,NaN
1000,1,1.0,28.0,1.0,2.0,0.0,0.0,7.0,0.7711018813200079,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.5202314728093972,0.9178039453310636,NaN,NaN,4.0,0.7045287118504671,2.0,NaN,NaN,NaN,NaN,1.097247156639926,0.9391610413132769,NaN,1.0,NaN,NaN
1000,2,1.0,28.0,1.0,5.0,0.0,0.0,1.0,0.7848010979522153,2.0,NaN,0.8605527520678166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.248345343896933,2.0,NaN,NaN,NaN,NaN,1.1435665408968285,0.9342186496328446,NaN,3.0,NaN,NaN
