# Evaluation: 0

# Evaluation: 100
EP=0.03131475850620391 HVMinus=-0.8483914193299934 | --algorithmResult externalArchive --populationSizeWithArchive 20 --archiveType crowdingDistanceArchive --createInitialSolutions default --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7208397078765724 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.624896112610642 --mutation linkedPolynomial --mutationProbabilityFactor 0.3913235092761571 --mutationRepairStrategy round --linkedPolynomialMutationDistributionIndex 110.76839422757628 --selection random 
EP=0.030079852957073657 HVMinus=-0.8478155827624472 | --algorithmResult externalArchive --populationSizeWithArchive 169 --archiveType crowdingDistanceArchive --createInitialSolutions sobol --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover UNDC --crossoverProbability 0.7502515882891305 --crossoverRepairStrategy random --undcCrossoverZeta 0.7093490013953286 --undcCrossoverEta 0.13580236948003233 --mutation powerLaw --mutationProbabilityFactor 1.2416094213799675 --mutationRepairStrategy bounds --powerLawMutationDelta 9.044271310388647 --selection stochasticUniversalSampling 
EP=0.03091505765237742 HVMinus=-0.8480043178637701 | --algorithmResult externalArchive --populationSizeWithArchive 104 --archiveType crowdingDistanceArchive --createInitialSolutions default --offspringPopulationSize 400 --variation crossoverAndMutationVariation --crossover fuzzyRecombination --crossoverProbability 0.3357711315709426 --crossoverRepairStrategy bounds --fuzzyRecombinationCrossoverAlpha 0.9975191177279962 --mutation powerLaw --mutationProbabilityFactor 1.1188944633181526 --mutationRepairStrategy bounds --powerLawMutationDelta 9.214361501369948 --selection ranking 
EP=0.02892526512268215 HVMinus=-0.8472325169963376 | --algorithmResult population --createInitialSolutions scatterSearch --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.7708860171419877 --crossoverRepairStrategy bounds --sbxDistributionIndex 179.08141633827992 --mutation levyFlight --mutationProbabilityFactor 0.42925306222272197 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.6127068444355115 --levyFlightMutationStepSize 0.4090697826940481 --selection stochasticUniversalSampling 

# Evaluation: 200
EP=0.020193434943707088 HVMinus=-0.849042820466404 | --algorithmResult externalArchive --populationSizeWithArchive 115 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8330581977598337 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.5259046415050785 --blxAlphaBetaCrossoverAlpha 0.8509285528936867 --mutation levyFlight --mutationProbabilityFactor 1.6267894988656462 --mutationRepairStrategy round --levyFlightMutationBeta 1.5227730729548181 --levyFlightMutationStepSize 0.3285350968360703 --selection random 

# Evaluation: 300
EP=0.018367200310034467 HVMinus=-0.8492734833961793 | --algorithmResult externalArchive --populationSizeWithArchive 89 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6314112691109719 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.20461259324917558 --blxAlphaBetaCrossoverAlpha 0.6030319253030344 --mutation nonUniform --mutationProbabilityFactor 0.8829172422195448 --mutationRepairStrategy round --nonUniformMutationPerturbation 0.8668727249566842 --selection random 
EP=0.02023697779237399 HVMinus=-0.8507857985113262 | --algorithmResult externalArchive --populationSizeWithArchive 115 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8330581977598337 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.5259046415050785 --blxAlphaBetaCrossoverAlpha 0.8509285528936867 --mutation levyFlight --mutationProbabilityFactor 1.0250652042832706 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.4988746180202583 --levyFlightMutationStepSize 0.3285350968360703 --selection random 
EP=0.019739812578616074 HVMinus=-0.8504316635758701 | --algorithmResult externalArchive --populationSizeWithArchive 115 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8330581977598337 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.5259046415050785 --blxAlphaBetaCrossoverAlpha 0.8474990787591875 --mutation levyFlight --mutationProbabilityFactor 1.6267894988656462 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5227730729548181 --levyFlightMutationStepSize 0.19228045777367583 --selection random 

# Evaluation: 400
EP=0.02023697779237399 HVMinus=-0.8507857985113262 | --algorithmResult externalArchive --populationSizeWithArchive 115 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8330581977598337 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.5259046415050785 --blxAlphaBetaCrossoverAlpha 0.8509285528936867 --mutation levyFlight --mutationProbabilityFactor 1.0250652042832706 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.4988746180202583 --levyFlightMutationStepSize 0.3285350968360703 --selection random 
EP=0.01794354003789958 HVMinus=-0.8507416139996299 | --algorithmResult externalArchive --populationSizeWithArchive 21 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover PCX --crossoverProbability 0.8361049340597075 --crossoverRepairStrategy bounds --pcxCrossoverZeta 0.824764717365609 --pcxCrossoverEta 0.07609760697565587 --mutation levyFlight --mutationProbabilityFactor 0.8829172422195448 --mutationRepairStrategy round --levyFlightMutationBeta 1.7748573561655094 --levyFlightMutationStepSize 0.743936437455685 --selection ranking 
EP=0.019585805559844603 HVMinus=-0.850767178136201 | --algorithmResult externalArchive --populationSizeWithArchive 115 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8330581977598337 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.5259046415050785 --blxAlphaBetaCrossoverAlpha 0.849067121002547 --mutation levyFlight --mutationProbabilityFactor 1.0250652042832706 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.4988746180202583 --levyFlightMutationStepSize 0.3285350968360703 --selection random 
EP=0.017916258297215222 HVMinus=-0.8505779982284313 | --algorithmResult externalArchive --populationSizeWithArchive 89 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6132905541338408 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.4551097429895821 --blxAlphaBetaCrossoverAlpha 0.8474121027707288 --mutation nonUniform --mutationProbabilityFactor 0.7670687432374165 --mutationRepairStrategy bounds --nonUniformMutationPerturbation 0.051225050096020464 --selection random 

# Evaluation: 500
EP=0.01794354003789958 HVMinus=-0.8507416139996299 | --algorithmResult externalArchive --populationSizeWithArchive 21 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover PCX --crossoverProbability 0.8361049340597075 --crossoverRepairStrategy bounds --pcxCrossoverZeta 0.824764717365609 --pcxCrossoverEta 0.07609760697565587 --mutation levyFlight --mutationProbabilityFactor 0.8829172422195448 --mutationRepairStrategy round --levyFlightMutationBeta 1.7748573561655094 --levyFlightMutationStepSize 0.743936437455685 --selection ranking 
