# Evaluation: 0

# Evaluation: 100
EP=0.03819186253761168 HVMinus=-0.8434457956752583 | --algorithmResult population --createInitialSolutions sobol --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.5132648839851005 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.7579793578011771 --mutation levyFlight --mutationProbabilityFactor 0.45496449362248237 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.9168820103591704 --levyFlightMutationStepSize 0.23904452357582925 --selection tournament --selectionTournamentSize 6 

# Evaluation: 200
EP=0.03306034026572642 HVMinus=-0.8453487497626837 | --algorithmResult population --createInitialSolutions sobol --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.5131013429513154 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.7579793578011771 --mutation levyFlight --mutationProbabilityFactor 0.45496449362248237 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2470718742420446 --levyFlightMutationStepSize 0.23904452357582925 --selection tournament --selectionTournamentSize 6 
EP=0.027816813893687255 HVMinus=-0.845232363891171 | --algorithmResult externalArchive --populationSizeWithArchive 87 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.5771636880730037 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.9993948007329884 --blxAlphaBetaCrossoverAlpha 0.9833537157968888 --mutation polynomial --mutationProbabilityFactor 1.8226970416517558 --mutationRepairStrategy bounds --polynomialMutationDistributionIndex 45.9191284055199 --selection tournament --selectionTournamentSize 6 

# Evaluation: 300
EP=0.03306034026572642 HVMinus=-0.8453487497626837 | --algorithmResult population --createInitialSolutions sobol --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.5131013429513154 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.7579793578011771 --mutation levyFlight --mutationProbabilityFactor 0.45496449362248237 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2470718742420446 --levyFlightMutationStepSize 0.23904452357582925 --selection tournament --selectionTournamentSize 6 
EP=0.027816813893687255 HVMinus=-0.845232363891171 | --algorithmResult externalArchive --populationSizeWithArchive 87 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.5771636880730037 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.9993948007329884 --blxAlphaBetaCrossoverAlpha 0.9833537157968888 --mutation polynomial --mutationProbabilityFactor 1.8226970416517558 --mutationRepairStrategy bounds --polynomialMutationDistributionIndex 45.9191284055199 --selection tournament --selectionTournamentSize 6 
EP=0.028800472895275476 HVMinus=-0.8453221343056011 | --algorithmResult externalArchive --populationSizeWithArchive 87 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.7037322837591726 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.9993948007329884 --blxAlphaBetaCrossoverAlpha 0.9406115663325479 --mutation polynomial --mutationProbabilityFactor 0.2262926660596507 --mutationRepairStrategy bounds --polynomialMutationDistributionIndex 45.9191284055199 --selection boltzmann --boltzmannTemperature 37.00198522196962 

# Evaluation: 400
EP=0.02616103494908345 HVMinus=-0.8463985874514651 | --algorithmResult externalArchive --populationSizeWithArchive 19 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6493703127231223 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.3221314259011754 --blxAlphaBetaCrossoverAlpha 0.7529781084099687 --mutation levyFlight --mutationProbabilityFactor 0.7470509265035837 --mutationRepairStrategy round --levyFlightMutationBeta 1.7376078530091355 --levyFlightMutationStepSize 0.16609326930236581 --selection boltzmann --boltzmannTemperature 9.593450938898537 
EP=0.027579621674181605 HVMinus=-0.8477608977878232 | --algorithmResult externalArchive --populationSizeWithArchive 22 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6691569452729518 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.4413121017891701 --blxAlphaBetaCrossoverAlpha 0.9654961224350438 --mutation powerLaw --mutationProbabilityFactor 0.16209749376788996 --mutationRepairStrategy bounds --powerLawMutationDelta 7.739353115509306 --selection boltzmann --boltzmannTemperature 43.08385716568443 
EP=0.026951000860609777 HVMinus=-0.8471892079655017 | --algorithmResult externalArchive --populationSizeWithArchive 57 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.5778781564739564 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.445065640258825 --mutation levyFlight --mutationProbabilityFactor 1.2381127450667067 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.8049828121729066 --levyFlightMutationStepSize 0.3597746633667162 --selection tournament --selectionTournamentSize 7 

# Evaluation: 500
EP=0.02429377520411633 HVMinus=-0.8485994745899783 | --algorithmResult externalArchive --populationSizeWithArchive 22 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6975672708153071 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.9792015239786585 --blxAlphaBetaCrossoverAlpha 0.9654961224350438 --mutation powerLaw --mutationProbabilityFactor 0.1624216132225503 --mutationRepairStrategy round --powerLawMutationDelta 9.025208999844665 --selection boltzmann --boltzmannTemperature 43.042825669766785 

# Evaluation: 600
EP=0.02429377520411633 HVMinus=-0.8485994745899783 | --algorithmResult externalArchive --populationSizeWithArchive 22 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6975672708153071 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.9792015239786585 --blxAlphaBetaCrossoverAlpha 0.9654961224350438 --mutation powerLaw --mutationProbabilityFactor 0.1624216132225503 --mutationRepairStrategy round --powerLawMutationDelta 9.025208999844665 --selection boltzmann --boltzmannTemperature 43.042825669766785 
