front_type,budget,scheme,family,cluster_rank,cluster_id,cluster_size,cluster_share_pct,mean_distance_to_medoid,median_distance_to_medoid,medoid_run,medoid_solution_id,medoid_config_id,medoid_config_signature,medoid_EP,medoid_HV
estimatedReferenceFronts,1000,gower_unweighted,RE3D,1,1,616,72.30046948356808,0.1858615601158083,0.1873353448721366,21,18,RE3D_run21_solution18,externalArchive|47.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|wholeArithmetic|0.980604|bounds|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|1.021094|round|nan|nan|nan|nan|nan|nan|9.474072|ranking|nan|nan,-0.2932359986993126,0.9973535400734412
estimatedReferenceFronts,1000,gower_unweighted,RE3D,2,2,119,13.967136150234742,0.2164243449452432,0.235890763382558,5,7,RE3D_run5_solution7,externalArchive|36.0|unboundedArchive|sobol|5|crossoverAndMutationVariation|wholeArithmetic|0.804642|round|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.277183|bounds|nan|nan|nan|nan|1.056188|0.20548|nan|tournament|4.0|nan,-0.2973563730766826,0.9972906095900028
estimatedReferenceFronts,1000,gower_unweighted,RE3D,3,3,117,13.732394366197184,0.21151571283600706,0.23727351938529403,3,30,RE3D_run3_solution30,population|nan|NA|cauchy|1|crossoverAndMutationVariation|BLX-alpha-beta|0.944421|bounds|nan|nan|0.086334|0.590572|nan|nan|nan|nan|nan|nan|polynomial|0.848484|round|nan|343.454802|nan|nan|nan|nan|nan|stochasticUniversalSampling|nan|nan,-0.2544058716611742,0.9974134120309488
estimatedReferenceFronts,1000,gower_unweighted,RWA3D,1,1,238,43.669724770642205,0.16343043880390276,0.17350716403120936,7,8,RWA3D_run7_solution8,externalArchive|49.0|crowdingDistanceArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.990164|bounds|nan|nan|0.899716|0.503081|nan|nan|nan|nan|nan|nan|powerLaw|1.170776|bounds|nan|nan|nan|nan|nan|nan|9.764173|tournament|6.0|nan,-0.1129722409911217,0.829674687353093
estimatedReferenceFronts,1000,gower_unweighted,RWA3D,2,2,171,31.376146788990827,0.13529422388415127,0.10950269945678731,9,3,RWA3D_run9_solution3,externalArchive|18.0|crowdingDistanceArchive|cauchy|20|crossoverAndMutationVariation|PCX|0.974918|bounds|nan|nan|nan|nan|nan|nan|0.857122|0.567557|nan|nan|powerLaw|1.311053|bounds|nan|nan|nan|nan|nan|nan|8.297401|tournament|5.0|nan,-0.1134542446154144,0.8289320539819829
estimatedReferenceFronts,1000,gower_unweighted,RWA3D,3,3,136,24.954128440366972,0.18359210619487903,0.20810419859411428,22,17,RWA3D_run22_solution17,externalArchive|65.0|crowdingDistanceArchive|oppositionBased|1|crossoverAndMutationVariation|BLX-alpha|0.955423|bounds|nan|0.721432|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.293903|bounds|nan|nan|nan|nan|1.006117|0.869475|nan|tournament|8.0|nan,-0.1130535938292348,0.8296505152708562
estimatedReferenceFronts,1000,gower_consensus_weighted,RE3D,1,1,582,68.30985915492958,0.15485658525609958,0.1361648163463699,21,15,RE3D_run21_solution15,externalArchive|32.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|wholeArithmetic|0.978197|bounds|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|1.019502|round|nan|nan|nan|nan|nan|nan|9.597139|boltzmann|nan|12.475146,-0.2953768639469105,0.9973410638648614
estimatedReferenceFronts,1000,gower_consensus_weighted,RE3D,2,3,163,19.131455399061032,0.29949116106123047,0.30778878790848097,9,18,RE3D_run9_solution18,externalArchive|39.0|unboundedArchive|cauchy|1|crossoverAndMutationVariation|BLX-alpha-beta|0.981372|round|nan|nan|0.089208|0.584919|nan|nan|nan|nan|nan|nan|uniform|0.719909|round|0.264332|nan|nan|nan|nan|nan|nan|boltzmann|nan|24.02934,-0.2809776807899058,0.9973788928610398
estimatedReferenceFronts,1000,gower_consensus_weighted,RE3D,3,2,107,12.55868544600939,0.19377322220694354,0.21353566007415908,24,3,RE3D_run24_solution3,externalArchive|18.0|unboundedArchive|cauchy|20|crossoverAndMutationVariation|wholeArithmetic|0.890544|round|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|0.897495|bounds|nan|nan|nan|nan|1.395892|0.469325|nan|stochasticUniversalSampling|nan|nan,-0.2975661121621784,0.997213531231874
estimatedReferenceFronts,1000,gower_consensus_weighted,RWA3D,1,1,332,60.91743119266055,0.19192691763220102,0.2078871946077946,28,3,RWA3D_run28_solution3,externalArchive|22.0|crowdingDistanceArchive|cauchy|20|crossoverAndMutationVariation|BLX-alpha-beta|0.933417|bounds|nan|nan|0.715614|0.685287|nan|nan|nan|nan|nan|nan|powerLaw|1.439729|bounds|nan|nan|nan|nan|nan|nan|6.297825|tournament|5.0|nan,-0.1132166839199648,0.8292558678437817
estimatedReferenceFronts,1000,gower_consensus_weighted,RWA3D,2,2,206,37.79816513761468,0.16888425045254554,0.15751153245371363,19,10,RWA3D_run19_solution10,externalArchive|29.0|crowdingDistanceArchive|latinHypercubeSampling|5|crossoverAndMutationVariation|BLX-alpha-beta|0.872489|bounds|nan|nan|0.947424|0.82528|nan|nan|nan|nan|nan|nan|levyFlight|1.611365|bounds|nan|nan|nan|nan|1.197757|0.989132|nan|tournament|7.0|nan,-0.1132870409003389,0.8291089921588325
