scheme,source_family,source_run,source_solution_id,source_config_id,source_config_signature,source_EP,source_HV,target_family,target_run,target_solution_id,target_config_id,target_config_signature,target_EP,target_HV,distance
gower_consensus_weighted,RE3D,23,16,RE3D_run23_solution16,externalArchive|26.0|crowdingDistanceArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha|0.979116|bounds|nan|0.987464|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|1.002203|round|nan|nan|nan|nan|nan|nan|9.254871|boltzmann|nan|18.602006,-0.2997425548479908,0.9965481400673434,RWA3D,9,12,RWA3D_run9_solution12,externalArchive|16.0|crowdingDistanceArchive|cauchy|1|crossoverAndMutationVariation|BLX-alpha|0.996901|bounds|nan|0.809636|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|1.254291|bounds|nan|nan|nan|nan|nan|nan|9.125416|boltzmann|nan|70.700892,-0.1130356128541292,0.8297381352811533,0.07282311091179527
gower_consensus_weighted,RE3D,21,23,RE3D_run21_solution23,externalArchive|34.0|crowdingDistanceArchive|cauchy|10|crossoverAndMutationVariation|PCX|0.986667|bounds|nan|nan|nan|nan|nan|nan|0.365966|0.142927|nan|nan|powerLaw|1.004143|round|nan|nan|nan|nan|nan|nan|9.183695|boltzmann|nan|20.629771,-0.2993876409112762,0.9970004714364312,RWA3D,20,16,RWA3D_run20_solution16,externalArchive|23.0|crowdingDistanceArchive|sobol|20|crossoverAndMutationVariation|PCX|0.905166|bounds|nan|nan|nan|nan|nan|nan|0.789113|0.531081|nan|nan|powerLaw|1.14347|round|nan|nan|nan|nan|nan|nan|9.503152|boltzmann|nan|10.33988,-0.1132206185296008,0.8293437609588902,0.07317934632940871
gower_consensus_weighted,RE3D,14,2,RE3D_run14_solution2,externalArchive|27.0|crowdingDistanceArchive|latinHypercubeSampling|20|crossoverAndMutationVariation|PCX|0.929533|bounds|nan|nan|nan|nan|nan|nan|0.348594|0.130903|nan|nan|powerLaw|0.882986|round|nan|nan|nan|nan|nan|nan|6.72414|tournament|2.0|nan,-0.2998755473914917,0.9970290845408464,RWA3D,28,4,RWA3D_run28_solution4,externalArchive|10.0|crowdingDistanceArchive|oppositionBased|20|crossoverAndMutationVariation|PCX|0.934104|bounds|nan|nan|nan|nan|nan|nan|0.36215|0.209559|nan|nan|powerLaw|1.439743|round|nan|nan|nan|nan|nan|nan|6.436297|tournament|5.0|nan,-0.1135002830772975,0.8272096216663279,0.07568282634832539
gower_consensus_weighted,RE3D,18,23,RE3D_run18_solution23,externalArchive|20.0|crowdingDistanceArchive|scatterSearch|20|crossoverAndMutationVariation|laplace|0.672411|round|nan|nan|nan|nan|0.453149|nan|nan|nan|nan|nan|levyFlight|1.412895|bounds|nan|nan|nan|nan|1.342826|0.240586|nan|ranking|nan|nan,-0.2995716017469539,0.9965346708788768,RWA3D,5,1,RWA3D_run5_solution1,externalArchive|12.0|crowdingDistanceArchive|scatterSearch|10|crossoverAndMutationVariation|SBX|0.709067|round|124.001253|nan|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.409141|bounds|nan|nan|nan|nan|1.25065|0.978436|nan|ranking|nan|nan,-0.1133428281356446,0.8283669671359419,0.07664241415368676
gower_consensus_weighted,RE3D,4,5,RE3D_run4_solution5,externalArchive|12.0|crowdingDistanceArchive|cauchy|1|crossoverAndMutationVariation|BLX-alpha-beta|0.899914|random|nan|nan|0.838414|0.681065|nan|nan|nan|nan|nan|nan|powerLaw|0.894412|round|nan|nan|nan|nan|nan|nan|5.043164|stochasticUniversalSampling|nan|nan,-0.2996856447120146,0.9969328279945462,RWA3D,11,14,RWA3D_run11_solution14,externalArchive|30.0|crowdingDistanceArchive|cauchy|1|crossoverAndMutationVariation|BLX-alpha-beta|0.99615|bounds|nan|nan|0.975944|0.678293|nan|nan|nan|nan|nan|nan|powerLaw|0.882873|bounds|nan|nan|nan|nan|nan|nan|6.9142|stochasticUniversalSampling|nan|nan,-0.1119623374335648,0.8298245095499768,0.07901290869082832
gower_consensus_weighted,RWA3D,15,8,RWA3D_run15_solution8,externalArchive|23.0|crowdingDistanceArchive|sobol|1|crossoverAndMutationVariation|BLX-alpha-beta|0.961219|round|nan|nan|0.955314|0.684973|nan|nan|nan|nan|nan|nan|powerLaw|0.948783|bounds|nan|nan|nan|nan|nan|nan|8.894447|boltzmann|nan|48.618977,-0.1125379155879698,0.8298237857892867,RE3D,21,16,RE3D_run21_solution16,externalArchive|30.0|crowdingDistanceArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha-beta|0.988084|round|nan|nan|0.998019|0.796752|nan|nan|nan|nan|nan|nan|powerLaw|0.988493|bounds|nan|nan|nan|nan|nan|nan|9.372597|boltzmann|nan|15.949179,-0.299707327821081,0.9965593680239762,0.04276335787454128
gower_consensus_weighted,RWA3D,15,12,RWA3D_run15_solution12,externalArchive|12.0|crowdingDistanceArchive|scatterSearch|1|crossoverAndMutationVariation|BLX-alpha-beta|0.961219|round|nan|nan|0.955579|0.684983|nan|nan|nan|nan|nan|nan|powerLaw|0.948783|bounds|nan|nan|nan|nan|nan|nan|9.524223|boltzmann|nan|43.52519,-0.1129997930886401,0.8297510049668678,RE3D,21,16,RE3D_run21_solution16,externalArchive|30.0|crowdingDistanceArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha-beta|0.988084|round|nan|nan|0.998019|0.796752|nan|nan|nan|nan|nan|nan|powerLaw|0.988493|bounds|nan|nan|nan|nan|nan|nan|9.372597|boltzmann|nan|15.949179,-0.299707327821081,0.9965593680239762,0.04497432477628016
gower_consensus_weighted,RWA3D,20,16,RWA3D_run20_solution16,externalArchive|23.0|crowdingDistanceArchive|sobol|20|crossoverAndMutationVariation|PCX|0.905166|bounds|nan|nan|nan|nan|nan|nan|0.789113|0.531081|nan|nan|powerLaw|1.14347|round|nan|nan|nan|nan|nan|nan|9.503152|boltzmann|nan|10.33988,-0.1132206185296008,0.8293437609588902,RE3D,21,2,RE3D_run21_solution2,externalArchive|33.0|crowdingDistanceArchive|cauchy|10|crossoverAndMutationVariation|PCX|0.986365|bounds|nan|nan|nan|nan|nan|nan|0.704706|0.539942|nan|nan|powerLaw|1.021891|round|nan|nan|nan|nan|nan|nan|9.183695|boltzmann|nan|20.516736,-0.2994944155015099,0.9968983955846752,0.04744163304882983
gower_consensus_weighted,RWA3D,10,13,RWA3D_run10_solution13,externalArchive|29.0|crowdingDistanceArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha-beta|0.877151|round|nan|nan|0.993155|0.689394|nan|nan|nan|nan|nan|nan|powerLaw|1.260155|bounds|nan|nan|nan|nan|nan|nan|8.207764|stochasticUniversalSampling|nan|nan,-0.1129180830252092,0.8296493562119531,RE3D,21,16,RE3D_run21_solution16,externalArchive|30.0|crowdingDistanceArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha-beta|0.988084|round|nan|nan|0.998019|0.796752|nan|nan|nan|nan|nan|nan|powerLaw|0.988493|bounds|nan|nan|nan|nan|nan|nan|9.372597|boltzmann|nan|15.949179,-0.299707327821081,0.9965593680239762,0.05043066810659171
gower_consensus_weighted,RWA3D,20,6,RWA3D_run20_solution6,externalArchive|23.0|crowdingDistanceArchive|cauchy|1|crossoverAndMutationVariation|PCX|0.933225|bounds|nan|nan|nan|nan|nan|nan|0.862322|0.94886|nan|nan|powerLaw|1.13461|bounds|nan|nan|nan|nan|nan|nan|9.453589|boltzmann|nan|27.538622,-0.1130214539749992,0.8297375279760715,RE3D,24,20,RE3D_run24_solution20,externalArchive|13.0|crowdingDistanceArchive|cauchy|10|crossoverAndMutationVariation|PCX|0.995411|bounds|nan|nan|nan|nan|nan|nan|0.539815|0.854636|nan|nan|powerLaw|0.901718|bounds|nan|nan|nan|nan|nan|nan|8.564255|boltzmann|nan|51.411918,-0.2990520655808776,0.9969622486731256,0.05230280153528047
gower_consensus_weighted,RWA3D,28,17,RWA3D_run28_solution17,externalArchive|27.0|crowdingDistanceArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.904587|bounds|nan|nan|0.704377|0.66307|nan|nan|nan|nan|nan|nan|levyFlight|1.170755|bounds|nan|nan|nan|nan|1.241607|0.947094|nan|stochasticUniversalSampling|nan|nan,-0.1110364428762147,0.8297097562836145,RE3D,10,10,RE3D_run10_solution10,externalArchive|11.0|crowdingDistanceArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.889196|bounds|nan|nan|0.541954|0.35761|nan|nan|nan|nan|nan|nan|levyFlight|1.25278|bounds|nan|nan|nan|nan|1.138787|0.973162|nan|random|nan|nan,-0.2993947565794466,0.9966858655138764,0.05234048967046263
gower_consensus_weighted,RWA3D,20,17,RWA3D_run20_solution17,externalArchive|23.0|crowdingDistanceArchive|cauchy|1|crossoverAndMutationVariation|PCX|0.932574|bounds|nan|nan|nan|nan|nan|nan|0.862322|0.94886|nan|nan|powerLaw|1.134902|bounds|nan|nan|nan|nan|nan|nan|9.559369|boltzmann|nan|27.538622,-0.1130533660848105,0.8296728123329483,RE3D,24,20,RE3D_run24_solution20,externalArchive|13.0|crowdingDistanceArchive|cauchy|10|crossoverAndMutationVariation|PCX|0.995411|bounds|nan|nan|nan|nan|nan|nan|0.539815|0.854636|nan|nan|powerLaw|0.901718|bounds|nan|nan|nan|nan|nan|nan|8.564255|boltzmann|nan|51.411918,-0.2990520655808776,0.9969622486731256,0.05273257941431111
gower_consensus_weighted,RWA3D,20,3,RWA3D_run20_solution3,externalArchive|23.0|crowdingDistanceArchive|sobol|10|crossoverAndMutationVariation|PCX|0.932841|bounds|nan|nan|nan|nan|nan|nan|0.820673|0.862023|nan|nan|powerLaw|1.159389|bounds|nan|nan|nan|nan|nan|nan|9.592179|boltzmann|nan|23.316278,-0.1131023157444654,0.8295627920435306,RE3D,24,20,RE3D_run24_solution20,externalArchive|13.0|crowdingDistanceArchive|cauchy|10|crossoverAndMutationVariation|PCX|0.995411|bounds|nan|nan|nan|nan|nan|nan|0.539815|0.854636|nan|nan|powerLaw|0.901718|bounds|nan|nan|nan|nan|nan|nan|8.564255|boltzmann|nan|51.411918,-0.2990520655808776,0.9969622486731256,0.05323537282613026
gower_consensus_weighted,RWA3D,10,12,RWA3D_run10_solution12,externalArchive|39.0|crowdingDistanceArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha-beta|0.966658|round|nan|nan|0.982321|0.505285|nan|nan|nan|nan|nan|nan|powerLaw|1.264029|bounds|nan|nan|nan|nan|nan|nan|8.207487|stochasticUniversalSampling|nan|nan,-0.1124344229048538,0.8297444246607131,RE3D,21,16,RE3D_run21_solution16,externalArchive|30.0|crowdingDistanceArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha-beta|0.988084|round|nan|nan|0.998019|0.796752|nan|nan|nan|nan|nan|nan|powerLaw|0.988493|bounds|nan|nan|nan|nan|nan|nan|9.372597|boltzmann|nan|15.949179,-0.299707327821081,0.9965593680239762,0.054889712556959486
gower_consensus_weighted,RWA3D,10,11,RWA3D_run10_solution11,externalArchive|26.0|crowdingDistanceArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha-beta|0.876144|round|nan|nan|0.98027|0.558717|nan|nan|nan|nan|nan|nan|powerLaw|1.265694|bounds|nan|nan|nan|nan|nan|nan|8.19269|stochasticUniversalSampling|nan|nan,-0.112828650805826,0.829711295647348,RE3D,21,16,RE3D_run21_solution16,externalArchive|30.0|crowdingDistanceArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha-beta|0.988084|round|nan|nan|0.998019|0.796752|nan|nan|nan|nan|nan|nan|powerLaw|0.988493|bounds|nan|nan|nan|nan|nan|nan|9.372597|boltzmann|nan|15.949179,-0.299707327821081,0.9965593680239762,0.056731635858782624
gower_consensus_weighted,RWA3D,11,13,RWA3D_run11_solution13,externalArchive|24.0|crowdingDistanceArchive|cauchy|1|crossoverAndMutationVariation|BLX-alpha-beta|0.989667|bounds|nan|nan|0.969719|0.902243|nan|nan|nan|nan|nan|nan|powerLaw|0.891396|bounds|nan|nan|nan|nan|nan|nan|9.403524|boltzmann|nan|20.133927,-0.1129010036038706,0.8297691417249696,RE3D,21,16,RE3D_run21_solution16,externalArchive|30.0|crowdingDistanceArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha-beta|0.988084|round|nan|nan|0.998019|0.796752|nan|nan|nan|nan|nan|nan|powerLaw|0.988493|bounds|nan|nan|nan|nan|nan|nan|9.372597|boltzmann|nan|15.949179,-0.299707327821081,0.9965593680239762,0.057533623405457854
gower_consensus_weighted,RWA3D,15,10,RWA3D_run15_solution10,externalArchive|23.0|crowdingDistanceArchive|sobol|1|crossoverAndMutationVariation|BLX-alpha-beta|0.990019|round|nan|nan|0.955314|0.684973|nan|nan|nan|nan|nan|nan|powerLaw|0.948783|bounds|nan|nan|nan|nan|nan|nan|9.08022|random|nan|nan,-0.1125789345704432,0.8298223693663539,RE3D,21,16,RE3D_run21_solution16,externalArchive|30.0|crowdingDistanceArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha-beta|0.988084|round|nan|nan|0.998019|0.796752|nan|nan|nan|nan|nan|nan|powerLaw|0.988493|bounds|nan|nan|nan|nan|nan|nan|9.372597|boltzmann|nan|15.949179,-0.299707327821081,0.9965593680239762,0.05776247256879032
gower_consensus_weighted,RWA3D,23,4,RWA3D_run23_solution4,externalArchive|85.0|crowdingDistanceArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.988902|bounds|nan|nan|0.978937|0.941058|nan|nan|nan|nan|nan|nan|powerLaw|0.61322|round|nan|nan|nan|nan|nan|nan|8.122112|boltzmann|nan|10.395052,-0.1130808630912362,0.8296251238206626,RE3D,17,5,RE3D_run17_solution5,externalArchive|131.0|crowdingDistanceArchive|cauchy|1|crossoverAndMutationVariation|BLX-alpha-beta|0.960383|bounds|nan|nan|0.896573|0.888041|nan|nan|nan|nan|nan|nan|powerLaw|0.585652|round|nan|nan|nan|nan|nan|nan|2.406767|boltzmann|nan|11.102067,-0.2985544196345034,0.996890411697146,0.05805049138975785
gower_consensus_weighted,RWA3D,10,4,RWA3D_run10_solution4,externalArchive|40.0|crowdingDistanceArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha-beta|0.87612|round|nan|nan|0.98027|0.565279|nan|nan|nan|nan|nan|nan|powerLaw|1.265717|bounds|nan|nan|nan|nan|nan|nan|8.207764|stochasticUniversalSampling|nan|nan,-0.1124941570860268,0.8297176832335905,RE3D,21,16,RE3D_run21_solution16,externalArchive|30.0|crowdingDistanceArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha-beta|0.988084|round|nan|nan|0.998019|0.796752|nan|nan|nan|nan|nan|nan|powerLaw|0.988493|bounds|nan|nan|nan|nan|nan|nan|9.372597|boltzmann|nan|15.949179,-0.299707327821081,0.9965593680239762,0.05844141360976169
gower_consensus_weighted,RWA3D,10,2,RWA3D_run10_solution2,externalArchive|40.0|crowdingDistanceArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha-beta|0.875653|round|nan|nan|0.98027|0.565279|nan|nan|nan|nan|nan|nan|powerLaw|1.265717|bounds|nan|nan|nan|nan|nan|nan|8.207764|stochasticUniversalSampling|nan|nan,-0.1125313586393658,0.8297162075029654,RE3D,21,16,RE3D_run21_solution16,externalArchive|30.0|crowdingDistanceArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha-beta|0.988084|round|nan|nan|0.998019|0.796752|nan|nan|nan|nan|nan|nan|powerLaw|0.988493|bounds|nan|nan|nan|nan|nan|nan|9.372597|boltzmann|nan|15.949179,-0.299707327821081,0.9965593680239762,0.05846612389085843
gower_consensus_weighted,RWA3D,11,8,RWA3D_run11_solution8,externalArchive|23.0|crowdingDistanceArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.997191|bounds|nan|nan|0.971573|0.731735|nan|nan|nan|nan|nan|nan|powerLaw|0.913452|bounds|nan|nan|nan|nan|nan|nan|8.455407|boltzmann|nan|4.530958,-0.1132350930881927,0.8295659717481204,RE3D,21,16,RE3D_run21_solution16,externalArchive|30.0|crowdingDistanceArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha-beta|0.988084|round|nan|nan|0.998019|0.796752|nan|nan|nan|nan|nan|nan|powerLaw|0.988493|bounds|nan|nan|nan|nan|nan|nan|9.372597|boltzmann|nan|15.949179,-0.299707327821081,0.9965593680239762,0.05886025961820359
gower_consensus_weighted,RWA3D,6,3,RWA3D_run6_solution3,externalArchive|39.0|crowdingDistanceArchive|scatterSearch|10|crossoverAndMutationVariation|BLX-alpha|0.891329|bounds|nan|0.887662|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|0.656359|bounds|nan|nan|nan|nan|nan|nan|7.885688|stochasticUniversalSampling|nan|nan,-0.1129718338417565,0.8297032373617047,RE3D,3,20,RE3D_run3_solution20,externalArchive|19.0|crowdingDistanceArchive|scatterSearch|10|crossoverAndMutationVariation|BLX-alpha|0.968028|bounds|nan|0.709376|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|0.830968|round|nan|nan|nan|nan|nan|nan|7.740313|stochasticUniversalSampling|nan|nan,-0.2997340654722522,0.9966845252909844,0.05992630848905195
gower_consensus_weighted,RWA3D,15,20,RWA3D_run15_solution20,externalArchive|13.0|crowdingDistanceArchive|scatterSearch|1|crossoverAndMutationVariation|BLX-alpha-beta|0.961315|bounds|nan|nan|0.955579|0.894805|nan|nan|nan|nan|nan|nan|powerLaw|0.948783|bounds|nan|nan|nan|nan|nan|nan|9.524223|boltzmann|nan|43.52519,-0.1130620987334471,0.8297291888166445,RE3D,21,16,RE3D_run21_solution16,externalArchive|30.0|crowdingDistanceArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha-beta|0.988084|round|nan|nan|0.998019|0.796752|nan|nan|nan|nan|nan|nan|powerLaw|0.988493|bounds|nan|nan|nan|nan|nan|nan|9.372597|boltzmann|nan|15.949179,-0.299707327821081,0.9965593680239762,0.06071077096224362
gower_consensus_weighted,RWA3D,3,16,RWA3D_run3_solution16,externalArchive|16.0|crowdingDistanceArchive|oppositionBased|1|crossoverAndMutationVariation|PCX|0.999088|bounds|nan|nan|nan|nan|nan|nan|0.78656|0.421952|nan|nan|powerLaw|1.057978|bounds|nan|nan|nan|nan|nan|nan|9.847398|boltzmann|nan|70.289356,-0.1130274614346788,0.8296928914214178,RE3D,24,20,RE3D_run24_solution20,externalArchive|13.0|crowdingDistanceArchive|cauchy|10|crossoverAndMutationVariation|PCX|0.995411|bounds|nan|nan|nan|nan|nan|nan|0.539815|0.854636|nan|nan|powerLaw|0.901718|bounds|nan|nan|nan|nan|nan|nan|8.564255|boltzmann|nan|51.411918,-0.2990520655808776,0.9969622486731256,0.06700645360356478
gower_consensus_weighted,RWA3D,11,2,RWA3D_run11_solution2,externalArchive|19.0|crowdingDistanceArchive|cauchy|1|crossoverAndMutationVariation|BLX-alpha-beta|0.996019|round|nan|nan|0.982251|0.678497|nan|nan|nan|nan|nan|nan|powerLaw|0.90594|bounds|nan|nan|nan|nan|nan|nan|7.137202|ranking|nan|nan,-0.1128913390537236,0.8297766776142753,RE3D,21,16,RE3D_run21_solution16,externalArchive|30.0|crowdingDistanceArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha-beta|0.988084|round|nan|nan|0.998019|0.796752|nan|nan|nan|nan|nan|nan|powerLaw|0.988493|bounds|nan|nan|nan|nan|nan|nan|9.372597|boltzmann|nan|15.949179,-0.299707327821081,0.9965593680239762,0.0675073844532926
