Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,1.0,54.0,1.0,0.0,5.0,0.0,7.0,0.9037246094469497,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.8742783948645724,0.7699165716764105,NaN,NaN,2.0,0.6098073890251134,0.0,NaN,NaN,215.5836621000093,NaN,NaN,NaN,NaN,4.0,NaN,NaN
200,0,1.0,33.0,1.0,4.0,2.0,0.0,6.0,0.888471697379325,2.0,NaN,NaN,NaN,NaN,NaN,0.7868718379078689,NaN,NaN,NaN,NaN,4.0,1.5099492362820865,2.0,NaN,NaN,NaN,NaN,1.139349519025954,0.6866654141570162,NaN,4.0,NaN,NaN
200,1,1.0,92.0,1.0,4.0,5.0,0.0,3.0,0.6709414138163251,1.0,NaN,NaN,0.5396047993310964,0.8153419570591216,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.8667671629952887,0.0,NaN,NaN,NaN,NaN,1.5217976736826746,0.038288754412778805,NaN,3.0,NaN,NaN
300,0,1.0,63.0,1.0,0.0,2.0,0.0,5.0,0.8969614302009908,2.0,NaN,NaN,NaN,NaN,0.41418920230036793,NaN,NaN,NaN,NaN,NaN,4.0,0.9127102274028924,2.0,NaN,NaN,NaN,NaN,1.2720872634627787,0.6423183758932443,NaN,1.0,NaN,NaN
400,0,1.0,63.0,1.0,0.0,2.0,0.0,5.0,0.8969614302009908,2.0,NaN,NaN,NaN,NaN,0.41418920230036793,NaN,NaN,NaN,NaN,NaN,4.0,0.9127102274028924,2.0,NaN,NaN,NaN,NaN,1.2720872634627787,0.6423183758932443,NaN,1.0,NaN,NaN
400,1,1.0,63.0,1.0,0.0,2.0,0.0,5.0,0.8969614302009908,2.0,NaN,NaN,NaN,NaN,0.41309540679420165,NaN,NaN,NaN,NaN,NaN,4.0,0.9127102274028924,2.0,NaN,NaN,NaN,NaN,1.2720872634627787,0.6423183758932443,NaN,2.0,NaN,54.73052387415187
500,0,1.0,63.0,1.0,0.0,2.0,0.0,5.0,0.8969614302009908,2.0,NaN,NaN,NaN,NaN,0.41418920230036793,NaN,NaN,NaN,NaN,NaN,4.0,0.9127102274028924,2.0,NaN,NaN,NaN,NaN,1.2720872634627787,0.6423183758932443,NaN,1.0,NaN,NaN
500,1,1.0,63.0,1.0,0.0,2.0,0.0,5.0,0.8969614302009908,2.0,NaN,NaN,NaN,NaN,0.41309540679420165,NaN,NaN,NaN,NaN,NaN,4.0,0.9127102274028924,2.0,NaN,NaN,NaN,NaN,1.2720872634627787,0.6423183758932443,NaN,2.0,NaN,54.73052387415187
500,2,1.0,63.0,1.0,0.0,2.0,0.0,5.0,0.8969614302009908,2.0,NaN,NaN,NaN,NaN,0.41671728479437686,NaN,NaN,NaN,NaN,NaN,4.0,0.9127102274028924,2.0,NaN,NaN,NaN,NaN,1.2720872634627787,0.6422730259049305,NaN,1.0,NaN,NaN
600,0,1.0,63.0,1.0,0.0,2.0,0.0,5.0,0.8969614302009908,2.0,NaN,NaN,NaN,NaN,0.41671728479437686,NaN,NaN,NaN,NaN,NaN,4.0,0.9127102274028924,2.0,NaN,NaN,NaN,NaN,1.2720872634627787,0.6422730259049305,NaN,1.0,NaN,NaN
600,1,1.0,63.0,1.0,0.0,2.0,0.0,5.0,0.8969614302009908,2.0,NaN,NaN,NaN,NaN,0.41667559574077484,NaN,NaN,NaN,NaN,NaN,4.0,0.9127102274028924,2.0,NaN,NaN,NaN,NaN,1.2720872634627787,0.6423183156097512,NaN,1.0,NaN,NaN
600,2,1.0,157.0,1.0,0.0,2.0,0.0,5.0,0.8969614302009908,2.0,NaN,NaN,NaN,NaN,0.41418920230036793,NaN,NaN,NaN,NaN,NaN,4.0,0.9127102274028924,2.0,NaN,NaN,NaN,NaN,1.2720872634627787,0.642257176203706,NaN,2.0,NaN,76.57585625094497
600,3,1.0,62.0,1.0,0.0,3.0,0.0,5.0,0.8969614302009908,2.0,NaN,NaN,NaN,NaN,0.43839088441347474,NaN,NaN,NaN,NaN,NaN,4.0,0.9127102274028924,2.0,NaN,NaN,NaN,NaN,1.2672361289827987,0.6434767740171538,NaN,1.0,NaN,NaN
700,0,1.0,151.0,1.0,0.0,2.0,0.0,5.0,0.6589463078371933,2.0,NaN,NaN,NaN,NaN,0.4273204908785052,NaN,NaN,NaN,NaN,NaN,4.0,0.6775442583347481,2.0,NaN,NaN,NaN,NaN,1.685428228173044,0.6451007395318427,NaN,2.0,NaN,76.85335397838054
700,1,1.0,63.0,1.0,0.0,2.0,0.0,5.0,0.8969614302009908,2.0,NaN,NaN,NaN,NaN,0.41671728479437686,NaN,NaN,NaN,NaN,NaN,4.0,0.9141748453203113,2.0,NaN,NaN,NaN,NaN,1.6651276750327888,0.6512157239031341,NaN,1.0,NaN,NaN
700,2,1.0,63.0,1.0,0.0,2.0,0.0,5.0,0.8969614302009908,2.0,NaN,NaN,NaN,NaN,0.41532941589313344,NaN,NaN,NaN,NaN,NaN,4.0,0.9127102274028924,2.0,NaN,NaN,NaN,NaN,1.2720872634627787,0.6777540494155794,NaN,1.0,NaN,NaN
800,0,1.0,63.0,1.0,0.0,2.0,0.0,5.0,0.8969614302009908,2.0,NaN,NaN,NaN,NaN,0.41671728479437686,NaN,NaN,NaN,NaN,NaN,4.0,0.9141748453203113,2.0,NaN,NaN,NaN,NaN,1.6651276750327888,0.6512157239031341,NaN,1.0,NaN,NaN
800,1,1.0,63.0,1.0,0.0,3.0,0.0,5.0,0.8969614302009908,2.0,NaN,NaN,NaN,NaN,0.43839088441347474,NaN,NaN,NaN,NaN,NaN,3.0,0.6288287508885154,2.0,NaN,NaN,NaN,0.739000869417327,NaN,NaN,NaN,1.0,NaN,NaN
800,2,1.0,63.0,1.0,0.0,2.0,0.0,5.0,0.8969614302009908,2.0,NaN,NaN,NaN,NaN,0.45113214769802557,NaN,NaN,NaN,NaN,NaN,4.0,0.8979952485538671,2.0,NaN,NaN,NaN,NaN,1.272087498003591,0.6423183758932443,NaN,2.0,NaN,54.73052387415187
800,3,1.0,58.0,1.0,0.0,3.0,0.0,5.0,0.8969614302009908,2.0,NaN,NaN,NaN,NaN,0.40606459424597363,NaN,NaN,NaN,NaN,NaN,4.0,0.9127102274028924,2.0,NaN,NaN,NaN,NaN,1.513452886426995,0.6423183758932443,NaN,1.0,NaN,NaN
800,4,1.0,63.0,1.0,0.0,2.0,0.0,5.0,0.8969614302009908,2.0,NaN,NaN,NaN,NaN,0.43667689534737664,NaN,NaN,NaN,NaN,NaN,4.0,0.9127102274028924,2.0,NaN,NaN,NaN,NaN,1.2720872634627787,0.20262357857928553,NaN,1.0,NaN,NaN
900,0,1.0,63.0,1.0,0.0,3.0,0.0,5.0,0.8969614302009908,2.0,NaN,NaN,NaN,NaN,0.43839088441347474,NaN,NaN,NaN,NaN,NaN,3.0,0.6288287508885154,2.0,NaN,NaN,NaN,0.739000869417327,NaN,NaN,NaN,1.0,NaN,NaN
