Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,0.0,NaN,NaN,2.0,6.0,0.0,1.0,0.803220534818699,2.0,NaN,0.6835783462172804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.9656501573885277,2.0,NaN,NaN,NaN,NaN,NaN,NaN,9.818569227220214,1.0,NaN,NaN
200,0,0.0,NaN,NaN,2.0,6.0,0.0,1.0,0.803220534818699,2.0,NaN,0.6835783462172804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.9656501573885277,2.0,NaN,NaN,NaN,NaN,NaN,NaN,9.818569227220214,1.0,NaN,NaN
200,1,1.0,57.0,0.0,3.0,3.0,0.0,1.0,0.7175841504642191,0.0,NaN,0.13643748684347856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.4792119399754453,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.607367471106732,4.0,NaN,NaN
300,0,1.0,57.0,0.0,3.0,3.0,0.0,1.0,0.7175841504642191,0.0,NaN,0.13643748684347856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.4792119399754453,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.607367471106732,4.0,NaN,NaN
300,1,1.0,40.0,1.0,1.0,0.0,0.0,3.0,0.9735571395297424,1.0,NaN,NaN,0.6851174487084999,0.9933126569287615,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.5289268857724727,2.0,0.34376626179692527,NaN,NaN,NaN,NaN,NaN,NaN,2.0,NaN,3.9395599451352785
300,2,0.0,NaN,NaN,3.0,3.0,0.0,3.0,0.7175841504642191,0.0,NaN,NaN,0.6823825169163997,0.9478990149220476,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.4792119399754453,2.0,NaN,NaN,NaN,NaN,NaN,NaN,4.869514356221141,3.0,NaN,NaN
400,0,1.0,57.0,0.0,3.0,3.0,0.0,1.0,0.7175841504642191,0.0,NaN,0.13643748684347856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.4792119399754453,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.607367471106732,4.0,NaN,NaN
400,1,0.0,NaN,NaN,4.0,1.0,0.0,3.0,0.641841223744954,2.0,NaN,NaN,0.9234687555001126,0.8906859934263451,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.9656501573885277,2.0,NaN,NaN,NaN,NaN,NaN,NaN,8.835273304095777,1.0,NaN,NaN
400,2,1.0,51.0,1.0,2.0,6.0,0.0,1.0,0.803220534818699,2.0,NaN,0.7020111997456003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.965647269672347,2.0,NaN,NaN,NaN,NaN,NaN,NaN,9.81886443872636,1.0,NaN,NaN
400,3,1.0,125.0,1.0,0.0,4.0,0.0,1.0,0.6661857245301666,2.0,NaN,0.8262466182254022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.2590186472486857,2.0,NaN,NaN,NaN,NaN,NaN,NaN,9.707975995959906,4.0,NaN,NaN
400,4,1.0,31.0,1.0,5.0,0.0,0.0,1.0,0.565116051407206,2.0,NaN,0.8832556189468042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.5289268857724727,1.0,NaN,155.81289752958222,NaN,NaN,NaN,NaN,NaN,3.0,NaN,NaN
