Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,1.0,115.0,1.0,4.0,2.0,0.0,8.0,0.34672205287324187,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8219572358900122,0.2462711236662167,5.0,1.4704119246619807,1.0,NaN,NaN,NaN,NaN,NaN,NaN,6.508742053543195,4.0,NaN,NaN
100,1,1.0,134.0,1.0,5.0,5.0,0.0,3.0,0.7493231249487088,1.0,NaN,NaN,0.8529327611819877,0.5989024984659459,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.9177952826804154,1.0,NaN,NaN,NaN,NaN,1.3926340427223822,0.5164208470880105,NaN,3.0,NaN,NaN
200,0,1.0,115.0,1.0,4.0,2.0,0.0,8.0,0.34672205287324187,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8219572358900122,0.2462711236662167,5.0,1.4704119246619807,1.0,NaN,NaN,NaN,NaN,NaN,NaN,6.508742053543195,4.0,NaN,NaN
200,1,1.0,139.0,1.0,5.0,5.0,0.0,3.0,0.07255280729720964,1.0,NaN,NaN,0.7295805713823984,0.6055054744969005,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.9177952826804154,1.0,NaN,NaN,NaN,NaN,1.3998313776774038,0.5338682286110022,NaN,0.0,4.0,NaN
200,2,1.0,114.0,1.0,4.0,7.0,0.0,7.0,0.34672205287324187,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.4776289263077482,0.6214683550878474,NaN,NaN,5.0,1.4699539410164777,1.0,NaN,NaN,NaN,NaN,NaN,NaN,6.565685537696453,4.0,NaN,NaN
200,3,1.0,156.0,1.0,5.0,6.0,0.0,1.0,0.47312372311678685,2.0,NaN,0.6438517093252467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.004472380863015379,2.0,NaN,NaN,NaN,0.30453002200746937,NaN,NaN,NaN,0.0,5.0,NaN
200,4,1.0,116.0,1.0,4.0,1.0,0.0,5.0,0.34672205287324187,2.0,NaN,NaN,NaN,NaN,0.266499650582803,NaN,NaN,NaN,NaN,NaN,5.0,1.4704119246619807,1.0,NaN,NaN,NaN,NaN,NaN,NaN,6.508742053543195,4.0,NaN,NaN
300,0,1.0,114.0,1.0,4.0,7.0,0.0,7.0,0.34672205287324187,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.4776289263077482,0.6214683550878474,NaN,NaN,5.0,1.4699539410164777,1.0,NaN,NaN,NaN,NaN,NaN,NaN,6.565685537696453,4.0,NaN,NaN
300,1,1.0,116.0,1.0,4.0,1.0,0.0,5.0,0.34672205287324187,2.0,NaN,NaN,NaN,NaN,0.266499650582803,NaN,NaN,NaN,NaN,NaN,5.0,1.4704119246619807,1.0,NaN,NaN,NaN,NaN,NaN,NaN,6.508742053543195,4.0,NaN,NaN
300,2,1.0,176.0,1.0,0.0,6.0,0.0,1.0,0.35780680888935545,2.0,NaN,0.39545885604280007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.5418321019168362,2.0,NaN,NaN,NaN,NaN,NaN,NaN,7.950217438859676,0.0,5.0,NaN
300,3,1.0,114.0,1.0,4.0,2.0,0.0,8.0,0.34672205287324187,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8219572358900122,0.2462711236662167,5.0,1.4704119246619807,1.0,NaN,NaN,NaN,NaN,NaN,NaN,6.22027545216783,4.0,NaN,NaN
300,4,1.0,176.0,1.0,1.0,6.0,0.0,1.0,0.8708941505780685,2.0,NaN,0.6444132638236644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.494495254444767,2.0,NaN,NaN,NaN,0.3440562425368115,NaN,NaN,NaN,0.0,4.0,NaN
300,5,1.0,115.0,1.0,4.0,2.0,0.0,8.0,0.34672205287324187,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8219572358900122,0.2462711236662167,5.0,1.4704119246619807,1.0,NaN,NaN,NaN,NaN,NaN,NaN,6.508742053543195,4.0,NaN,NaN
400,0,1.0,123.0,1.0,4.0,6.0,0.0,5.0,0.4684636145798806,2.0,NaN,NaN,NaN,NaN,0.3537789999715726,NaN,NaN,NaN,NaN,NaN,5.0,1.4483573976042388,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.052954690344087,0.0,7.0,NaN
500,0,1.0,123.0,1.0,4.0,6.0,0.0,5.0,0.4684636145798806,2.0,NaN,NaN,NaN,NaN,0.3537789999715726,NaN,NaN,NaN,NaN,NaN,5.0,1.4483573976042388,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.052954690344087,0.0,7.0,NaN
500,1,1.0,116.0,1.0,4.0,2.0,0.0,5.0,0.34672205287324187,2.0,NaN,NaN,NaN,NaN,0.26623461813793053,NaN,NaN,NaN,NaN,NaN,5.0,1.4705583437681273,1.0,NaN,NaN,NaN,NaN,NaN,NaN,6.508742053543195,4.0,NaN,NaN
