# Evaluation: 0

# Evaluation: 100
EP=0.15299130884848372 HVMinus=-0.8500576636237362 | --algorithmResult externalArchive --populationSizeWithArchive 120 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7260576025601454 --crossoverRepairStrategy round --blxAlphaCrossoverAlpha 0.9669779524474786 --mutation linkedPolynomial --mutationProbabilityFactor 0.5986288111213987 --mutationRepairStrategy random --linkedPolynomialMutationDistributionIndex 277.8142829547398 --selection boltzmann --boltzmannTemperature 27.051137153412245 
EP=0.15123181973288188 HVMinus=-0.8500039126500473 | --algorithmResult externalArchive --populationSizeWithArchive 101 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.34095003555841885 --crossoverRepairStrategy round --laplaceCrossoverScale 0.4941841070842915 --mutation powerLaw --mutationProbabilityFactor 0.22499900118420646 --mutationRepairStrategy bounds --powerLawMutationDelta 7.464539698180175 --selection boltzmann --boltzmannTemperature 74.75467435059177 

# Evaluation: 200
EP=0.15094318174784596 HVMinus=-0.8503987365972808 | --algorithmResult externalArchive --populationSizeWithArchive 141 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.3169208593234486 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.33134383828966185 --mutation powerLaw --mutationProbabilityFactor 1.1107752528151373 --mutationRepairStrategy round --powerLawMutationDelta 3.4584007849479685 --selection stochasticUniversalSampling 
EP=0.1516286823907051 HVMinus=-0.8508285164051678 | --algorithmResult externalArchive --populationSizeWithArchive 101 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.34095003555841885 --crossoverRepairStrategy round --laplaceCrossoverScale 0.49388043801522674 --mutation powerLaw --mutationProbabilityFactor 0.5823288800649434 --mutationRepairStrategy bounds --powerLawMutationDelta 7.464539698180175 --selection boltzmann --boltzmannTemperature 74.75467435059177 
EP=0.1507463712127585 HVMinus=-0.8491427617800564 | --algorithmResult externalArchive --populationSizeWithArchive 101 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.34558966357742116 --crossoverRepairStrategy round --laplaceCrossoverScale 0.4948480415144514 --mutation powerLaw --mutationProbabilityFactor 0.22499900118420646 --mutationRepairStrategy round --powerLawMutationDelta 7.48451191535842 --selection boltzmann --boltzmannTemperature 79.27304156979277 
EP=0.15120102099978716 HVMinus=-0.8505989522447149 | --algorithmResult externalArchive --populationSizeWithArchive 40 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.258639681647973 --crossoverRepairStrategy round --blxAlphaCrossoverAlpha 0.8538061818270715 --mutation levyFlight --mutationProbabilityFactor 0.8507424530777261 --mutationRepairStrategy round --levyFlightMutationBeta 1.7509878021136729 --levyFlightMutationStepSize 0.7929252574654577 --selection stochasticUniversalSampling 
EP=0.15148437106313198 HVMinus=-0.8506522281772962 | --algorithmResult externalArchive --populationSizeWithArchive 108 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover PCX --crossoverProbability 0.15398732405448323 --crossoverRepairStrategy round --pcxCrossoverZeta 0.8479576017533026 --pcxCrossoverEta 0.9441689633006234 --mutation levyFlight --mutationProbabilityFactor 0.6401570624141865 --mutationRepairStrategy round --levyFlightMutationBeta 1.163812193332385 --levyFlightMutationStepSize 0.5894609553590925 --selection tournament --selectionTournamentSize 9 

# Evaluation: 300
