Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,1.0,131.0,1.0,5.0,7.0,0.0,5.0,0.7517942754796109,1.0,NaN,NaN,NaN,NaN,0.20721991928430505,NaN,NaN,NaN,NaN,NaN,4.0,0.8662926536421443,1.0,NaN,NaN,NaN,NaN,1.4187809628477588,0.8221842483565004,NaN,2.0,NaN,13.000411318595361
200,0,1.0,131.0,1.0,5.0,7.0,0.0,5.0,0.7517942754796109,1.0,NaN,NaN,NaN,NaN,0.20721991928430505,NaN,NaN,NaN,NaN,NaN,4.0,0.8662926536421443,2.0,NaN,NaN,NaN,NaN,1.4187809628477588,0.8219859175806138,NaN,0.0,7.0,NaN
200,1,1.0,53.0,1.0,5.0,2.0,0.0,5.0,0.30628474676542994,0.0,NaN,NaN,NaN,NaN,0.11531011941556896,NaN,NaN,NaN,NaN,NaN,4.0,1.8982349096354858,2.0,NaN,NaN,NaN,NaN,1.3125818251472996,0.22237522814716826,NaN,4.0,NaN,NaN
300,0,1.0,67.0,1.0,2.0,3.0,0.0,1.0,0.4005695372189857,1.0,NaN,0.6088830480551211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.8767447344546606,2.0,NaN,NaN,NaN,NaN,1.0036626848359531,0.6992170941134463,NaN,2.0,NaN,64.14157178500068
400,0,1.0,29.0,1.0,5.0,2.0,0.0,5.0,0.6093145053334316,2.0,NaN,NaN,NaN,NaN,0.13300955132410308,NaN,NaN,NaN,NaN,NaN,4.0,1.8948749661261495,2.0,NaN,NaN,NaN,NaN,1.7836729272198644,0.9875554902613707,NaN,2.0,NaN,13.120627845605929
400,1,1.0,75.0,1.0,1.0,2.0,0.0,1.0,0.7699218739233453,2.0,NaN,0.5513342166170656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.8962257497092936,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.566049258628022,3.0,NaN,NaN
400,2,1.0,49.0,1.0,5.0,6.0,0.0,1.0,0.43391182074691803,2.0,NaN,0.6113416820289527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.8222164945760193,2.0,NaN,NaN,NaN,NaN,1.2073348793325245,0.7279884249075151,NaN,0.0,7.0,NaN
400,3,1.0,53.0,1.0,5.0,2.0,0.0,5.0,0.39900443568988697,0.0,NaN,NaN,NaN,NaN,0.37294191488796835,NaN,NaN,NaN,NaN,NaN,4.0,1.8982349096354858,2.0,NaN,NaN,NaN,NaN,1.3125818251472996,0.7159471369392334,NaN,4.0,NaN,NaN
400,4,1.0,79.0,1.0,4.0,6.0,0.0,5.0,0.4570879756174845,2.0,NaN,NaN,NaN,NaN,0.27894986677408107,NaN,NaN,NaN,NaN,NaN,5.0,1.9357256929621347,2.0,NaN,NaN,NaN,NaN,NaN,NaN,7.225063709780667,3.0,NaN,NaN
500,0,1.0,75.0,1.0,1.0,2.0,0.0,1.0,0.7699218739233453,2.0,NaN,0.5513342166170656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.8962257497092936,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.566049258628022,3.0,NaN,NaN
500,1,1.0,49.0,1.0,5.0,6.0,0.0,1.0,0.43391182074691803,2.0,NaN,0.6113416820289527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.8222164945760193,2.0,NaN,NaN,NaN,NaN,1.2073348793325245,0.7279884249075151,NaN,0.0,7.0,NaN
500,2,1.0,53.0,1.0,5.0,2.0,0.0,5.0,0.39900443568988697,0.0,NaN,NaN,NaN,NaN,0.37294191488796835,NaN,NaN,NaN,NaN,NaN,4.0,1.8982349096354858,2.0,NaN,NaN,NaN,NaN,1.3125818251472996,0.7159471369392334,NaN,4.0,NaN,NaN
500,3,1.0,79.0,1.0,4.0,6.0,0.0,5.0,0.4570879756174845,2.0,NaN,NaN,NaN,NaN,0.27894986677408107,NaN,NaN,NaN,NaN,NaN,5.0,1.9357256929621347,2.0,NaN,NaN,NaN,NaN,NaN,NaN,7.225063709780667,3.0,NaN,NaN
