Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,1.0,27.0,0.0,1.0,2.0,0.0,3.0,0.8056043657885679,0.0,NaN,NaN,0.6978670672029893,0.954753846297234,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.7277997176713642,2.0,NaN,104.95423608874394,NaN,NaN,NaN,NaN,NaN,3.0,NaN,NaN
100,1,0.0,NaN,NaN,0.0,1.0,0.0,7.0,0.8338178842215449,1.0,NaN,NaN,NaN,NaN,NaN,NaN,0.10625114614715281,0.6471434014094726,NaN,NaN,4.0,0.6224005786062963,2.0,NaN,NaN,NaN,NaN,1.8291613244901321,0.6614123979926978,NaN,3.0,NaN,NaN
200,0,1.0,42.0,1.0,3.0,0.0,0.0,7.0,0.04109285253621375,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.7247081959478181,0.07390737519947922,NaN,NaN,4.0,1.043324511967065,2.0,NaN,NaN,NaN,NaN,1.2578592269024125,0.35701565343901476,NaN,4.0,NaN,NaN
200,1,1.0,27.0,0.0,1.0,2.0,0.0,3.0,0.8262196405048154,0.0,NaN,NaN,0.6978670672029893,0.954753846297234,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.7277997176713642,2.0,NaN,NaN,NaN,NaN,1.5053461297069357,0.6110265824189097,NaN,3.0,NaN,NaN
300,0,1.0,27.0,0.0,1.0,2.0,0.0,3.0,0.8262196405048154,0.0,NaN,NaN,0.6978670672029893,0.954753846297234,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.7277997176713642,2.0,NaN,NaN,NaN,NaN,1.5053461297069357,0.6110265824189097,NaN,3.0,NaN,NaN
300,1,1.0,53.0,1.0,1.0,1.0,0.0,3.0,0.9385583205855078,0.0,NaN,NaN,0.9958080547296887,0.9772282527118904,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.7069817022678435,2.0,0.7334863554054618,NaN,NaN,NaN,NaN,NaN,NaN,4.0,NaN,NaN
300,2,1.0,19.0,1.0,3.0,1.0,0.0,1.0,0.9454501159687901,2.0,NaN,0.5695525125959535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.6829681085251386,0.0,0.8994328778488537,NaN,NaN,NaN,NaN,NaN,NaN,4.0,NaN,NaN
400,0,1.0,27.0,0.0,1.0,2.0,0.0,3.0,0.8262196405048154,0.0,NaN,NaN,0.6978670672029893,0.954753846297234,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.7277997176713642,2.0,NaN,NaN,NaN,NaN,1.5053461297069357,0.6110265824189097,NaN,3.0,NaN,NaN
400,1,1.0,53.0,1.0,1.0,1.0,0.0,3.0,0.9385583205855078,0.0,NaN,NaN,0.9958080547296887,0.9772282527118904,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.7069817022678435,2.0,0.7334863554054618,NaN,NaN,NaN,NaN,NaN,NaN,4.0,NaN,NaN
400,2,1.0,19.0,1.0,3.0,1.0,0.0,1.0,0.9454501159687901,2.0,NaN,0.5695525125959535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.6829681085251386,0.0,0.8994328778488537,NaN,NaN,NaN,NaN,NaN,NaN,4.0,NaN,NaN
500,0,1.0,11.0,1.0,0.0,4.0,0.0,3.0,0.8308390683691239,0.0,NaN,NaN,0.9956074489859865,0.9989769482379152,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.7052995977388052,2.0,NaN,NaN,NaN,NaN,NaN,NaN,6.698486542863338,3.0,NaN,NaN
600,0,1.0,27.0,1.0,3.0,4.0,0.0,3.0,0.8045930509864387,0.0,NaN,NaN,0.9988765290814143,0.9621698945092616,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.7297976800534514,2.0,NaN,NaN,NaN,NaN,1.4879530219969197,0.6115643700775889,NaN,3.0,NaN,NaN
600,1,1.0,20.0,1.0,3.0,2.0,0.0,1.0,0.9000564512688801,2.0,NaN,0.8369854612773514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.9674200633974797,2.0,NaN,NaN,NaN,NaN,1.1312783130783362,0.7283675211353162,NaN,3.0,NaN,NaN
700,0,1.0,27.0,1.0,3.0,4.0,0.0,3.0,0.8045930509864387,0.0,NaN,NaN,0.9988765290814143,0.9621698945092616,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.7297976800534514,2.0,NaN,NaN,NaN,NaN,1.4879530219969197,0.6115643700775889,NaN,3.0,NaN,NaN
700,1,1.0,20.0,1.0,3.0,2.0,0.0,1.0,0.9000564512688801,2.0,NaN,0.8369854612773514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.9674200633974797,2.0,NaN,NaN,NaN,NaN,1.1312783130783362,0.7283675211353162,NaN,3.0,NaN,NaN
700,2,1.0,12.0,1.0,3.0,4.0,0.0,1.0,0.8372562733298271,2.0,NaN,0.9711845397477186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.9674200633974797,2.0,NaN,NaN,NaN,NaN,1.1312981987680804,0.9269241349995162,NaN,1.0,NaN,NaN
800,0,1.0,20.0,1.0,3.0,2.0,0.0,1.0,0.9000564512688801,2.0,NaN,0.8369854612773514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.9674200633974797,2.0,NaN,NaN,NaN,NaN,1.1312783130783362,0.7283675211353162,NaN,3.0,NaN,NaN
800,1,1.0,12.0,1.0,3.0,4.0,0.0,1.0,0.8372562733298271,2.0,NaN,0.9711845397477186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.9674200633974797,2.0,NaN,NaN,NaN,NaN,1.1312981987680804,0.9269241349995162,NaN,1.0,NaN,NaN
800,2,1.0,27.0,1.0,3.0,4.0,0.0,3.0,0.8045930509864387,0.0,NaN,NaN,0.4812631346822903,0.9621698945092616,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.9498383379269375,2.0,NaN,NaN,NaN,NaN,1.4879530219969197,0.6148099389513154,NaN,3.0,NaN,NaN
800,3,1.0,27.0,1.0,3.0,4.0,0.0,3.0,0.8045930509864387,0.0,NaN,NaN,0.9980274736701923,0.9621698945092616,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.7297976800534514,2.0,NaN,NaN,NaN,NaN,1.4874403172901105,0.7283907865472649,NaN,3.0,NaN,NaN
800,4,1.0,65.0,1.0,1.0,2.0,0.0,3.0,0.8262196405048154,0.0,NaN,NaN,0.7823751634999843,0.9548417046302599,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.965266537279201,2.0,NaN,NaN,NaN,NaN,1.5040001211953493,0.6110265824189097,NaN,2.0,NaN,51.47566522416689
800,5,1.0,27.0,1.0,3.0,4.0,0.0,3.0,0.978774911068948,0.0,NaN,NaN,0.9845637981794286,0.9622754252679766,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.7273819585024663,2.0,NaN,NaN,NaN,NaN,1.4886014111881336,0.6115643700775889,NaN,3.0,NaN,NaN
