# Evaluation: 0

# Evaluation: 100
EP=0.1526880391205852 HVMinus=-0.8508475211519908 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6807513844715297 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8460837078318505 --blxAlphaBetaCrossoverAlpha 0.855903441545744 --mutation powerLaw --mutationProbabilityFactor 0.6307281425663351 --mutationRepairStrategy random --powerLawMutationDelta 7.501796812082824 --selection random 
EP=0.15256530156693662 HVMinus=-0.8506013229627083 | --algorithmResult externalArchive --populationSizeWithArchive 12 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9197237347278954 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.5218120296412384 --blxAlphaBetaCrossoverAlpha 0.6595394985741097 --mutation levyFlight --mutationProbabilityFactor 0.5412570200662647 --mutationRepairStrategy random --levyFlightMutationBeta 1.6595243036348193 --levyFlightMutationStepSize 0.0951112548858169 --selection boltzmann --boltzmannTemperature 62.714106166763884 
EP=0.15251386435792824 HVMinus=-0.8466481880474966 | --algorithmResult externalArchive --populationSizeWithArchive 104 --archiveType crowdingDistanceArchive --createInitialSolutions cauchy --offspringPopulationSize 400 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.5481618509662074 --crossoverRepairStrategy bounds --sbxDistributionIndex 269.5029195387222 --mutation levyFlight --mutationProbabilityFactor 1.7366081649893592 --mutationRepairStrategy round --levyFlightMutationBeta 1.9480552878344208 --levyFlightMutationStepSize 0.6192679513392372 --selection tournament --selectionTournamentSize 4 

# Evaluation: 200
EP=0.15165623359050626 HVMinus=-0.8507797914756486 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9232133408538086 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8460837078318505 --blxAlphaBetaCrossoverAlpha 0.6630826593273133 --mutation levyFlight --mutationProbabilityFactor 0.6307281425663351 --mutationRepairStrategy random --levyFlightMutationBeta 1.6583894753454294 --levyFlightMutationStepSize 0.9057545229475746 --selection random 
EP=0.1514878249348674 HVMinus=-0.8502333702724071 | --algorithmResult externalArchive --populationSizeWithArchive 120 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.11950382505545964 --crossoverRepairStrategy round --laplaceCrossoverScale 0.28468656439240425 --mutation levyFlight --mutationProbabilityFactor 1.3384781555278673 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5696044351273464 --levyFlightMutationStepSize 0.7941336062305193 --selection boltzmann --boltzmannTemperature 49.88226769132184 
EP=0.15196814169220563 HVMinus=-0.8508246702245389 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6873022705313421 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8440032081304605 --blxAlphaBetaCrossoverAlpha 0.7297166079383768 --mutation powerLaw --mutationProbabilityFactor 0.6307281425663351 --mutationRepairStrategy random --powerLawMutationDelta 7.604754529689057 --selection random 
EP=0.15228707800385832 HVMinus=-0.8508716702781197 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6807513844715297 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8460837078318505 --blxAlphaBetaCrossoverAlpha 0.855903441545744 --mutation powerLaw --mutationProbabilityFactor 0.6307281425663351 --mutationRepairStrategy random --powerLawMutationDelta 7.501796812082824 --selection random 
EP=0.15148149337755407 HVMinus=-0.8500980546069623 | --algorithmResult externalArchive --populationSizeWithArchive 121 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6835444408137705 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7587318855671336 --blxAlphaBetaCrossoverAlpha 0.8510265672119894 --mutation uniform --mutationProbabilityFactor 1.0226982712160209 --mutationRepairStrategy random --uniformMutationPerturbation 0.43793955339612095 --selection ranking 
EP=0.15143220658722215 HVMinus=-0.8481170962958718 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.3508909806153547 --crossoverRepairStrategy round --blxAlphaCrossoverAlpha 0.8645541730923378 --mutation powerLaw --mutationProbabilityFactor 0.6307281425663351 --mutationRepairStrategy random --powerLawMutationDelta 1.8856957739202387 --selection random 

# Evaluation: 300
EP=0.15142428081107404 HVMinus=-0.851054769930513 | --algorithmResult externalArchive --populationSizeWithArchive 121 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8953950927477707 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.7588282559182935 --blxAlphaBetaCrossoverAlpha 0.8097855765175532 --mutation powerLaw --mutationProbabilityFactor 1.04454039687415 --mutationRepairStrategy bounds --powerLawMutationDelta 1.7232218972708733 --selection tournament --selectionTournamentSize 3 
EP=0.15122138555394748 HVMinus=-0.8487771150939011 | --algorithmResult externalArchive --populationSizeWithArchive 104 --archiveType crowdingDistanceArchive --createInitialSolutions cauchy --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.5458416705846961 --crossoverRepairStrategy round --laplaceCrossoverScale 0.4344017033054369 --mutation powerLaw --mutationProbabilityFactor 1.298300968343957 --mutationRepairStrategy round --powerLawMutationDelta 7.41730078278066 --selection tournament --selectionTournamentSize 6 

# Evaluation: 400
EP=0.15142428081107404 HVMinus=-0.851054769930513 | --algorithmResult externalArchive --populationSizeWithArchive 121 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8953950927477707 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.7588282559182935 --blxAlphaBetaCrossoverAlpha 0.8097855765175532 --mutation powerLaw --mutationProbabilityFactor 1.04454039687415 --mutationRepairStrategy bounds --powerLawMutationDelta 1.7232218972708733 --selection tournament --selectionTournamentSize 3 
EP=0.15107623368007297 HVMinus=-0.8498802620205657 | --algorithmResult externalArchive --populationSizeWithArchive 128 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.3631041270618536 --crossoverRepairStrategy round --laplaceCrossoverScale 0.32173759458148177 --mutation levyFlight --mutationProbabilityFactor 0.6339245570829961 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.6835274570793612 --levyFlightMutationStepSize 0.9063536486002415 --selection boltzmann --boltzmannTemperature 62.9216262586435 
EP=0.15117593823838824 HVMinus=-0.8501929099946626 | --algorithmResult externalArchive --populationSizeWithArchive 16 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.3508909806153547 --crossoverRepairStrategy round --blxAlphaCrossoverAlpha 0.8645061376261047 --mutation powerLaw --mutationProbabilityFactor 1.7413651368326861 --mutationRepairStrategy round --powerLawMutationDelta 1.8856957739202387 --selection random 
EP=0.1512137383336604 HVMinus=-0.8508816467194127 | --algorithmResult externalArchive --populationSizeWithArchive 72 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.3225281115916799 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8500680794238483 --blxAlphaBetaCrossoverAlpha 0.8922112931081829 --mutation levyFlight --mutationProbabilityFactor 0.6307281425663351 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.8901209175515248 --levyFlightMutationStepSize 0.9410254391246053 --selection random 
EP=0.15082608142122153 HVMinus=-0.8477982744678405 | --algorithmResult externalArchive --populationSizeWithArchive 121 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.3431379757888395 --crossoverRepairStrategy round --laplaceCrossoverScale 0.3156532933842709 --mutation powerLaw --mutationProbabilityFactor 0.6306292785077526 --mutationRepairStrategy round --powerLawMutationDelta 7.770851603271639 --selection boltzmann --boltzmannTemperature 54.48419652921487 

# Evaluation: 500
EP=0.15142428081107404 HVMinus=-0.851054769930513 | --algorithmResult externalArchive --populationSizeWithArchive 121 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8953950927477707 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.7588282559182935 --blxAlphaBetaCrossoverAlpha 0.8097855765175532 --mutation powerLaw --mutationProbabilityFactor 1.04454039687415 --mutationRepairStrategy bounds --powerLawMutationDelta 1.7232218972708733 --selection tournament --selectionTournamentSize 3 
EP=0.15107623368007297 HVMinus=-0.8498802620205657 | --algorithmResult externalArchive --populationSizeWithArchive 128 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.3631041270618536 --crossoverRepairStrategy round --laplaceCrossoverScale 0.32173759458148177 --mutation levyFlight --mutationProbabilityFactor 0.6339245570829961 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.6835274570793612 --levyFlightMutationStepSize 0.9063536486002415 --selection boltzmann --boltzmannTemperature 62.9216262586435 
EP=0.15117593823838824 HVMinus=-0.8501929099946626 | --algorithmResult externalArchive --populationSizeWithArchive 16 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.3508909806153547 --crossoverRepairStrategy round --blxAlphaCrossoverAlpha 0.8645061376261047 --mutation powerLaw --mutationProbabilityFactor 1.7413651368326861 --mutationRepairStrategy round --powerLawMutationDelta 1.8856957739202387 --selection random 
EP=0.1512137383336604 HVMinus=-0.8508816467194127 | --algorithmResult externalArchive --populationSizeWithArchive 72 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.3225281115916799 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8500680794238483 --blxAlphaBetaCrossoverAlpha 0.8922112931081829 --mutation levyFlight --mutationProbabilityFactor 0.6307281425663351 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.8901209175515248 --levyFlightMutationStepSize 0.9410254391246053 --selection random 
EP=0.15082608142122153 HVMinus=-0.8477982744678405 | --algorithmResult externalArchive --populationSizeWithArchive 121 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.3431379757888395 --crossoverRepairStrategy round --laplaceCrossoverScale 0.3156532933842709 --mutation powerLaw --mutationProbabilityFactor 0.6306292785077526 --mutationRepairStrategy round --powerLawMutationDelta 7.770851603271639 --selection boltzmann --boltzmannTemperature 54.48419652921487 
EP=0.15291321926794715 HVMinus=-0.8511266668165354 | --algorithmResult externalArchive --populationSizeWithArchive 32 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.5538163238349895 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.8460837078318505 --blxAlphaBetaCrossoverAlpha 0.7574074425567988 --mutation powerLaw --mutationProbabilityFactor 0.6307281425663351 --mutationRepairStrategy round --powerLawMutationDelta 7.479541026685955 --selection random 

# Evaluation: 600
EP=0.15142428081107404 HVMinus=-0.851054769930513 | --algorithmResult externalArchive --populationSizeWithArchive 121 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8953950927477707 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.7588282559182935 --blxAlphaBetaCrossoverAlpha 0.8097855765175532 --mutation powerLaw --mutationProbabilityFactor 1.04454039687415 --mutationRepairStrategy bounds --powerLawMutationDelta 1.7232218972708733 --selection tournament --selectionTournamentSize 3 
EP=0.1512137383336604 HVMinus=-0.8508816467194127 | --algorithmResult externalArchive --populationSizeWithArchive 72 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.3225281115916799 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8500680794238483 --blxAlphaBetaCrossoverAlpha 0.8922112931081829 --mutation levyFlight --mutationProbabilityFactor 0.6307281425663351 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.8901209175515248 --levyFlightMutationStepSize 0.9410254391246053 --selection random 
EP=0.1506320086750377 HVMinus=-0.8500998199942674 | --algorithmResult externalArchive --populationSizeWithArchive 16 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.3508909806153547 --crossoverRepairStrategy round --blxAlphaCrossoverAlpha 0.8645073763595384 --mutation powerLaw --mutationProbabilityFactor 1.7413651368326861 --mutationRepairStrategy round --powerLawMutationDelta 1.8856957739202387 --selection random 
EP=0.15179513479991286 HVMinus=-0.8513078609074387 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6728038078057459 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7597819259640232 --blxAlphaBetaCrossoverAlpha 0.9208516747958704 --mutation powerLaw --mutationProbabilityFactor 0.8531243741213497 --mutationRepairStrategy bounds --powerLawMutationDelta 7.701897246674812 --selection random 
EP=0.1516994408721492 HVMinus=-0.8512285635430128 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8396460042303392 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8460837078318505 --blxAlphaBetaCrossoverAlpha 0.855903441545744 --mutation powerLaw --mutationProbabilityFactor 0.6307281425663351 --mutationRepairStrategy random --powerLawMutationDelta 7.501796812082824 --selection random 
EP=0.15111127297145713 HVMinus=-0.8503407238052605 | --algorithmResult externalArchive --populationSizeWithArchive 105 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 400 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9133400452598968 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8532305068818862 --blxAlphaBetaCrossoverAlpha 0.8574720929649539 --mutation levyFlight --mutationProbabilityFactor 0.6307281425663351 --mutationRepairStrategy random --levyFlightMutationBeta 1.9380933907992315 --levyFlightMutationStepSize 0.9110005019729484 --selection random 
EP=0.1515541574611698 HVMinus=-0.8511175793989338 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9299481791819121 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8460837078318505 --blxAlphaBetaCrossoverAlpha 0.8666817535090234 --mutation levyFlight --mutationProbabilityFactor 0.6307281425663351 --mutationRepairStrategy random --levyFlightMutationBeta 1.6577217006890275 --levyFlightMutationStepSize 0.9057545229475746 --selection random 
EP=0.15148753733889647 HVMinus=-0.851099384756142 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6724201370340537 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7597819259640232 --blxAlphaBetaCrossoverAlpha 0.9208516747958704 --mutation powerLaw --mutationProbabilityFactor 0.8531243741213497 --mutationRepairStrategy bounds --powerLawMutationDelta 7.50281360847692 --selection random 
EP=0.15120488062532825 HVMinus=-0.8503630093630055 | --algorithmResult externalArchive --populationSizeWithArchive 73 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 400 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.3225281115916799 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8500680794238483 --blxAlphaBetaCrossoverAlpha 0.8556375318678121 --mutation levyFlight --mutationProbabilityFactor 0.6298420251427689 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.8901209175515248 --levyFlightMutationStepSize 0.9035191573006485 --selection random 

# Evaluation: 700
EP=0.15142428081107404 HVMinus=-0.851054769930513 | --algorithmResult externalArchive --populationSizeWithArchive 121 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8953950927477707 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.7588282559182935 --blxAlphaBetaCrossoverAlpha 0.8097855765175532 --mutation powerLaw --mutationProbabilityFactor 1.04454039687415 --mutationRepairStrategy bounds --powerLawMutationDelta 1.7232218972708733 --selection tournament --selectionTournamentSize 3 
EP=0.1512137383336604 HVMinus=-0.8508816467194127 | --algorithmResult externalArchive --populationSizeWithArchive 72 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.3225281115916799 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8500680794238483 --blxAlphaBetaCrossoverAlpha 0.8922112931081829 --mutation levyFlight --mutationProbabilityFactor 0.6307281425663351 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.8901209175515248 --levyFlightMutationStepSize 0.9410254391246053 --selection random 
EP=0.1506320086750377 HVMinus=-0.8500998199942674 | --algorithmResult externalArchive --populationSizeWithArchive 16 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.3508909806153547 --crossoverRepairStrategy round --blxAlphaCrossoverAlpha 0.8645073763595384 --mutation powerLaw --mutationProbabilityFactor 1.7413651368326861 --mutationRepairStrategy round --powerLawMutationDelta 1.8856957739202387 --selection random 
EP=0.15179513479991286 HVMinus=-0.8513078609074387 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6728038078057459 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7597819259640232 --blxAlphaBetaCrossoverAlpha 0.9208516747958704 --mutation powerLaw --mutationProbabilityFactor 0.8531243741213497 --mutationRepairStrategy bounds --powerLawMutationDelta 7.701897246674812 --selection random 
EP=0.15111127297145713 HVMinus=-0.8503407238052605 | --algorithmResult externalArchive --populationSizeWithArchive 105 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 400 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9133400452598968 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8532305068818862 --blxAlphaBetaCrossoverAlpha 0.8574720929649539 --mutation levyFlight --mutationProbabilityFactor 0.6307281425663351 --mutationRepairStrategy random --levyFlightMutationBeta 1.9380933907992315 --levyFlightMutationStepSize 0.9110005019729484 --selection random 
EP=0.1515541574611698 HVMinus=-0.8511175793989338 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9299481791819121 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8460837078318505 --blxAlphaBetaCrossoverAlpha 0.8666817535090234 --mutation levyFlight --mutationProbabilityFactor 0.6307281425663351 --mutationRepairStrategy random --levyFlightMutationBeta 1.6577217006890275 --levyFlightMutationStepSize 0.9057545229475746 --selection random 
EP=0.15148753733889647 HVMinus=-0.851099384756142 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6724201370340537 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7597819259640232 --blxAlphaBetaCrossoverAlpha 0.9208516747958704 --mutation powerLaw --mutationProbabilityFactor 0.8531243741213497 --mutationRepairStrategy bounds --powerLawMutationDelta 7.50281360847692 --selection random 
EP=0.15120488062532825 HVMinus=-0.8503630093630055 | --algorithmResult externalArchive --populationSizeWithArchive 73 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 400 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.3225281115916799 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8500680794238483 --blxAlphaBetaCrossoverAlpha 0.8556375318678121 --mutation levyFlight --mutationProbabilityFactor 0.6298420251427689 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.8901209175515248 --levyFlightMutationStepSize 0.9035191573006485 --selection random 
EP=0.15167919808978095 HVMinus=-0.8512576484556474 | --algorithmResult externalArchive --populationSizeWithArchive 24 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.5475969587595018 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8457896999282906 --blxAlphaBetaCrossoverAlpha 0.7257663782603896 --mutation powerLaw --mutationProbabilityFactor 0.6339581633280604 --mutationRepairStrategy round --powerLawMutationDelta 7.194916885998083 --selection random 

# Evaluation: 800
EP=0.1506320086750377 HVMinus=-0.8500998199942674 | --algorithmResult externalArchive --populationSizeWithArchive 16 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.3508909806153547 --crossoverRepairStrategy round --blxAlphaCrossoverAlpha 0.8645073763595384 --mutation powerLaw --mutationProbabilityFactor 1.7413651368326861 --mutationRepairStrategy round --powerLawMutationDelta 1.8856957739202387 --selection random 
EP=0.15118454476926566 HVMinus=-0.8508687621500958 | --algorithmResult externalArchive --populationSizeWithArchive 73 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 400 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.6721330913898681 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8500680794238483 --blxAlphaBetaCrossoverAlpha 0.8556375318678121 --mutation levyFlight --mutationProbabilityFactor 0.6298420251427689 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.8901209175515248 --levyFlightMutationStepSize 0.6147296195480407 --selection random 
EP=0.15092917073856563 HVMinus=-0.8504720797756722 | --algorithmResult externalArchive --populationSizeWithArchive 104 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.3431379757888395 --crossoverRepairStrategy round --laplaceCrossoverScale 0.3438251416077531 --mutation levyFlight --mutationProbabilityFactor 0.671297164264713 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.9098307714316307 --levyFlightMutationStepSize 0.9507488353572072 --selection tournament --selectionTournamentSize 4 
EP=0.15120535609170874 HVMinus=-0.8513476260896323 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9242247615949368 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.7526862753648319 --blxAlphaBetaCrossoverAlpha 0.7627536691710872 --mutation powerLaw --mutationProbabilityFactor 0.6277751763594626 --mutationRepairStrategy bounds --powerLawMutationDelta 7.714030795810409 --selection random 
EP=0.1522948649478038 HVMinus=-0.851422563732809 | --algorithmResult externalArchive --populationSizeWithArchive 31 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9265144435021528 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.75288649765467 --blxAlphaBetaCrossoverAlpha 0.7557833629723002 --mutation powerLaw --mutationProbabilityFactor 0.630257556727894 --mutationRepairStrategy round --powerLawMutationDelta 7.350201678683916 --selection random 
