Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,0.0,NaN,NaN,2.0,2.0,0.0,1.0,0.9612871938388778,2.0,NaN,0.8847419559096333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.9765595106372889,0.0,NaN,NaN,NaN,0.6805037979037687,NaN,NaN,NaN,2.0,NaN,98.00080304588792
200,0,0.0,NaN,NaN,3.0,2.0,0.0,1.0,0.9387142268182678,2.0,NaN,0.8847419559096333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.9765595106372889,0.0,NaN,NaN,NaN,0.2803765727800668,NaN,NaN,NaN,2.0,NaN,8.15689566359191
300,0,0.0,NaN,NaN,3.0,2.0,0.0,1.0,0.9387142268182678,2.0,NaN,0.8847419559096333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.9765595106372889,0.0,NaN,NaN,NaN,0.2803765727800668,NaN,NaN,NaN,2.0,NaN,8.15689566359191
300,1,1.0,85.0,1.0,4.0,2.0,0.0,1.0,0.8867176587355825,2.0,NaN,0.4658603872217793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.605043677783768,0.0,NaN,NaN,NaN,0.39119397967358427,NaN,NaN,NaN,0.0,3.0,NaN
300,2,1.0,29.0,0.0,4.0,2.0,0.0,1.0,0.4075162823113883,2.0,NaN,0.9016734936556666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.6756560536018399,1.0,NaN,NaN,NaN,0.6146105023961065,NaN,NaN,NaN,0.0,3.0,NaN
300,3,0.0,NaN,NaN,3.0,2.0,0.0,1.0,0.8774684915240143,2.0,NaN,0.8783755906553201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.8003681640721816,0.0,NaN,NaN,NaN,0.2803765727800668,NaN,NaN,NaN,2.0,NaN,8.15689566359191
400,0,1.0,85.0,1.0,4.0,2.0,0.0,1.0,0.8867176587355825,2.0,NaN,0.4658603872217793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.605043677783768,0.0,NaN,NaN,NaN,0.39119397967358427,NaN,NaN,NaN,0.0,3.0,NaN
400,1,1.0,29.0,0.0,4.0,2.0,0.0,1.0,0.4075162823113883,2.0,NaN,0.9016734936556666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.6756560536018399,1.0,NaN,NaN,NaN,0.6146105023961065,NaN,NaN,NaN,0.0,3.0,NaN
400,2,1.0,64.0,1.0,5.0,2.0,0.0,3.0,0.8814985304244987,1.0,NaN,NaN,0.611289696174378,0.0483736167334583,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.9421736586538993,1.0,NaN,NaN,NaN,NaN,NaN,NaN,5.908406490744084,0.0,8.0,NaN
400,3,1.0,30.0,1.0,3.0,2.0,0.0,1.0,0.9387142268182678,2.0,NaN,0.8847419559096333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.9777821591459713,0.0,NaN,NaN,NaN,0.032779076358375764,NaN,NaN,NaN,2.0,NaN,6.359766423200883
400,4,0.0,NaN,NaN,3.0,2.0,0.0,1.0,0.8774684915240143,2.0,NaN,0.9696460368249662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.6173735206971254,1.0,NaN,NaN,NaN,NaN,NaN,NaN,5.762612471712411,2.0,NaN,7.41265377933584
400,5,0.0,NaN,NaN,4.0,2.0,0.0,1.0,0.8795495583625282,2.0,NaN,0.8662612729674286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.6049479161777498,0.0,NaN,NaN,NaN,NaN,NaN,NaN,2.805704416373708,0.0,3.0,NaN
500,0,1.0,30.0,1.0,3.0,2.0,0.0,1.0,0.9575531882451634,2.0,NaN,0.8847419559096333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.9765595106372889,0.0,NaN,NaN,NaN,0.2803765727800668,NaN,NaN,NaN,2.0,NaN,8.12793854327309
500,1,1.0,64.0,1.0,4.0,2.0,0.0,1.0,0.5852097692929008,2.0,NaN,0.841265281314912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.5736430966201816,1.0,0.33545977565851715,NaN,NaN,NaN,NaN,NaN,NaN,2.0,NaN,21.42329844232947
500,2,1.0,85.0,1.0,4.0,2.0,0.0,1.0,0.8867176587355825,2.0,NaN,0.4658603872217793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.605043677783768,0.0,NaN,NaN,NaN,0.3816098435066019,NaN,NaN,NaN,0.0,8.0,NaN
500,3,1.0,90.0,1.0,5.0,2.0,0.0,1.0,0.8867176587355825,2.0,NaN,0.4658603872217793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.617414659375166,1.0,NaN,NaN,NaN,0.39119397967358427,NaN,NaN,NaN,0.0,7.0,NaN
500,4,1.0,30.0,1.0,3.0,2.0,0.0,1.0,0.9387142268182678,2.0,NaN,0.8847419559096333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.9778145561279279,0.0,NaN,NaN,NaN,0.032779076358375764,NaN,NaN,NaN,2.0,NaN,6.359766423200883
500,5,1.0,30.0,1.0,3.0,2.0,0.0,1.0,0.9386787566028552,2.0,NaN,0.8847419559096333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.9777821591459713,0.0,NaN,NaN,NaN,0.39217533542189154,NaN,NaN,NaN,2.0,NaN,17.02501313426924
600,0,1.0,64.0,1.0,3.0,2.0,0.0,1.0,0.9398786681315978,2.0,NaN,0.841265281314912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.5736430966201816,1.0,0.33545977565851715,NaN,NaN,NaN,NaN,NaN,NaN,2.0,NaN,21.42329844232947
600,1,1.0,30.0,1.0,4.0,2.0,0.0,1.0,0.9529155085435065,2.0,NaN,0.8766228545993286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.605043677783768,0.0,NaN,NaN,NaN,0.03647811352796285,NaN,NaN,NaN,2.0,NaN,14.98465840327581
600,2,1.0,21.0,1.0,4.0,2.0,0.0,1.0,0.957530373661253,2.0,NaN,0.8766228545993286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.605043677783768,1.0,NaN,NaN,NaN,0.6531121967480369,NaN,NaN,NaN,2.0,NaN,14.98465840327581
700,0,1.0,30.0,1.0,4.0,2.0,0.0,1.0,0.9529155085435065,2.0,NaN,0.8766228545993286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.605043677783768,0.0,NaN,NaN,NaN,0.03647811352796285,NaN,NaN,NaN,2.0,NaN,14.98465840327581
700,1,1.0,30.0,1.0,3.0,2.0,0.0,1.0,0.9387142268182678,2.0,NaN,0.8884249832164903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.396928073765987,1.0,NaN,NaN,NaN,0.032779076358375764,NaN,NaN,NaN,2.0,NaN,6.359766423200883
700,2,1.0,65.0,1.0,4.0,2.0,0.0,1.0,0.8791659389741243,2.0,NaN,0.841265281314912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.3952508093267647,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.137020517435701,2.0,NaN,21.051027836613997
800,0,1.0,30.0,1.0,3.0,2.0,0.0,1.0,0.9387142268182678,2.0,NaN,0.8884249832164903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.396928073765987,1.0,NaN,NaN,NaN,0.032779076358375764,NaN,NaN,NaN,2.0,NaN,6.359766423200883
800,1,1.0,65.0,1.0,4.0,2.0,0.0,1.0,0.8791659389741243,2.0,NaN,0.841265281314912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.3952508093267647,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.137020517435701,2.0,NaN,21.051027836613997
800,2,1.0,32.0,1.0,3.0,2.0,0.0,1.0,0.9387142268182678,2.0,NaN,0.8884092871135649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.396928073765987,1.0,NaN,NaN,NaN,0.4044956996317298,NaN,NaN,NaN,2.0,NaN,14.331115299815632
800,3,1.0,32.0,1.0,3.0,2.0,0.0,1.0,0.9387142268182678,2.0,NaN,0.8884092871135649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.396928073765987,1.0,NaN,NaN,NaN,0.4044956996317298,NaN,NaN,NaN,2.0,NaN,14.331115299815632
900,0,1.0,64.0,1.0,4.0,2.0,0.0,1.0,0.984392346103042,2.0,NaN,0.8853988906364187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.3616616687230653,0.0,NaN,NaN,NaN,0.38606510828126905,NaN,NaN,NaN,2.0,NaN,8.123032832460257
900,1,1.0,32.0,1.0,3.0,2.0,0.0,1.0,0.9260074279326918,2.0,NaN,0.8896840839533674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.396928073765987,1.0,NaN,NaN,NaN,0.4044956996317298,NaN,NaN,NaN,2.0,NaN,14.331115299815632
1000,0,1.0,64.0,1.0,4.0,2.0,0.0,1.0,0.984392346103042,2.0,NaN,0.8853988906364187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.3616616687230653,0.0,NaN,NaN,NaN,0.38606510828126905,NaN,NaN,NaN,2.0,NaN,8.123032832460257
1000,1,1.0,32.0,1.0,3.0,2.0,0.0,1.0,0.9260074279326918,2.0,NaN,0.8896840839533674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.396928073765987,1.0,NaN,NaN,NaN,0.4044956996317298,NaN,NaN,NaN,2.0,NaN,14.331115299815632
1000,2,1.0,62.0,1.0,4.0,2.0,0.0,1.0,0.9823427425149499,2.0,NaN,0.841265281314912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.5989471636283228,1.0,0.3354823651612398,NaN,NaN,NaN,NaN,NaN,NaN,2.0,NaN,8.345896043722126
1000,3,1.0,65.0,1.0,4.0,2.0,0.0,1.0,0.984384295194787,2.0,NaN,0.841265281314912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.3952508093267647,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.091418190237047,2.0,NaN,21.051027836613997
1000,4,1.0,30.0,1.0,3.0,2.0,0.0,1.0,0.953077489096741,2.0,NaN,0.8765301551579926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.4081581623964405,1.0,NaN,NaN,NaN,0.020823560413194837,NaN,NaN,NaN,2.0,NaN,14.3412465816502
1100,0,1.0,64.0,1.0,4.0,2.0,0.0,1.0,0.984392346103042,2.0,NaN,0.8853988906364187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.3616616687230653,0.0,NaN,NaN,NaN,0.38606510828126905,NaN,NaN,NaN,2.0,NaN,8.123032832460257
1100,1,1.0,32.0,1.0,3.0,2.0,0.0,1.0,0.9260074279326918,2.0,NaN,0.8896840839533674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.396928073765987,1.0,NaN,NaN,NaN,0.4044956996317298,NaN,NaN,NaN,2.0,NaN,14.331115299815632
1100,2,1.0,62.0,1.0,4.0,2.0,0.0,1.0,0.9823427425149499,2.0,NaN,0.841265281314912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.5989471636283228,1.0,0.3354823651612398,NaN,NaN,NaN,NaN,NaN,NaN,2.0,NaN,8.345896043722126
1100,3,1.0,65.0,1.0,4.0,2.0,0.0,1.0,0.984384295194787,2.0,NaN,0.841265281314912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.3952508093267647,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.091418190237047,2.0,NaN,21.051027836613997
1100,4,1.0,30.0,1.0,3.0,2.0,0.0,1.0,0.953077489096741,2.0,NaN,0.8765301551579926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.4081581623964405,1.0,NaN,NaN,NaN,0.020823560413194837,NaN,NaN,NaN,2.0,NaN,14.3412465816502
1100,5,1.0,65.0,1.0,4.0,2.0,0.0,1.0,0.9836861777595174,2.0,NaN,0.8852727126060527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.3617849488905492,0.0,NaN,NaN,NaN,0.3862825941395051,NaN,NaN,NaN,2.0,NaN,8.123032832460257
1200,0,1.0,65.0,1.0,4.0,2.0,0.0,1.0,0.984384295194787,2.0,NaN,0.841265281314912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.3952508093267647,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.091418190237047,2.0,NaN,21.051027836613997
1200,1,1.0,30.0,1.0,3.0,2.0,0.0,1.0,0.953077489096741,2.0,NaN,0.8765301551579926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.4081581623964405,1.0,NaN,NaN,NaN,0.020823560413194837,NaN,NaN,NaN,2.0,NaN,14.3412465816502
1200,2,1.0,30.0,1.0,4.0,1.0,0.0,1.0,0.8791271238577488,2.0,NaN,0.8886340005254434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.4084894601415028,1.0,NaN,NaN,NaN,NaN,NaN,NaN,3.5943228937255047,2.0,NaN,14.993257236627471
1200,3,1.0,65.0,1.0,4.0,2.0,0.0,1.0,0.9324258424593359,2.0,NaN,0.8775024746710575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.399170953193028,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.022486131400754,2.0,NaN,21.39305907827755
1200,4,1.0,31.0,1.0,3.0,2.0,0.0,1.0,0.9357442098249892,2.0,NaN,0.8398500550907806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.39564681592449824,1.0,NaN,NaN,NaN,NaN,NaN,NaN,3.9041273637596348,2.0,NaN,21.333427356985016
1200,5,1.0,30.0,1.0,4.0,2.0,0.0,1.0,0.9803552505172359,2.0,NaN,0.9037034380173952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.3822395796312274,0.0,NaN,NaN,NaN,0.020823560413194837,NaN,NaN,NaN,2.0,NaN,14.987525963473828
1200,6,1.0,65.0,1.0,4.0,2.0,0.0,1.0,0.8865390756774497,2.0,NaN,0.8427760335017696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.3952508093267647,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.069467507037693,2.0,NaN,8.701179424467643
1200,7,1.0,30.0,1.0,4.0,1.0,0.0,1.0,0.8791271238577488,2.0,NaN,0.8886340005254434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.40870281786442253,1.0,NaN,NaN,NaN,NaN,NaN,NaN,3.158868269767748,2.0,NaN,14.888159012956391
