Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,0.0,NaN,NaN,4.0,0.0,0.0,7.0,0.2667045966743061,1.0,NaN,NaN,NaN,NaN,NaN,NaN,0.728192026833979,0.028285647867936747,NaN,NaN,5.0,0.883275094829544,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.866181675983489,1.0,NaN,NaN
200,0,0.0,NaN,NaN,1.0,4.0,0.0,3.0,0.8575893434311969,2.0,NaN,NaN,0.5893154470523525,0.6016593506551473,NaN,NaN,NaN,NaN,NaN,NaN,0.0,1.2025351028767144,1.0,0.45983181648962357,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN
200,1,0.0,NaN,NaN,2.0,3.0,0.0,3.0,0.5507458760218858,2.0,NaN,NaN,0.5893154470523525,0.8240060999308151,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.2025351028767144,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.644916683390935,0.0,2.0,NaN
200,2,1.0,139.0,1.0,4.0,4.0,0.0,0.0,0.9248215684781023,0.0,204.56297672918564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.0543845783796209,1.0,NaN,NaN,NaN,NaN,NaN,NaN,3.2419267417025566,3.0,NaN,NaN
200,3,1.0,58.0,1.0,3.0,1.0,0.0,3.0,0.04106196808278373,1.0,NaN,NaN,0.9184251571921196,0.8876345259159741,NaN,NaN,NaN,NaN,NaN,NaN,3.0,1.9513118760502628,2.0,NaN,NaN,NaN,0.8991319424540487,NaN,NaN,NaN,3.0,NaN,NaN
300,0,0.0,NaN,NaN,1.0,4.0,0.0,3.0,0.8575893434311969,2.0,NaN,NaN,0.5893154470523525,0.6016593506551473,NaN,NaN,NaN,NaN,NaN,NaN,0.0,1.2025351028767144,1.0,0.45983181648962357,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN
300,1,0.0,NaN,NaN,1.0,4.0,0.0,7.0,0.8578332361458257,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.44672517309280446,0.9194582707126604,NaN,NaN,5.0,0.6796210260835647,2.0,NaN,NaN,NaN,NaN,NaN,NaN,8.46692709502431,1.0,NaN,NaN
300,2,0.0,NaN,NaN,2.0,6.0,0.0,3.0,0.5677853352776338,2.0,NaN,NaN,0.4729441740078806,0.817949736738825,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.7396799282138221,1.0,NaN,NaN,NaN,NaN,1.2038016547422372,0.924618256757503,NaN,1.0,NaN,NaN
300,3,1.0,75.0,1.0,2.0,7.0,0.0,3.0,0.7234201490233687,2.0,NaN,NaN,0.9709155855013715,0.6268213529077342,NaN,NaN,NaN,NaN,NaN,NaN,3.0,1.4623309398250666,0.0,NaN,NaN,NaN,0.11819481069367455,NaN,NaN,NaN,0.0,4.0,NaN
400,0,1.0,138.0,1.0,3.0,2.0,0.0,3.0,0.7433205364334782,2.0,NaN,NaN,0.5719568470388802,0.8866271306214986,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.5361569195864826,2.0,NaN,NaN,NaN,0.07548918553179995,NaN,NaN,NaN,2.0,NaN,56.37387293741924
400,1,0.0,NaN,NaN,4.0,3.0,0.0,3.0,0.5507458760218858,2.0,NaN,NaN,0.5893154470523525,0.9430746779233922,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.051054755680888,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.779343968534587,3.0,NaN,NaN
400,2,0.0,NaN,NaN,2.0,0.0,0.0,7.0,0.2682435762013591,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.7327210637520595,0.2532999257118065,NaN,NaN,5.0,0.7963314491772349,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.130725078851734,1.0,NaN,NaN
400,3,1.0,58.0,1.0,3.0,3.0,0.0,3.0,0.918910679831992,2.0,NaN,NaN,0.011911656244779134,0.8866271306214986,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.5203736921591524,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.610532234180991,2.0,NaN,56.37387293741924
500,0,1.0,138.0,1.0,3.0,2.0,0.0,3.0,0.8632623973565379,2.0,NaN,NaN,0.5719568470388802,0.8866271306214986,NaN,NaN,NaN,NaN,NaN,NaN,2.0,0.5361569195864826,2.0,NaN,NaN,248.7885129141672,NaN,NaN,NaN,NaN,2.0,NaN,56.37387293741924
500,1,1.0,112.0,1.0,1.0,4.0,0.0,7.0,0.8093646927881091,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.4505209732481842,0.9194582707126604,NaN,NaN,5.0,0.5941398998994416,2.0,NaN,NaN,NaN,NaN,NaN,NaN,8.46692709502431,3.0,NaN,NaN
500,2,1.0,75.0,1.0,2.0,2.0,0.0,3.0,0.7346087371115053,2.0,NaN,NaN,0.9722067985889651,0.6268213529077342,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.535623663717745,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.86776497409649,0.0,4.0,NaN
500,3,1.0,90.0,1.0,2.0,7.0,0.0,3.0,0.5690196008066268,2.0,NaN,NaN,0.4767318175679298,0.6289976498792611,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.7248393020553153,1.0,NaN,NaN,NaN,NaN,NaN,NaN,5.00149158070086,0.0,2.0,NaN
600,0,1.0,74.0,1.0,2.0,4.0,0.0,3.0,0.8520010404275592,2.0,NaN,NaN,0.9620223760780784,0.8010452773928421,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.7459842343422465,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.845733699429724,1.0,NaN,NaN
600,1,1.0,89.0,1.0,2.0,2.0,0.0,3.0,0.7346207647655313,2.0,NaN,NaN,0.974618460701804,0.6252079275091129,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.2013129900275767,1.0,NaN,NaN,NaN,NaN,NaN,NaN,4.823201548766319,0.0,4.0,NaN
600,2,1.0,87.0,1.0,1.0,3.0,0.0,3.0,0.5677776545259519,2.0,NaN,NaN,0.4677674703789705,0.8123142876894354,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.7774980373335713,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.46708721423532,3.0,NaN,NaN
600,3,1.0,112.0,1.0,1.0,4.0,0.0,3.0,0.8093646927881091,1.0,NaN,NaN,0.9165385618218764,0.7408877605659991,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.5941398998994416,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.46692709502431,3.0,NaN,NaN
600,4,1.0,57.0,1.0,3.0,3.0,0.0,3.0,0.8274548989407169,2.0,NaN,NaN,0.5427453733201881,0.8866271306214986,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.536344189997776,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.64958458005029,2.0,NaN,56.37387293741924
700,0,1.0,87.0,1.0,1.0,3.0,0.0,3.0,0.5677776545259519,2.0,NaN,NaN,0.4677674703789705,0.8123142876894354,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.7774980373335713,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.46708721423532,3.0,NaN,NaN
700,1,1.0,112.0,1.0,1.0,4.0,0.0,3.0,0.8093646927881091,1.0,NaN,NaN,0.9165385618218764,0.7408877605659991,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.5941398998994416,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.46692709502431,3.0,NaN,NaN
700,2,1.0,74.0,1.0,1.0,4.0,0.0,3.0,0.8520010404275592,2.0,NaN,NaN,0.9620223760780784,0.8011714942071403,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.7459842343422465,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.84877657575539,3.0,NaN,NaN
700,3,1.0,73.0,1.0,2.0,4.0,0.0,3.0,0.8432205942121389,2.0,NaN,NaN,0.9658209938302595,0.8010452773928421,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.5383474971121939,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.845733699429724,1.0,NaN,NaN
700,4,1.0,58.0,1.0,3.0,3.0,0.0,3.0,0.8274548989407169,2.0,NaN,NaN,0.5427453733201881,0.8866271306214986,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.536344189997776,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.653336626832282,2.0,NaN,95.79790597643249
800,0,1.0,87.0,1.0,1.0,3.0,0.0,3.0,0.5677776545259519,2.0,NaN,NaN,0.4677674703789705,0.8123142876894354,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.7774980373335713,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.46708721423532,3.0,NaN,NaN
800,1,1.0,74.0,1.0,1.0,4.0,0.0,3.0,0.8520010404275592,2.0,NaN,NaN,0.9620223760780784,0.8011714942071403,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.7459842343422465,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.84877657575539,3.0,NaN,NaN
800,2,1.0,73.0,1.0,2.0,4.0,0.0,3.0,0.8432205942121389,2.0,NaN,NaN,0.9658209938302595,0.8010452773928421,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.5383474971121939,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.845733699429724,1.0,NaN,NaN
800,3,1.0,74.0,1.0,3.0,1.0,0.0,3.0,0.7074534299410871,1.0,NaN,NaN,0.9622242171942272,0.8024452035937721,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.7492508861648141,1.0,NaN,NaN,NaN,NaN,1.1925852148372087,0.5984556225699211,NaN,3.0,NaN,NaN
800,4,1.0,84.0,1.0,3.0,1.0,0.0,3.0,0.7079067182139955,2.0,NaN,NaN,0.8984982166364825,0.8677261015866664,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.5358057378438766,2.0,NaN,NaN,NaN,NaN,NaN,NaN,7.648823648699913,0.0,5.0,NaN
800,5,1.0,58.0,1.0,3.0,4.0,0.0,3.0,0.7074534299410871,1.0,NaN,NaN,0.9184251571921196,0.8593912853332594,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.7336197608135965,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.73807358421864,1.0,NaN,NaN
800,6,1.0,90.0,1.0,2.0,2.0,0.0,3.0,0.7276740211901047,2.0,NaN,NaN,0.7347537414528383,0.9908599057785663,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.8822153609470307,1.0,NaN,NaN,NaN,NaN,NaN,NaN,5.00149158070086,0.0,3.0,NaN
800,7,1.0,87.0,1.0,1.0,4.0,0.0,3.0,0.7074534299410871,1.0,NaN,NaN,0.9225082037674102,0.8061593027346283,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.7336197608135965,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.738006442574209,3.0,NaN,NaN
