# Evaluation: 0

# Evaluation: 100
EP=0.3933873768607097 HVMinus=-0.5812920249925605 | --algorithmResult externalArchive --populationSizeWithArchive 86 --archiveType crowdingDistanceArchive --createInitialSolutions default --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.11542111513749975 --crossoverRepairStrategy round --sbxDistributionIndex 365.01841790884697 --mutation powerLaw --mutationProbabilityFactor 1.3792594139981342 --mutationRepairStrategy bounds --powerLawMutationDelta 7.292834914412944 --selection stochasticUniversalSampling 

# Evaluation: 200
EP=0.3933873768607097 HVMinus=-0.5812920249925605 | --algorithmResult externalArchive --populationSizeWithArchive 86 --archiveType crowdingDistanceArchive --createInitialSolutions default --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.11542111513749975 --crossoverRepairStrategy round --sbxDistributionIndex 365.01841790884697 --mutation powerLaw --mutationProbabilityFactor 1.3792594139981342 --mutationRepairStrategy bounds --powerLawMutationDelta 7.292834914412944 --selection stochasticUniversalSampling 
EP=0.39292102123350325 HVMinus=-0.5760040160790183 | --algorithmResult population --createInitialSolutions scatterSearch --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.7929096855668656 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.9067691405774531 --blxAlphaBetaCrossoverAlpha 0.3841986210648374 --mutation levyFlight --mutationProbabilityFactor 1.1461204405472825 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5429855455175683 --levyFlightMutationStepSize 0.5258337802925965 --selection stochasticUniversalSampling 
EP=0.3929830403843287 HVMinus=-0.5765264013084389 | --algorithmResult population --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.6015205114520281 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.7026297175644415 --mutation nonUniform --mutationProbabilityFactor 1.0879912180215192 --mutationRepairStrategy round --nonUniformMutationPerturbation 0.6234409849393171 --selection boltzmann --boltzmannTemperature 88.65039223728444 

# Evaluation: 300
EP=0.3933873768607097 HVMinus=-0.5812920249925605 | --algorithmResult externalArchive --populationSizeWithArchive 86 --archiveType crowdingDistanceArchive --createInitialSolutions default --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.11542111513749975 --crossoverRepairStrategy round --sbxDistributionIndex 365.01841790884697 --mutation powerLaw --mutationProbabilityFactor 1.3792594139981342 --mutationRepairStrategy bounds --powerLawMutationDelta 7.292834914412944 --selection stochasticUniversalSampling 
EP=0.3938364334836144 HVMinus=-0.5826646743151392 | --algorithmResult externalArchive --populationSizeWithArchive 18 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.25192477983163525 --crossoverRepairStrategy random --sbxDistributionIndex 173.41762982534584 --mutation levyFlight --mutationProbabilityFactor 1.262980540655885 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.0238070580411816 --levyFlightMutationStepSize 0.19591755742439787 --selection stochasticUniversalSampling 
EP=0.39265768597422945 HVMinus=-0.5802055757933385 | --algorithmResult population --createInitialSolutions oppositionBased --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.8706159136245156 --crossoverRepairStrategy round --sbxDistributionIndex 152.1456115167415 --mutation powerLaw --mutationProbabilityFactor 1.3792594139981342 --mutationRepairStrategy bounds --powerLawMutationDelta 7.292834914412944 --selection tournament --selectionTournamentSize 3 
EP=0.39368487559618925 HVMinus=-0.58174867157085 | --algorithmResult population --createInitialSolutions scatterSearch --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.8823976124580359 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.9067691405774531 --blxAlphaBetaCrossoverAlpha 0.6389485457521182 --mutation powerLaw --mutationProbabilityFactor 1.7587483423576868 --mutationRepairStrategy bounds --powerLawMutationDelta 7.176311138298291 --selection stochasticUniversalSampling 
EP=0.3928458882004482 HVMinus=-0.5810193592115144 | --algorithmResult population --createInitialSolutions default --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.8546623002242313 --crossoverRepairStrategy round --sbxDistributionIndex 360.8716226586952 --mutation powerLaw --mutationProbabilityFactor 1.7363786550700067 --mutationRepairStrategy bounds --powerLawMutationDelta 7.292834914412944 --selection stochasticUniversalSampling 
EP=0.3929034194344127 HVMinus=-0.5811422814627308 | --algorithmResult population --createInitialSolutions oppositionBased --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.7906273681073164 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.9067691405774531 --blxAlphaBetaCrossoverAlpha 0.8889048806956377 --mutation levyFlight --mutationProbabilityFactor 1.1461204405472825 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5429855455175683 --levyFlightMutationStepSize 0.5258337802925965 --selection stochasticUniversalSampling 

# Evaluation: 400
EP=0.3938364334836144 HVMinus=-0.5826646743151392 | --algorithmResult externalArchive --populationSizeWithArchive 18 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.25192477983163525 --crossoverRepairStrategy random --sbxDistributionIndex 173.41762982534584 --mutation levyFlight --mutationProbabilityFactor 1.262980540655885 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.0238070580411816 --levyFlightMutationStepSize 0.19591755742439787 --selection stochasticUniversalSampling 
EP=0.392494598338216 HVMinus=-0.5811946565847695 | --algorithmResult externalArchive --populationSizeWithArchive 86 --archiveType crowdingDistanceArchive --createInitialSolutions default --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.8309698073537162 --crossoverRepairStrategy random --sbxDistributionIndex 111.0637802291552 --mutation powerLaw --mutationProbabilityFactor 1.388080126495711 --mutationRepairStrategy bounds --powerLawMutationDelta 7.324705711178273 --selection stochasticUniversalSampling 
