# Evaluation: 0

# Evaluation: 100
EP=0.1923659422053738 HVMinus=-0.581762282636561 | --algorithmResult population --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover UNDC --crossoverProbability 0.838983647125167 --crossoverRepairStrategy bounds --undcCrossoverZeta 0.9275089945110969 --undcCrossoverEta 0.4804883400517448 --mutation powerLaw --mutationProbabilityFactor 1.3867150563849804 --mutationRepairStrategy bounds --powerLawMutationDelta 7.428264089925123 --selection random 
EP=0.19237324285552657 HVMinus=-0.5829185574699045 | --algorithmResult population --createInitialSolutions oppositionBased --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.97403771497912 --crossoverRepairStrategy round --laplaceCrossoverScale 0.42643597835295177 --mutation powerLaw --mutationProbabilityFactor 1.4754406220445146 --mutationRepairStrategy round --powerLawMutationDelta 7.260400673425694 --selection ranking 
EP=0.17871192315042397 HVMinus=-0.5816557836349366 | --algorithmResult externalArchive --populationSizeWithArchive 171 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.8300771812223201 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.44424981068226155 --mutation nonUniform --mutationProbabilityFactor 1.0127115681427579 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.7630229236742054 --selection random 

# Evaluation: 200
EP=0.17925490966108906 HVMinus=-0.5815832755008513 | --algorithmResult externalArchive --populationSizeWithArchive 171 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.8300771812223201 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.44424981068226155 --mutation nonUniform --mutationProbabilityFactor 1.0127115681427579 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.7630229236742054 --selection random 
EP=0.18397572924736538 HVMinus=-0.582122796183525 | --algorithmResult externalArchive --populationSizeWithArchive 17 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.3554057736962085 --crossoverRepairStrategy random --sbxDistributionIndex 394.3656862694618 --mutation levyFlight --mutationProbabilityFactor 1.9871476296708248 --mutationRepairStrategy round --levyFlightMutationBeta 1.0234563324616992 --levyFlightMutationStepSize 0.05638928608308841 --selection tournament --selectionTournamentSize 5 
EP=0.18906421661331332 HVMinus=-0.5837093024590595 | --algorithmResult population --createInitialSolutions oppositionBased --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover PCX --crossoverProbability 0.29106906181597814 --crossoverRepairStrategy bounds --pcxCrossoverZeta 0.557413223858187 --pcxCrossoverEta 0.40440205926447825 --mutation powerLaw --mutationProbabilityFactor 1.4729097635140254 --mutationRepairStrategy round --powerLawMutationDelta 7.2632914255653525 --selection stochasticUniversalSampling 

# Evaluation: 300
EP=0.17715474269066203 HVMinus=-0.5841620361688482 | --algorithmResult externalArchive --populationSizeWithArchive 142 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.7655409274466678 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.6559909088133538 --mutation levyFlight --mutationProbabilityFactor 1.6370510072096787 --mutationRepairStrategy round --levyFlightMutationBeta 1.622304907839386 --levyFlightMutationStepSize 0.6255481945678059 --selection stochasticUniversalSampling 
