# Evaluation: 0

# Evaluation: 100
EP=0.15294996110348164 HVMinus=-0.8459216233579011 | --algorithmResult externalArchive --populationSizeWithArchive 114 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover SBX --crossoverProbability 0.670624685894937 --crossoverRepairStrategy bounds --sbxDistributionIndex 365.55643101418076 --mutation levyFlight --mutationProbabilityFactor 1.0596664724547729 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.9952069194267068 --levyFlightMutationStepSize 0.37819687987310985 --selection ranking 
EP=0.15357565764405437 HVMinus=-0.8475122604144251 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType crowdingDistanceArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.3306527767486064 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.45955507360784065 --blxAlphaBetaCrossoverAlpha 0.6061108877326598 --mutation powerLaw --mutationProbabilityFactor 0.2652517041926581 --mutationRepairStrategy bounds --powerLawMutationDelta 1.528033123515774 --selection boltzmann --boltzmannTemperature 28.349412734526958 

# Evaluation: 200
EP=0.15357565764405437 HVMinus=-0.8475122604144251 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType crowdingDistanceArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.3306527767486064 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.45955507360784065 --blxAlphaBetaCrossoverAlpha 0.6061108877326598 --mutation powerLaw --mutationProbabilityFactor 0.2652517041926581 --mutationRepairStrategy bounds --powerLawMutationDelta 1.528033123515774 --selection boltzmann --boltzmannTemperature 28.349412734526958 
EP=0.15366845691496225 HVMinus=-0.8478164333496859 | --algorithmResult externalArchive --populationSizeWithArchive 27 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover wholeArithmetic --crossoverProbability 0.24981594157771803 --crossoverRepairStrategy round --mutation nonUniform --mutationProbabilityFactor 1.8634703948137883 --mutationRepairStrategy round --nonUniformMutationPerturbation 0.6173173862359691 --selection random 
EP=0.1580496037043654 HVMinus=-0.8478483043822527 | --algorithmResult externalArchive --populationSizeWithArchive 36 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover wholeArithmetic --crossoverProbability 0.24981594157771803 --crossoverRepairStrategy random --mutation nonUniform --mutationProbabilityFactor 1.8648971673682444 --mutationRepairStrategy round --nonUniformMutationPerturbation 0.28738531912735066 --selection stochasticUniversalSampling 
EP=0.15260165376033577 HVMinus=-0.847307285885684 | --algorithmResult externalArchive --populationSizeWithArchive 183 --archiveType crowdingDistanceArchive --createInitialSolutions default --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.6705849782514091 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.872569883214711 --mutation levyFlight --mutationProbabilityFactor 1.3117546906380122 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.9952069194267068 --levyFlightMutationStepSize 0.37819687987310985 --selection ranking 

# Evaluation: 300
EP=0.15115357558201484 HVMinus=-0.8481501226652907 | --algorithmResult externalArchive --populationSizeWithArchive 29 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.25039378843900884 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.05606062995780248 --blxAlphaBetaCrossoverAlpha 0.851441725395031 --mutation levyFlight --mutationProbabilityFactor 1.3086344155549527 --mutationRepairStrategy round --levyFlightMutationBeta 1.8612242467657745 --levyFlightMutationStepSize 0.11008712486881381 --selection ranking 
