0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.195433801141677688e-01 7.804566198858323700e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.262209650650098935e-01 5.737790349349900509e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.805211482382988786e-01 2.194788517617010382e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.069058908640087902e-01 7.930941091359912098e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.136403490156991714e-01 0.000000000000000000e+00 7.863596509843009397e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.166350202707579553e-01 5.768545845809394113e-01 2.065103951483026334e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.844175794848231575e-01 2.483195015868056021e-01 4.672629189283712958e-01
0.000000000000000000e+00 0.000000000000000000e+00 5.325072284398644218e-01 2.400249943684362730e-01 2.274677771916992497e-01
0.000000000000000000e+00 0.000000000000000000e+00 5.843599119921732976e-01 4.156400880078267024e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 5.915418146740100136e-01 0.000000000000000000e+00 4.084581853259900974e-01
0.000000000000000000e+00 0.000000000000000000e+00 7.934273943874546875e-01 0.000000000000000000e+00 2.065726056125453680e-01
0.000000000000000000e+00 0.000000000000000000e+00 7.970694813908215659e-01 2.029305186091782676e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.107876537609628759e-01 3.594305516207679241e-01 0.000000000000000000e+00 5.297817946182691307e-01
0.000000000000000000e+00 1.353818698784231833e-01 0.000000000000000000e+00 5.247476163294534368e-01 3.398705137921233521e-01
0.000000000000000000e+00 1.595353602588482911e-01 1.235196775914642608e-01 1.336959284318564034e-01 5.832490337178311002e-01
0.000000000000000000e+00 1.977233358476957470e-01 3.523535926972586330e-01 1.472063446228758232e-01 3.027167268321698801e-01
0.000000000000000000e+00 1.985448492448344815e-01 5.982043295570012020e-01 2.032508211981643997e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.987187941292503091e-01 5.925542712508496956e-01 0.000000000000000000e+00 2.087269346198999953e-01
0.000000000000000000e+00 1.992766530306331330e-01 2.031847278857655259e-01 5.975386190836013967e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.993680339258054324e-01 0.000000000000000000e+00 8.006319660741945121e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.011379738543855877e-01 3.993067548790181776e-01 3.995552712665963457e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.040974467619427191e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.959025532380572532e-01
0.000000000000000000e+00 2.083266121485032318e-01 2.095503958299934077e-01 3.705044821580694148e-01 2.116185098634339179e-01
0.000000000000000000e+00 2.089373377570397927e-01 7.910626622429601795e-01 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.620986808856668238e-01 0.000000000000000000e+00 2.189957626911838706e-01 4.189055564231493056e-01
0.000000000000000000e+00 3.722267454875753390e-01 2.144563362149894403e-01 0.000000000000000000e+00 4.133169182974352207e-01
0.000000000000000000e+00 3.969458528042902334e-01 4.044349471913432081e-01 1.986192000043666417e-01 0.000000000000000000e+00
0.000000000000000000e+00 3.976474673189356879e-01 0.000000000000000000e+00 6.023525326810642566e-01 0.000000000000000000e+00
0.000000000000000000e+00 3.992196330162010587e-01 0.000000000000000000e+00 3.981663940894619169e-01 2.026139728943371077e-01
0.000000000000000000e+00 3.994133562454447728e-01 4.019384141995125392e-01 0.000000000000000000e+00 1.986482295550426047e-01
0.000000000000000000e+00 4.003227303617409860e-01 2.024081874345567966e-01 3.972690822037022174e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.029063445153812650e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.970936554846187905e-01
0.000000000000000000e+00 5.914778723277642758e-01 0.000000000000000000e+00 2.008392586766427901e-01 2.076828689955928786e-01
0.000000000000000000e+00 5.922136176983873179e-01 2.013441500749304780e-01 0.000000000000000000e+00 2.064422322266822041e-01
0.000000000000000000e+00 5.930296313285191578e-01 4.069703686714808977e-01 0.000000000000000000e+00 0.000000000000000000e+00
