# Evaluation: 0

# Evaluation: 100
EP=0.034044858890483524 HVMinus=-0.8458298216093263 | --algorithmResult externalArchive --populationSizeWithArchive 103 --archiveType crowdingDistanceArchive --createInitialSolutions sobol --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.7819728157572667 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8307306292012205 --blxAlphaBetaCrossoverAlpha 0.9560302468044708 --mutation uniform --mutationProbabilityFactor 1.1713377729699583 --mutationRepairStrategy bounds --uniformMutationPerturbation 0.5157789781757279 --selection boltzmann --boltzmannTemperature 12.551113975497314 

# Evaluation: 200
EP=0.034044858890483524 HVMinus=-0.8458298216093263 | --algorithmResult externalArchive --populationSizeWithArchive 103 --archiveType crowdingDistanceArchive --createInitialSolutions sobol --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.7819728157572667 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8307306292012205 --blxAlphaBetaCrossoverAlpha 0.9560302468044708 --mutation uniform --mutationProbabilityFactor 1.1713377729699583 --mutationRepairStrategy bounds --uniformMutationPerturbation 0.5157789781757279 --selection boltzmann --boltzmannTemperature 12.551113975497314 
EP=0.031894866557706514 HVMinus=-0.8457813227896233 | --algorithmResult externalArchive --populationSizeWithArchive 103 --archiveType crowdingDistanceArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.7864349760077167 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8307306292012205 --blxAlphaBetaCrossoverAlpha 0.9560302468044708 --mutation nonUniform --mutationProbabilityFactor 1.0882590241449839 --mutationRepairStrategy bounds --nonUniformMutationPerturbation 0.7377870337312865 --selection boltzmann --boltzmannTemperature 13.008069354379275 

# Evaluation: 300
EP=0.031894866557706514 HVMinus=-0.8457813227896233 | --algorithmResult externalArchive --populationSizeWithArchive 103 --archiveType crowdingDistanceArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.7864349760077167 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.8307306292012205 --blxAlphaBetaCrossoverAlpha 0.9560302468044708 --mutation nonUniform --mutationProbabilityFactor 1.0882590241449839 --mutationRepairStrategy bounds --nonUniformMutationPerturbation 0.7377870337312865 --selection boltzmann --boltzmannTemperature 13.008069354379275 
EP=0.030571097999026076 HVMinus=-0.8449336200235562 | --algorithmResult externalArchive --populationSizeWithArchive 94 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover arithmetic --crossoverProbability 0.009727594563308739 --crossoverRepairStrategy bounds --mutation levyFlight --mutationProbabilityFactor 1.9723725078927847 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.5606313954474937 --levyFlightMutationStepSize 0.22754819229378168 --selection tournament --selectionTournamentSize 6 
EP=0.033531377270474595 HVMinus=-0.8463070058272528 | --algorithmResult externalArchive --populationSizeWithArchive 103 --archiveType crowdingDistanceArchive --createInitialSolutions sobol --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.7816246401462005 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.8307306292012205 --blxAlphaBetaCrossoverAlpha 0.9219455277722577 --mutation uniform --mutationProbabilityFactor 1.1713377729699583 --mutationRepairStrategy bounds --uniformMutationPerturbation 0.5157789781757279 --selection boltzmann --boltzmannTemperature 12.601615043489662 
EP=0.03297311117634803 HVMinus=-0.8459094572115342 | --algorithmResult externalArchive --populationSizeWithArchive 42 --archiveType crowdingDistanceArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover UNDC --crossoverProbability 0.7823404362199902 --crossoverRepairStrategy bounds --undcCrossoverZeta 0.964868559122637 --undcCrossoverEta 0.4219418580415646 --mutation powerLaw --mutationProbabilityFactor 0.5520808767084515 --mutationRepairStrategy round --powerLawMutationDelta 6.654673022083136 --selection tournament --selectionTournamentSize 2 

# Evaluation: 400
EP=0.033531377270474595 HVMinus=-0.8463070058272528 | --algorithmResult externalArchive --populationSizeWithArchive 103 --archiveType crowdingDistanceArchive --createInitialSolutions sobol --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.7816246401462005 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.8307306292012205 --blxAlphaBetaCrossoverAlpha 0.9219455277722577 --mutation uniform --mutationProbabilityFactor 1.1713377729699583 --mutationRepairStrategy bounds --uniformMutationPerturbation 0.5157789781757279 --selection boltzmann --boltzmannTemperature 12.601615043489662 
EP=0.02614348453633938 HVMinus=-0.8462090047277515 | --algorithmResult externalArchive --populationSizeWithArchive 71 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.5270270338995577 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.3235730146063945 --mutation levyFlight --mutationProbabilityFactor 0.9840908333397955 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.2169396903167782 --levyFlightMutationStepSize 0.24370261897048784 --selection tournament --selectionTournamentSize 6 
EP=0.025645935936329918 HVMinus=-0.8457744648554028 | --algorithmResult externalArchive --populationSizeWithArchive 94 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover PCX --crossoverProbability 0.9267420963534003 --crossoverRepairStrategy bounds --pcxCrossoverZeta 0.2872259833721534 --pcxCrossoverEta 0.3753714439921646 --mutation levyFlight --mutationProbabilityFactor 1.8861160316459697 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.4962835546812785 --levyFlightMutationStepSize 0.7939939054348227 --selection tournament --selectionTournamentSize 6 

# Evaluation: 500
