Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,1.0,180.0,1.0,0.0,2.0,0.0,5.0,0.1433899610645205,2.0,NaN,NaN,NaN,NaN,0.3552657822238443,NaN,NaN,NaN,NaN,NaN,4.0,0.7269559567548545,2.0,NaN,NaN,NaN,NaN,1.4552122929445084,0.4799736959747933,NaN,4.0,NaN,NaN
200,0,1.0,136.0,1.0,4.0,5.0,0.0,5.0,0.30144413494744193,2.0,NaN,NaN,NaN,NaN,0.46163427906013654,NaN,NaN,NaN,NaN,NaN,4.0,0.365777475153673,2.0,NaN,NaN,NaN,NaN,1.0592171035857243,0.2488347015416067,NaN,0.0,2.0,NaN
200,1,1.0,180.0,1.0,0.0,2.0,0.0,5.0,0.18116188701987235,2.0,NaN,NaN,NaN,NaN,0.3552657822238443,NaN,NaN,NaN,NaN,NaN,4.0,0.7269559567548545,2.0,NaN,NaN,NaN,NaN,1.2741725811012734,0.4799736959747933,NaN,4.0,NaN,NaN
300,0,1.0,69.0,1.0,0.0,2.0,0.0,5.0,0.7492388872924227,2.0,NaN,NaN,NaN,NaN,0.3531822630146363,NaN,NaN,NaN,NaN,NaN,4.0,0.7278150251512581,2.0,NaN,NaN,NaN,NaN,1.4552122929445084,0.4824276206847002,NaN,3.0,NaN,NaN
400,0,1.0,136.0,1.0,5.0,2.0,0.0,5.0,0.31526339325889996,2.0,NaN,NaN,NaN,NaN,0.46163427906013654,NaN,NaN,NaN,NaN,NaN,4.0,0.7331085442590948,2.0,NaN,NaN,NaN,NaN,1.0584615459040618,0.2488347015416067,NaN,0.0,2.0,NaN
400,1,1.0,68.0,1.0,0.0,2.0,0.0,5.0,0.5525455570824653,2.0,NaN,NaN,NaN,NaN,0.35395633709559093,NaN,NaN,NaN,NaN,NaN,4.0,0.7269559567548545,2.0,NaN,NaN,NaN,NaN,1.268408638527946,0.47995953585683315,NaN,4.0,NaN,NaN
500,0,1.0,136.0,1.0,5.0,2.0,0.0,5.0,0.31526339325889996,2.0,NaN,NaN,NaN,NaN,0.46163427906013654,NaN,NaN,NaN,NaN,NaN,4.0,0.7331085442590948,2.0,NaN,NaN,NaN,NaN,1.0584615459040618,0.2488347015416067,NaN,0.0,2.0,NaN
500,1,1.0,68.0,1.0,0.0,2.0,0.0,5.0,0.5525455570824653,2.0,NaN,NaN,NaN,NaN,0.35395633709559093,NaN,NaN,NaN,NaN,NaN,4.0,0.7269559567548545,2.0,NaN,NaN,NaN,NaN,1.268408638527946,0.47995953585683315,NaN,4.0,NaN,NaN
500,2,1.0,180.0,1.0,0.0,2.0,0.0,5.0,0.5531481275232888,2.0,NaN,NaN,NaN,NaN,0.35744505173242336,NaN,NaN,NaN,NaN,NaN,4.0,0.7269559567548545,2.0,NaN,NaN,NaN,NaN,1.4573846899583691,0.4799736959747933,NaN,4.0,NaN,NaN
600,0,1.0,146.0,1.0,5.0,4.0,0.0,5.0,0.5525498404180988,2.0,NaN,NaN,NaN,NaN,0.35395633709559093,NaN,NaN,NaN,NaN,NaN,4.0,0.6884053160410205,2.0,NaN,NaN,NaN,NaN,1.2578002251531124,0.47995949843880653,NaN,4.0,NaN,NaN
600,1,1.0,113.0,1.0,0.0,2.0,0.0,5.0,0.5655551949704942,2.0,NaN,NaN,NaN,NaN,0.36138795399741386,NaN,NaN,NaN,NaN,NaN,4.0,1.0847645292889523,2.0,NaN,NaN,NaN,NaN,1.0503415946689878,0.5552235285741952,NaN,4.0,NaN,NaN
700,0,1.0,146.0,1.0,5.0,4.0,0.0,5.0,0.5525498404180988,2.0,NaN,NaN,NaN,NaN,0.35395633709559093,NaN,NaN,NaN,NaN,NaN,4.0,0.6884053160410205,2.0,NaN,NaN,NaN,NaN,1.2578002251531124,0.47995949843880653,NaN,4.0,NaN,NaN
700,1,1.0,113.0,1.0,0.0,2.0,0.0,5.0,0.5655551949704942,2.0,NaN,NaN,NaN,NaN,0.36138795399741386,NaN,NaN,NaN,NaN,NaN,4.0,1.0847645292889523,2.0,NaN,NaN,NaN,NaN,1.0503415946689878,0.5552235285741952,NaN,4.0,NaN,NaN
700,2,1.0,68.0,1.0,0.0,2.0,0.0,5.0,0.5525455570824653,2.0,NaN,NaN,NaN,NaN,0.35400292885339213,NaN,NaN,NaN,NaN,NaN,4.0,0.7269559567548545,2.0,NaN,NaN,NaN,NaN,1.268408638527946,0.47995953585683315,NaN,4.0,NaN,NaN
800,0,1.0,146.0,1.0,5.0,4.0,0.0,5.0,0.5525498404180988,2.0,NaN,NaN,NaN,NaN,0.35395633709559093,NaN,NaN,NaN,NaN,NaN,4.0,0.6884053160410205,2.0,NaN,NaN,NaN,NaN,1.2578002251531124,0.47995949843880653,NaN,4.0,NaN,NaN
800,1,1.0,113.0,1.0,0.0,2.0,0.0,5.0,0.5655551949704942,2.0,NaN,NaN,NaN,NaN,0.36138795399741386,NaN,NaN,NaN,NaN,NaN,4.0,1.0847645292889523,2.0,NaN,NaN,NaN,NaN,1.0503415946689878,0.5552235285741952,NaN,4.0,NaN,NaN
800,2,1.0,68.0,1.0,0.0,2.0,0.0,5.0,0.5525455570824653,2.0,NaN,NaN,NaN,NaN,0.35400292885339213,NaN,NaN,NaN,NaN,NaN,4.0,0.7269559567548545,2.0,NaN,NaN,NaN,NaN,1.268408638527946,0.47995953585683315,NaN,4.0,NaN,NaN
800,3,1.0,137.0,1.0,1.0,2.0,0.0,5.0,0.5713248272031498,2.0,NaN,NaN,NaN,NaN,0.46042915231409354,NaN,NaN,NaN,NaN,NaN,4.0,0.7584158452593955,2.0,NaN,NaN,NaN,NaN,1.264016298258324,0.25092812955808214,NaN,4.0,NaN,NaN
800,4,1.0,74.0,1.0,0.0,2.0,0.0,5.0,0.570838528589023,2.0,NaN,NaN,NaN,NaN,0.35395633709559093,NaN,NaN,NaN,NaN,NaN,4.0,0.6884379260454625,2.0,NaN,NaN,NaN,NaN,1.4625063219663692,0.4623300503760212,NaN,4.0,NaN,NaN
900,0,1.0,68.0,1.0,0.0,2.0,0.0,5.0,0.5653492896899068,2.0,NaN,NaN,NaN,NaN,0.35400249568935493,NaN,NaN,NaN,NaN,NaN,4.0,0.7345868267009026,2.0,NaN,NaN,NaN,NaN,1.4336513154146902,0.4801637355995513,NaN,4.0,NaN,NaN
900,1,1.0,68.0,1.0,0.0,2.0,0.0,5.0,0.5646213557312709,2.0,NaN,NaN,NaN,NaN,0.35400249568935493,NaN,NaN,NaN,NaN,NaN,4.0,0.7269559567548545,2.0,NaN,NaN,NaN,NaN,1.4339469496161126,0.47995949354691086,NaN,4.0,NaN,NaN
900,2,1.0,69.0,1.0,0.0,2.0,0.0,5.0,0.5567774826090449,2.0,NaN,NaN,NaN,NaN,0.3527982130960735,NaN,NaN,NaN,NaN,NaN,4.0,0.7270028233058039,2.0,NaN,NaN,NaN,NaN,1.268408638527946,0.47997092364079735,NaN,4.0,NaN,NaN
900,3,1.0,70.0,1.0,0.0,4.0,0.0,5.0,0.571304291099296,2.0,NaN,NaN,NaN,NaN,0.467507069649153,NaN,NaN,NaN,NaN,NaN,4.0,0.7343796117764092,2.0,NaN,NaN,NaN,NaN,1.257715426606546,0.47995953585683315,NaN,4.0,NaN,NaN
900,4,1.0,108.0,1.0,0.0,2.0,0.0,5.0,0.5713294250503305,2.0,NaN,NaN,NaN,NaN,0.3539562919244591,NaN,NaN,NaN,NaN,NaN,4.0,0.6884053160410205,2.0,NaN,NaN,NaN,NaN,1.0359818271129524,0.47995953585683315,NaN,4.0,NaN,NaN
1000,0,1.0,68.0,1.0,0.0,2.0,0.0,5.0,0.5653492896899068,2.0,NaN,NaN,NaN,NaN,0.35400249568935493,NaN,NaN,NaN,NaN,NaN,4.0,0.7345868267009026,2.0,NaN,NaN,NaN,NaN,1.4336513154146902,0.4801637355995513,NaN,4.0,NaN,NaN
1000,1,1.0,68.0,1.0,0.0,2.0,0.0,5.0,0.5646213557312709,2.0,NaN,NaN,NaN,NaN,0.35400249568935493,NaN,NaN,NaN,NaN,NaN,4.0,0.7269559567548545,2.0,NaN,NaN,NaN,NaN,1.4339469496161126,0.47995949354691086,NaN,4.0,NaN,NaN
1000,2,1.0,69.0,1.0,0.0,2.0,0.0,5.0,0.5567774826090449,2.0,NaN,NaN,NaN,NaN,0.3527982130960735,NaN,NaN,NaN,NaN,NaN,4.0,0.7270028233058039,2.0,NaN,NaN,NaN,NaN,1.268408638527946,0.47997092364079735,NaN,4.0,NaN,NaN
