Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,1.0,69.0,1.0,4.0,4.0,0.0,3.0,0.73490749847723,1.0,NaN,NaN,0.5599168463773291,0.5458634015130545,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.6950345889733331,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.311978285511184,1.0,NaN,NaN
100,1,1.0,100.0,0.0,2.0,1.0,0.0,8.0,0.048681863846873896,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5738931602761583,0.3352689082428155,5.0,1.957350276697539,2.0,NaN,NaN,NaN,NaN,NaN,NaN,9.59196569940026,0.0,5.0,NaN
100,2,1.0,34.0,1.0,2.0,1.0,0.0,5.0,0.13523527905629174,2.0,NaN,NaN,NaN,NaN,0.3151632771067826,NaN,NaN,NaN,NaN,NaN,3.0,0.48698920230115283,1.0,NaN,NaN,NaN,0.5496457930521246,NaN,NaN,NaN,4.0,NaN,NaN
100,3,1.0,97.0,0.0,4.0,4.0,0.0,1.0,0.7124963239681883,2.0,NaN,0.6623027875861401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.8113659183174753,2.0,NaN,NaN,NaN,NaN,NaN,NaN,8.99368980492618,1.0,NaN,NaN
200,0,1.0,97.0,1.0,0.0,2.0,0.0,7.0,0.03570395938760895,1.0,NaN,NaN,NaN,NaN,NaN,NaN,0.9209975785974037,0.9393724325794511,NaN,NaN,5.0,1.9498935972999267,2.0,NaN,NaN,NaN,NaN,NaN,NaN,9.849788868359424,2.0,NaN,95.80188864220293
200,1,1.0,33.0,1.0,2.0,1.0,0.0,5.0,0.13584414742129228,2.0,NaN,NaN,NaN,NaN,0.2696356763235459,NaN,NaN,NaN,NaN,NaN,4.0,1.8927841268866814,1.0,NaN,NaN,NaN,NaN,1.534981741136293,0.7086606755697746,NaN,4.0,NaN,NaN
200,2,1.0,97.0,1.0,0.0,2.0,0.0,2.0,0.03570395938760895,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.9493080607877793,2.0,NaN,NaN,NaN,NaN,NaN,NaN,9.849788868359424,2.0,NaN,95.4779949675723
200,3,1.0,18.0,1.0,0.0,2.0,0.0,0.0,0.7090606341157902,2.0,213.89617465622993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0,0.5605552770038773,1.0,NaN,NaN,33.50297092697118,NaN,NaN,NaN,NaN,1.0,NaN,NaN
200,4,1.0,99.0,1.0,4.0,4.0,0.0,8.0,0.73490749847723,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2739778764863165,0.4548341630087611,5.0,1.6950345889733331,1.0,NaN,NaN,NaN,NaN,NaN,NaN,8.23046724175772,1.0,NaN,NaN
300,0,1.0,34.0,1.0,2.0,7.0,0.0,5.0,0.13523527905629174,1.0,NaN,NaN,NaN,NaN,0.3151632771067826,NaN,NaN,NaN,NaN,NaN,5.0,1.9130568153710372,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.4961541567078,4.0,NaN,NaN
