Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,1.0,31.0,1.0,5.0,6.0,0.0,1.0,0.050760421213871254,2.0,NaN,0.35253239062527963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,1.6433063180394327,0.0,NaN,NaN,NaN,0.548241246298848,NaN,NaN,NaN,2.0,NaN,48.82446600596901
200,0,1.0,27.0,1.0,5.0,6.0,0.0,1.0,0.7329590369896446,2.0,NaN,0.35253239062527963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.3784725230295606,0.0,NaN,NaN,NaN,0.039475617988422196,NaN,NaN,NaN,3.0,NaN,NaN
300,0,1.0,27.0,1.0,5.0,6.0,0.0,1.0,0.7329590369896446,2.0,NaN,0.35264535279967874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.37885874314374274,1.0,NaN,NaN,NaN,0.039475617988422196,NaN,NaN,NaN,3.0,NaN,NaN
300,1,1.0,124.0,1.0,4.0,4.0,0.0,2.0,0.20430695017641196,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.6646868495136071,2.0,NaN,NaN,NaN,NaN,1.157419973813198,0.4505858340725655,NaN,3.0,NaN,NaN
300,2,1.0,194.0,1.0,5.0,1.0,0.0,3.0,0.7510632677426395,1.0,NaN,NaN,0.7626879459066107,0.8054887662404699,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.346866523205725,1.0,NaN,NaN,NaN,NaN,1.679130775256466,0.14638585581325475,NaN,4.0,NaN,NaN
400,0,1.0,124.0,1.0,4.0,4.0,0.0,2.0,0.20430695017641196,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.6646868495136071,2.0,NaN,NaN,NaN,NaN,1.157419973813198,0.4505858340725655,NaN,3.0,NaN,NaN
400,1,1.0,57.0,1.0,1.0,1.0,0.0,3.0,0.8835728467123273,0.0,NaN,NaN,0.5929264947056238,0.8646275342653557,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.36348794085055997,2.0,NaN,NaN,NaN,NaN,1.409340330358633,0.9730356083774586,NaN,2.0,NaN,62.38135114391552
400,2,1.0,124.0,1.0,4.0,4.0,0.0,2.0,0.20430695017641196,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.6646868495136071,2.0,NaN,NaN,NaN,NaN,1.157419973813198,0.4505858340725655,NaN,3.0,NaN,NaN
500,0,1.0,124.0,1.0,4.0,4.0,0.0,2.0,0.20430695017641196,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.6646868495136071,2.0,NaN,NaN,NaN,NaN,1.157419973813198,0.4505858340725655,NaN,3.0,NaN,NaN
500,1,1.0,57.0,1.0,1.0,1.0,0.0,3.0,0.8835728467123273,0.0,NaN,NaN,0.5929264947056238,0.8646275342653557,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.36348794085055997,2.0,NaN,NaN,NaN,NaN,1.409340330358633,0.9730356083774586,NaN,2.0,NaN,62.38135114391552
500,2,1.0,24.0,1.0,5.0,1.0,0.0,1.0,0.7444970817934329,2.0,NaN,0.664405726820911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.37155557479574686,0.0,NaN,NaN,NaN,0.04136885170041733,NaN,NaN,NaN,2.0,NaN,48.337812204587316
600,0,1.0,12.0,1.0,3.0,1.0,0.0,3.0,0.7325368169720166,1.0,NaN,NaN,0.874859738498535,0.8124755990095532,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.3977752236519055,2.0,NaN,NaN,NaN,NaN,1.6296148016705576,0.9650848856352747,NaN,2.0,NaN,24.161862156176237
600,1,1.0,126.0,1.0,3.0,7.0,0.0,7.0,0.7110514998979927,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.8657802505679615,0.15701170681857415,NaN,NaN,5.0,0.4132827738876565,2.0,NaN,NaN,NaN,NaN,NaN,NaN,9.062308329198235,3.0,NaN,NaN
600,2,1.0,57.0,1.0,1.0,1.0,0.0,3.0,0.9022082855665291,0.0,NaN,NaN,0.5994829372876438,0.8593710604157595,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.36348794085055997,2.0,NaN,NaN,NaN,NaN,1.409340330358633,0.4358669217583858,NaN,2.0,NaN,63.136074682081855
600,3,1.0,73.0,1.0,5.0,6.0,0.0,1.0,0.7325504956710336,2.0,NaN,0.6738909869531909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.37885874314374274,0.0,NaN,31.50713085263502,NaN,NaN,NaN,NaN,NaN,3.0,NaN,NaN
700,0,1.0,12.0,1.0,3.0,1.0,0.0,3.0,0.7325368169720166,1.0,NaN,NaN,0.874859738498535,0.8124755990095532,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.3977752236519055,2.0,NaN,NaN,NaN,NaN,1.6296148016705576,0.9650848856352747,NaN,2.0,NaN,24.161862156176237
700,1,1.0,57.0,1.0,1.0,1.0,0.0,3.0,0.9022082855665291,0.0,NaN,NaN,0.5994829372876438,0.8593710604157595,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.36348794085055997,2.0,NaN,NaN,NaN,NaN,1.409340330358633,0.4358669217583858,NaN,2.0,NaN,63.136074682081855
700,2,1.0,123.0,1.0,0.0,1.0,0.0,3.0,0.7169626984021527,0.0,NaN,NaN,0.7851136983186857,0.8626081833424593,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.38188074503679387,0.0,NaN,NaN,NaN,NaN,1.731385132131614,0.7886712307204935,NaN,3.0,NaN,NaN
700,3,1.0,126.0,1.0,3.0,7.0,0.0,7.0,0.7109774347090034,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.8657802505679615,0.15701170681857415,NaN,NaN,5.0,0.4132827738876565,2.0,NaN,NaN,NaN,NaN,NaN,NaN,9.642730480953054,2.0,NaN,99.84391321565323
