front_type,budget,scheme,family,cluster_rank,cluster_id,cluster_size,cluster_share_pct,mean_distance_to_medoid,median_distance_to_medoid,medoid_run,medoid_solution_id,medoid_config_id,medoid_config_signature,medoid_EP,medoid_HV
extremePointsFronts,3000,gower_unweighted,RE3D,1,3,125,43.70629370629371,0.17796322303321918,0.17242250986461388,12,5,RE3D_run12_solution5,externalArchive|57.0|unboundedArchive|cauchy|50|crossoverAndMutationVariation|BLX-alpha-beta|0.869861|bounds|nan|nan|0.960608|0.860672|nan|nan|nan|nan|nan|nan|powerLaw|0.554944|round|nan|nan|nan|nan|nan|nan|7.740283|ranking|nan|nan,0.1519940581432285,0.851286501176859
extremePointsFronts,3000,gower_unweighted,RE3D,2,2,110,38.46153846153846,0.14636882641883256,0.14304988181577016,23,3,RE3D_run23_solution3,externalArchive|59.0|unboundedArchive|scatterSearch|10|crossoverAndMutationVariation|laplace|0.6894|bounds|nan|nan|nan|nan|0.450581|nan|nan|nan|nan|nan|levyFlight|1.081736|bounds|nan|nan|nan|nan|1.496405|0.689926|nan|stochasticUniversalSampling|nan|nan,0.1508222434963906,0.8511689313208015
extremePointsFronts,3000,gower_unweighted,RE3D,3,1,51,17.832167832167833,0.1611277438781859,0.17796225117145345,1,3,RE3D_run1_solution3,externalArchive|31.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|laplace|0.701852|bounds|nan|nan|nan|nan|0.466764|nan|nan|nan|nan|nan|powerLaw|0.573813|bounds|nan|nan|nan|nan|nan|nan|7.560787|boltzmann|nan|22.455207,0.1501867928656359,0.8510606998546351
extremePointsFronts,3000,gower_unweighted,RWA3D,1,3,116,45.13618677042802,0.10481606223870728,0.11287622751839585,14,8,RWA3D_run14_solution8,externalArchive|38.0|unboundedArchive|cauchy|50|crossoverAndMutationVariation|BLX-alpha|0.609567|bounds|nan|0.797344|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|1.817144|round|nan|nan|nan|nan|nan|nan|9.641702|ranking|nan|nan,0.3918057309470331,0.5858445998125673
extremePointsFronts,3000,gower_unweighted,RWA3D,2,1,78,30.35019455252918,0.11048372060399463,0.10999484384302678,8,4,RWA3D_run8_solution4,externalArchive|40.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.313346|bounds|nan|nan|0.922259|0.888324|nan|nan|nan|nan|nan|nan|powerLaw|1.754176|round|nan|nan|nan|nan|nan|nan|9.057469|ranking|nan|nan,0.3909183636149084,0.5857184824133755
extremePointsFronts,3000,gower_unweighted,RWA3D,3,2,63,24.513618677042803,0.1425775695354585,0.14988113143326204,20,0,RWA3D_run20_solution0,externalArchive|102.0|unboundedArchive|latinHypercubeSampling|1|crossoverAndMutationVariation|BLX-alpha-beta|0.502562|round|nan|nan|0.770905|0.732612|nan|nan|nan|nan|nan|nan|powerLaw|1.762641|bounds|nan|nan|nan|nan|nan|nan|8.698769|stochasticUniversalSampling|nan|nan,0.3913636460877043,0.5854976558859134
extremePointsFronts,3000,gower_consensus_weighted,RE3D,1,3,153,53.49650349650349,0.21356418962055054,0.2234370068980412,17,8,RE3D_run17_solution8,externalArchive|22.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.918093|bounds|nan|nan|0.848785|0.926865|nan|nan|nan|nan|nan|nan|powerLaw|0.554033|bounds|nan|nan|nan|nan|nan|nan|7.577757|boltzmann|nan|86.361455,0.1517110673310898,0.8512603907906223
extremePointsFronts,3000,gower_consensus_weighted,RE3D,2,1,120,41.95804195804196,0.1786166224971683,0.17178642905471747,26,2,RE3D_run26_solution2,externalArchive|36.0|unboundedArchive|scatterSearch|20|crossoverAndMutationVariation|laplace|0.835248|bounds|nan|nan|nan|nan|0.455254|nan|nan|nan|nan|nan|levyFlight|1.079328|bounds|nan|nan|nan|nan|1.571806|0.385265|nan|boltzmann|nan|22.250304,0.1506833849568127,0.8512103665624499
extremePointsFronts,3000,gower_consensus_weighted,RE3D,3,2,13,4.545454545454546,0.22465898635639187,0.23752071403955805,16,14,RE3D_run16_solution14,externalArchive|13.0|unboundedArchive|scatterSearch|5|crossoverAndMutationVariation|BLX-alpha-beta|0.124752|random|nan|nan|0.37947|0.374195|nan|nan|nan|nan|nan|nan|powerLaw|1.228025|round|nan|nan|nan|nan|nan|nan|1.19988|boltzmann|nan|77.743727,0.1502900076331374,0.849005433217248
extremePointsFronts,3000,gower_consensus_weighted,RWA3D,1,1,139,54.08560311284047,0.15697560374610117,0.14661973870283157,6,2,RWA3D_run6_solution2,externalArchive|38.0|unboundedArchive|cauchy|50|crossoverAndMutationVariation|BLX-alpha-beta|0.460462|bounds|nan|nan|0.939208|0.86121|nan|nan|nan|nan|nan|nan|powerLaw|1.709535|bounds|nan|nan|nan|nan|nan|nan|9.995752|stochasticUniversalSampling|nan|nan,0.3912718660153675,0.5857430753768903
