Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,1.0,124.0,1.0,3.0,5.0,0.0,3.0,0.5918715686121602,1.0,NaN,NaN,0.8781203540766495,0.7117581151454373,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.42342081886517713,1.0,NaN,NaN,NaN,NaN,1.1209925285022033,0.5628936642067212,NaN,0.0,2.0,NaN
200,0,1.0,46.0,1.0,1.0,4.0,0.0,1.0,0.7328537285560965,2.0,NaN,0.9517053181927693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.980671647640513,2.0,NaN,NaN,NaN,NaN,1.0542088193329477,0.9225508472749694,NaN,1.0,NaN,NaN
300,0,1.0,46.0,1.0,1.0,4.0,0.0,1.0,0.7328537285560965,2.0,NaN,0.9517053181927693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.980671647640513,2.0,NaN,NaN,NaN,NaN,1.0542088193329477,0.9225508472749694,NaN,1.0,NaN,NaN
300,1,1.0,137.0,1.0,1.0,7.0,0.0,5.0,0.6507904415923872,2.0,NaN,NaN,NaN,NaN,0.4105803549113911,NaN,NaN,NaN,NaN,NaN,4.0,1.9829363202254076,2.0,NaN,NaN,NaN,NaN,1.242776684234586,0.9098789523378312,NaN,1.0,NaN,NaN
300,2,1.0,76.0,1.0,1.0,6.0,0.0,3.0,0.6475132592793917,2.0,NaN,NaN,0.5050856094717483,0.9298005451273235,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.547672758550491,2.0,NaN,NaN,NaN,NaN,1.0184169794090687,0.9236418106771085,NaN,1.0,NaN,NaN
400,0,1.0,76.0,1.0,1.0,6.0,0.0,3.0,0.6475132592793917,2.0,NaN,NaN,0.5050856094717483,0.9298005451273235,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.547672758550491,2.0,NaN,NaN,NaN,NaN,1.0184169794090687,0.9236418106771085,NaN,1.0,NaN,NaN
400,1,1.0,14.0,1.0,3.0,6.0,0.0,3.0,0.9379048803696353,2.0,NaN,NaN,0.6040940848032396,0.9190494913702166,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.900525383372645,2.0,NaN,NaN,NaN,NaN,NaN,NaN,5.4122224412323465,1.0,NaN,NaN
400,2,1.0,45.0,1.0,1.0,2.0,0.0,1.0,0.7328537285560965,2.0,NaN,0.9456735490812231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.980671647640513,2.0,NaN,NaN,NaN,NaN,1.0536033882137157,0.9225508472749694,NaN,0.0,4.0,NaN
400,3,1.0,92.0,1.0,4.0,0.0,0.0,5.0,0.6243827820349596,2.0,NaN,NaN,NaN,NaN,0.4044941941705963,NaN,NaN,NaN,NaN,NaN,4.0,1.6477333625236703,2.0,NaN,NaN,NaN,NaN,1.2494528693904332,0.9253170473261191,NaN,0.0,2.0,NaN
400,4,1.0,46.0,1.0,1.0,4.0,0.0,1.0,0.7328537285560965,2.0,NaN,0.9517053181927693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.980671647640513,2.0,NaN,NaN,NaN,NaN,1.0542088193329477,0.9225508472749694,NaN,1.0,NaN,NaN
