1.0000010039238483,1.2588914884289562,1.0000082269240165,1.0000450096856817,1.0000010724796606
1.0000010039238483,1.1394267405973943,1.0000508077606916,1.0000103467509023,1.0000004236262092
1.0000015771473723,1.0662882808559304,1.0000105352213258,1.0000002278989142,1.0000097984760392
1.0000002160664871,1.02916239314073,1.00001466969782,1.0000000320100872,1.0000010798984007
1.0000002092694877,1.016338626892035,1.0000475270810503,1.0000001246498038,1.0000045991194118
1.0000410858347653,1.006445663549969,1.0000099063998773,1.00000167874022,1.0000017146361253
1.0000219839863589,1.0045900220273312,1.000055562717188,1.0000002526495104,1.000000439661333
1.000022861211505,1.0026963805985494,1.0000099063998773,1.0000001607309095,1.0000069468490882
1.000022861211505,1.0026963805985494,1.0000100883438494,1.0000001607309095,1.0000069468490882
1.0000005491870134,1.0006352519460633,1.0000681355602967,1.0000000862076674,1.0000161282338325
1.0000009385518407,1.1907779775214191,1.0580363695877382,1.000010296219258,1.0000004463687158
1.0000005491870134,1.0006352519460633,1.0000092243444942,1.0000001948561976,1.000016028458895
1.000000762939302,1.0003157926017174,1.0000681355602967,1.0000001283942481,1.0000931837690934
1.0001806806192721,2.206932876068038,1.0000078251944584,1.0000445274527676,1.000001171564874
1.0000097210260495,2.576067621661595,1.0000680954204832,1.0000000804858833,1.0000015092025074
1.0001797149732812,2.333146880940628,1.000080067179538,1.0000000600378545,1.0284814639194573
1.0000037398475858,2.0873497484882817,1.0020083988380746,1.0065459513224135,1.0053157783333608
1.0000010039238483,2.8537308850626215,1.0000508077606916,1.0000005203423288,1.0000004236262092
1.0000037398475858,1.9523256582662631,1.0019874546995262,1.0067236455345299,1.0053157783333608
1.0000023533623434,1.7602814438886911,1.1041371219053233,1.0050906602952676,1.0000050945430043
1.1085131172840197,1.7733251266180963,1.0000146802118905,1.0000419562390237,1.018522953112356
1.0004421805886734,1.692329207126725,1.052275462864804,1.0022702497046423,1.014401363375391
1.000000320529687,1.7586074045032507,1.0000665882189157,1.0000001283942481,1.000001129508032
1.0000026078205728,1.692329207126725,1.001041954665754,1.0000117639972403,1.014401363375391
1.000000938551091,2.9999352054728394,1.000077104372458,1.0000000052827132,1.0000010794292775
1.000000938551091,2.9998560220494523,1.000017392586822,1.0000000453152391,1.0000010794292775
1.000002758148287,2.9936730009641876,1.7369024368703567,1.0000183602212696,1.0000371977439595
1.0000118795019621,2.9999216078947812,1.1386509075927387,1.0000032206210177,1.0003799016021528
