Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,1.0,12.0,1.0,0.0,1.0,0.0,3.0,0.554321615809227,0.0,NaN,NaN,0.3702801978576391,0.8762383461861032,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.231685103921707,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.967828946097406,3.0,NaN,NaN
100,1,1.0,20.0,1.0,1.0,1.0,0.0,6.0,0.4352306038713968,1.0,NaN,NaN,NaN,NaN,NaN,0.8760773005396713,NaN,NaN,NaN,NaN,4.0,1.0602203841186058,1.0,NaN,NaN,NaN,NaN,1.8256565136220049,0.4180993512586349,NaN,2.0,NaN,88.02028161345805
100,2,0.0,NaN,NaN,0.0,4.0,0.0,2.0,0.3740313744074014,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.6707050234465526,2.0,NaN,NaN,NaN,NaN,1.3388936000403227,0.4178838599563973,NaN,1.0,NaN,NaN
200,0,1.0,20.0,1.0,0.0,1.0,0.0,3.0,0.554321615809227,0.0,NaN,NaN,0.3702801978576391,0.4427339048624069,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.231685103921707,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.967828946097406,2.0,NaN,33.16108234853628
200,1,1.0,89.0,1.0,2.0,2.0,0.0,3.0,0.9572129186292375,0.0,NaN,NaN,0.4511578067479858,0.587969014973528,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.5951369494768677,0.0,NaN,NaN,NaN,0.9049928501360367,NaN,NaN,NaN,4.0,NaN,NaN
300,0,1.0,20.0,1.0,0.0,1.0,0.0,3.0,0.554321615809227,0.0,NaN,NaN,0.3702801978576391,0.4427339048624069,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.231685103921707,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.967828946097406,2.0,NaN,33.16108234853628
300,1,1.0,26.0,1.0,0.0,0.0,0.0,3.0,0.554321615809227,2.0,NaN,NaN,0.3702801978576391,0.3699894997433364,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.0877319773619512,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.967828946097406,3.0,NaN,NaN
300,2,1.0,125.0,1.0,5.0,5.0,0.0,1.0,0.9474732887225273,2.0,NaN,0.7393794258999434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,1.967716909205294,2.0,NaN,99.39941800323736,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN
400,0,1.0,20.0,1.0,0.0,1.0,0.0,3.0,0.554321615809227,0.0,NaN,NaN,0.3702801978576391,0.4427339048624069,NaN,NaN,NaN,NaN,NaN,NaN,5.0,1.231685103921707,1.0,NaN,NaN,NaN,NaN,NaN,NaN,9.967828946097406,2.0,NaN,33.16108234853628
400,1,1.0,125.0,1.0,5.0,5.0,0.0,1.0,0.9474732887225273,2.0,NaN,0.7393794258999434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,1.967716909205294,2.0,NaN,99.39941800323736,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN
