# Evaluation: 0

# Evaluation: 100
EP=0.15539896462142214 HVMinus=-0.8479569424117973 | --algorithmResult externalArchive --populationSizeWithArchive 12 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.554321615809227 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.3702801978576391 --blxAlphaBetaCrossoverAlpha 0.8762383461861032 --mutation powerLaw --mutationProbabilityFactor 1.231685103921707 --mutationRepairStrategy round --powerLawMutationDelta 9.967828946097406 --selection ranking 
EP=0.1526114269943804 HVMinus=-0.8457778593318591 | --algorithmResult externalArchive --populationSizeWithArchive 20 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover fuzzyRecombination --crossoverProbability 0.4352306038713968 --crossoverRepairStrategy round --fuzzyRecombinationCrossoverAlpha 0.8760773005396713 --mutation levyFlight --mutationProbabilityFactor 1.0602203841186058 --mutationRepairStrategy round --levyFlightMutationBeta 1.8256565136220049 --levyFlightMutationStepSize 0.4180993512586349 --selection boltzmann --boltzmannTemperature 88.02028161345805 
EP=0.15480204577457543 HVMinus=-0.8463206397460581 | --algorithmResult population --createInitialSolutions default --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover wholeArithmetic --crossoverProbability 0.3740313744074014 --crossoverRepairStrategy round --mutation levyFlight --mutationProbabilityFactor 1.6707050234465526 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.3388936000403227 --levyFlightMutationStepSize 0.4178838599563973 --selection random 

# Evaluation: 200
EP=0.15115939927222938 HVMinus=-0.8501960686963878 | --algorithmResult externalArchive --populationSizeWithArchive 20 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.554321615809227 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.3702801978576391 --blxAlphaBetaCrossoverAlpha 0.4427339048624069 --mutation powerLaw --mutationProbabilityFactor 1.231685103921707 --mutationRepairStrategy round --powerLawMutationDelta 9.967828946097406 --selection boltzmann --boltzmannTemperature 33.16108234853628 
EP=0.15246011831025372 HVMinus=-0.8502352790588618 | --algorithmResult externalArchive --populationSizeWithArchive 89 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9572129186292375 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.4511578067479858 --blxAlphaBetaCrossoverAlpha 0.587969014973528 --mutation nonUniform --mutationProbabilityFactor 0.5951369494768677 --mutationRepairStrategy random --nonUniformMutationPerturbation 0.9049928501360367 --selection stochasticUniversalSampling 

# Evaluation: 300
EP=0.15115939927222938 HVMinus=-0.8501960686963878 | --algorithmResult externalArchive --populationSizeWithArchive 20 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.554321615809227 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.3702801978576391 --blxAlphaBetaCrossoverAlpha 0.4427339048624069 --mutation powerLaw --mutationProbabilityFactor 1.231685103921707 --mutationRepairStrategy round --powerLawMutationDelta 9.967828946097406 --selection boltzmann --boltzmannTemperature 33.16108234853628 
EP=0.15240275459597372 HVMinus=-0.8505502445787351 | --algorithmResult externalArchive --populationSizeWithArchive 26 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 1 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.554321615809227 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.3702801978576391 --blxAlphaBetaCrossoverAlpha 0.3699894997433364 --mutation powerLaw --mutationProbabilityFactor 1.0877319773619512 --mutationRepairStrategy round --powerLawMutationDelta 9.967828946097406 --selection ranking 
EP=0.15110254390532024 HVMinus=-0.8491237496200377 | --algorithmResult externalArchive --populationSizeWithArchive 125 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9474732887225273 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.7393794258999434 --mutation polynomial --mutationProbabilityFactor 1.967716909205294 --mutationRepairStrategy bounds --polynomialMutationDistributionIndex 99.39941800323736 --selection random 

# Evaluation: 400
EP=0.15115939927222938 HVMinus=-0.8501960686963878 | --algorithmResult externalArchive --populationSizeWithArchive 20 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.554321615809227 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.3702801978576391 --blxAlphaBetaCrossoverAlpha 0.4427339048624069 --mutation powerLaw --mutationProbabilityFactor 1.231685103921707 --mutationRepairStrategy round --powerLawMutationDelta 9.967828946097406 --selection boltzmann --boltzmannTemperature 33.16108234853628 
EP=0.15110254390532024 HVMinus=-0.8491237496200377 | --algorithmResult externalArchive --populationSizeWithArchive 125 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9474732887225273 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.7393794258999434 --mutation polynomial --mutationProbabilityFactor 1.967716909205294 --mutationRepairStrategy bounds --polynomialMutationDistributionIndex 99.39941800323736 --selection random 
EP=0.15149296387685923 HVMinus=-0.8505593877002652 | --algorithmResult externalArchive --populationSizeWithArchive 34 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.863685349488122 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.7676938443943547 --blxAlphaBetaCrossoverAlpha 0.49989999753607395 --mutation levyFlight --mutationProbabilityFactor 1.6542287730046772 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.331062537117 --levyFlightMutationStepSize 0.45460905375697713 --selection random 
EP=0.15150078176730172 HVMinus=-0.8506261903330943 | --algorithmResult externalArchive --populationSizeWithArchive 26 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.5994673838575558 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.7443966055151985 --blxAlphaBetaCrossoverAlpha 0.44347781686876253 --mutation powerLaw --mutationProbabilityFactor 1.0759577363701867 --mutationRepairStrategy round --powerLawMutationDelta 9.10730319316603 --selection ranking 

# Evaluation: 500
EP=0.15115939927222938 HVMinus=-0.8501960686963878 | --algorithmResult externalArchive --populationSizeWithArchive 20 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.554321615809227 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.3702801978576391 --blxAlphaBetaCrossoverAlpha 0.4427339048624069 --mutation powerLaw --mutationProbabilityFactor 1.231685103921707 --mutationRepairStrategy round --powerLawMutationDelta 9.967828946097406 --selection boltzmann --boltzmannTemperature 33.16108234853628 
EP=0.15110254390532024 HVMinus=-0.8491237496200377 | --algorithmResult externalArchive --populationSizeWithArchive 125 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9474732887225273 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.7393794258999434 --mutation polynomial --mutationProbabilityFactor 1.967716909205294 --mutationRepairStrategy bounds --polynomialMutationDistributionIndex 99.39941800323736 --selection random 
EP=0.15149296387685923 HVMinus=-0.8505593877002652 | --algorithmResult externalArchive --populationSizeWithArchive 34 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.863685349488122 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.7676938443943547 --blxAlphaBetaCrossoverAlpha 0.49989999753607395 --mutation levyFlight --mutationProbabilityFactor 1.6542287730046772 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.331062537117 --levyFlightMutationStepSize 0.45460905375697713 --selection random 
EP=0.15150078176730172 HVMinus=-0.8506261903330943 | --algorithmResult externalArchive --populationSizeWithArchive 26 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.5994673838575558 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.7443966055151985 --blxAlphaBetaCrossoverAlpha 0.44347781686876253 --mutation powerLaw --mutationProbabilityFactor 1.0759577363701867 --mutationRepairStrategy round --powerLawMutationDelta 9.10730319316603 --selection ranking 
EP=0.15132563277306893 HVMinus=-0.8505010555254018 | --algorithmResult externalArchive --populationSizeWithArchive 33 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9392225365363733 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.7298347345932881 --mutation levyFlight --mutationProbabilityFactor 1.6326911501486447 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.331062537117 --levyFlightMutationStepSize 0.45460905375697713 --selection random 
EP=0.15096659371752774 HVMinus=-0.8489376785558239 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.4329785048084831 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.18572819197563728 --mutation powerLaw --mutationProbabilityFactor 1.0652907922227024 --mutationRepairStrategy bounds --powerLawMutationDelta 1.9763384275808367 --selection ranking 
EP=0.15157508127874042 HVMinus=-0.8509052684339944 | --algorithmResult externalArchive --populationSizeWithArchive 16 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9499022470116305 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.9323424101419033 --blxAlphaBetaCrossoverAlpha 0.4435620535376925 --mutation powerLaw --mutationProbabilityFactor 1.044237825855333 --mutationRepairStrategy round --powerLawMutationDelta 9.967828946097406 --selection boltzmann --boltzmannTemperature 36.67564052181119 

# Evaluation: 600
EP=0.15096659371752774 HVMinus=-0.8489376785558239 | --algorithmResult externalArchive --populationSizeWithArchive 25 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.4329785048084831 --crossoverRepairStrategy bounds --laplaceCrossoverScale 0.18572819197563728 --mutation powerLaw --mutationProbabilityFactor 1.0652907922227024 --mutationRepairStrategy bounds --powerLawMutationDelta 1.9763384275808367 --selection ranking 
EP=0.15096921037673844 HVMinus=-0.8499619794951041 | --algorithmResult externalArchive --populationSizeWithArchive 26 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.554321615809227 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.3715528756827753 --blxAlphaBetaCrossoverAlpha 0.3699894997433364 --mutation powerLaw --mutationProbabilityFactor 1.0877315560839214 --mutationRepairStrategy round --powerLawMutationDelta 9.95705206937028 --selection boltzmann --boltzmannTemperature 32.55574122050786 
EP=0.15109062755294894 HVMinus=-0.8510894271505213 | --algorithmResult externalArchive --populationSizeWithArchive 16 --archiveType unboundedArchive --createInitialSolutions oppositionBased --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.9540042579419723 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.9323424101419033 --blxAlphaBetaCrossoverAlpha 0.4435620535376925 --mutation powerLaw --mutationProbabilityFactor 1.024392636326757 --mutationRepairStrategy round --powerLawMutationDelta 9.967828946097406 --selection boltzmann --boltzmannTemperature 36.67564052181119 

# Evaluation: 700
