# Evaluation: 0

# Evaluation: 100
EP=0.39272930181908633 HVMinus=-0.583541947377635 | --algorithmResult externalArchive --populationSizeWithArchive 138 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover fuzzyRecombination --crossoverProbability 0.21541849214521658 --crossoverRepairStrategy bounds --fuzzyRecombinationCrossoverAlpha 0.04825283534986469 --mutation powerLaw --mutationProbabilityFactor 1.0770518956350164 --mutationRepairStrategy bounds --powerLawMutationDelta 7.6280983505039535 --selection ranking 

# Evaluation: 200
EP=0.39211384273912775 HVMinus=-0.5846417102517946 | --algorithmResult externalArchive --populationSizeWithArchive 81 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.1936354508515521 --crossoverRepairStrategy round --blxAlphaCrossoverAlpha 0.6027315127043419 --mutation powerLaw --mutationProbabilityFactor 0.8996720528675208 --mutationRepairStrategy bounds --powerLawMutationDelta 9.067314551084072 --selection ranking 
EP=0.39305469638555296 HVMinus=-0.5847318096191124 | --algorithmResult externalArchive --populationSizeWithArchive 51 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.22572612304030454 --crossoverRepairStrategy round --blxAlphaCrossoverAlpha 0.3550950627546017 --mutation powerLaw --mutationProbabilityFactor 1.0462709230494738 --mutationRepairStrategy bounds --powerLawMutationDelta 8.071832083561265 --selection stochasticUniversalSampling 
EP=0.3936927250840874 HVMinus=-0.5850237197673905 | --algorithmResult externalArchive --populationSizeWithArchive 54 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover laplace --crossoverProbability 0.5295165702036517 --crossoverRepairStrategy round --laplaceCrossoverScale 0.33709556409538655 --mutation powerLaw --mutationProbabilityFactor 1.4781520258347443 --mutationRepairStrategy bounds --powerLawMutationDelta 5.545093481033701 --selection tournament --selectionTournamentSize 5 

# Evaluation: 300
EP=0.3925445067739208 HVMinus=-0.5848702118392025 | --algorithmResult externalArchive --populationSizeWithArchive 53 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover UNDC --crossoverProbability 0.22479504068046663 --crossoverRepairStrategy round --undcCrossoverZeta 0.1669670823618601 --undcCrossoverEta 0.3803536234242386 --mutation powerLaw --mutationProbabilityFactor 1.6628572208008643 --mutationRepairStrategy bounds --powerLawMutationDelta 7.630619101186597 --selection boltzmann --boltzmannTemperature 63.60904533445562 
EP=0.3926903112084494 HVMinus=-0.5853189568577633 | --algorithmResult externalArchive --populationSizeWithArchive 81 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.24604516680297445 --crossoverRepairStrategy round --blxAlphaCrossoverAlpha 0.9754945521164989 --mutation powerLaw --mutationProbabilityFactor 1.8447794575116072 --mutationRepairStrategy bounds --powerLawMutationDelta 9.067314551084072 --selection ranking 
EP=0.3916905498860839 HVMinus=-0.5848630699940337 | --algorithmResult externalArchive --populationSizeWithArchive 73 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.21541849214521658 --crossoverRepairStrategy round --blxAlphaCrossoverAlpha 0.7895125054081075 --mutation powerLaw --mutationProbabilityFactor 1.0613961333830582 --mutationRepairStrategy bounds --powerLawMutationDelta 7.6280983505039535 --selection ranking 

# Evaluation: 400
EP=0.3926903112084494 HVMinus=-0.5853189568577633 | --algorithmResult externalArchive --populationSizeWithArchive 81 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.24604516680297445 --crossoverRepairStrategy round --blxAlphaCrossoverAlpha 0.9754945521164989 --mutation powerLaw --mutationProbabilityFactor 1.8447794575116072 --mutationRepairStrategy bounds --powerLawMutationDelta 9.067314551084072 --selection ranking 
EP=0.39252436463267576 HVMinus=-0.5852260574073489 | --algorithmResult externalArchive --populationSizeWithArchive 51 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.2260517637986294 --crossoverRepairStrategy round --blxAlphaCrossoverAlpha 0.5934584506491514 --mutation powerLaw --mutationProbabilityFactor 1.0462709230494738 --mutationRepairStrategy bounds --powerLawMutationDelta 8.053169444033331 --selection stochasticUniversalSampling 
EP=0.39117046412792905 HVMinus=-0.5851003772711931 | --algorithmResult externalArchive --populationSizeWithArchive 81 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.19336807742711878 --crossoverRepairStrategy random --blxAlphaCrossoverAlpha 0.18228879996222308 --mutation powerLaw --mutationProbabilityFactor 1.6514917824782984 --mutationRepairStrategy bounds --powerLawMutationDelta 9.067314551084072 --selection ranking 

# Evaluation: 500
EP=0.39117046412792905 HVMinus=-0.5851003772711931 | --algorithmResult externalArchive --populationSizeWithArchive 81 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.19336807742711878 --crossoverRepairStrategy random --blxAlphaCrossoverAlpha 0.18228879996222308 --mutation powerLaw --mutationProbabilityFactor 1.6514917824782984 --mutationRepairStrategy bounds --powerLawMutationDelta 9.067314551084072 --selection ranking 
EP=0.391903876410811 HVMinus=-0.5854570812552234 | --algorithmResult externalArchive --populationSizeWithArchive 81 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.21475952355021583 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.9754945521164989 --mutation powerLaw --mutationProbabilityFactor 1.8447794575116072 --mutationRepairStrategy bounds --powerLawMutationDelta 9.067314551084072 --selection ranking 
