-6295.904,-2327.2360000000003,-674.9314739999999
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999999
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999999
-6295.904,-2327.2360000000003,-674.9314739999999
-6295.904,-2327.2360000000003,-674.9314739999999
-6295.904,-2327.2360000000003,-674.9314739999999
-6295.904,-2327.2360000000003,-674.9314739999999
-6295.904,-2327.2360000000003,-674.9314739999999
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999999
-6295.931242399183,-2325.9628193484905,-675.0037045446686
-6295.957321899335,-2324.7444720634926,-675.072823930059
-6295.904,-2327.2360000000003,-674.9314739999999
-6295.904,-2327.2360000000003,-674.9314739999999
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.920857008126,-2325.7121314749365,-674.6824150025714
-6295.984617715865,-2319.9478303777223,-673.7403072701024
-6296.1221121500985,-2311.403092480785,-673.2603328554926
-6296.297040087487,-2308.896402952086,-675.9625635436099
-6296.040065105526,-2320.882119205183,-675.2919411201407
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.914983960718,-2326.2430532153166,-674.769188105497
-6295.960960958915,-2322.0867524261994,-674.0898902818635
-6296.051927197588,-2319.734240268699,-675.0869246268081
-6296.096554617362,-2318.2479876785287,-675.44137755721
-6296.047530293925,-2320.5338872093284,-675.3116966935477
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.92479068913,-2325.3565278812407,-674.6242956652211
-6295.9783100815675,-2323.7612956685184,-675.128599963652
-6295.9958854390425,-2322.943780259484,-675.174980339722
-6295.977315245436,-2323.8107704938097,-675.1257945492962
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.72697785967,-2327.2375170329256,-674.9276181170943
-6295.48516133297,-2326.2257497714236,-674.9794064802793
-6295.931242399183,-2325.9628193484905,-675.0037045446686
-6295.931242399183,-2325.9628193484873,-675.0037045446686
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.000461117567,-2327.2437431000717,-674.9117932114011
-6293.518739250938,-2327.2564411280264,-674.8795186491244
-6292.603915347057,-2325.9829306508814,-674.9317031110143
-6295.904,-2327.2360000000003,-674.9314739999999
-6295.3784391672,-2327.240503885745,-674.9200262831215
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.904,-2327.2360000000003,-674.9314739999998
-6295.000461117567,-2327.2437431000717,-674.9117932114011
-6291.793856237133,-2327.271223063395,-674.8419478307231
-6290.345004631848,-2327.075460090212,-674.8221055238141
-6295.421901737076,-2327.2401314224294,-674.9209729800443
-6292.534148503045,-2327.264878882121,-674.8580725962037
-6295.904,-2327.2360000000003,-674.9314739999999
-6295.904,-2327.2360000000003,-674.9314739999999
-6291.526939756595,-2327.273510492997,-674.836133968526
-6286.660210200497,-2327.315217932424,-674.7301299543536
-6293.327871871334,-2327.2580768232083,-674.8753612282306
-6288.193263997602,-2327.302079711235,-674.763521746693
-6295.904,-2327.2360000000003,-674.9314739999999
-6295.904,-2327.2360000000003,-674.9314739999999
-6284.24900762723,-2327.335881946786,-674.6776114007769
-6292.534148503045,-2327.264878882121,-674.8580725962037
-6281.974851453345,-2327.3553716092956,-674.6280783068302
-6295.904,-2327.2360000000003,-674.9314739999999
-6295.904,-2327.2360000000003,-674.9314739999999
-6295.904,-2327.2360000000003,-674.9314739999999
-6295.904,-2327.2360000000003,-674.9314739999999
-6295.904,-2327.2360000000003,-674.9314739999999
-6295.904,-2327.2360000000003,-674.9314739999999
-6295.904,-2327.2360000000003,-674.9314739999999
-6295.904,-2327.2360000000003,-674.9314739999999
