# Evaluation: 0

# Evaluation: 100
EP=0.15574358382359105 HVMinus=-0.8474859491545418 | --algorithmResult population --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.5431137605442982 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8064316526020329 --mutation powerLaw --mutationProbabilityFactor 0.4349207679894582 --mutationRepairStrategy random --powerLawMutationDelta 3.7890430026100637 --selection tournament --selectionTournamentSize 7 
EP=0.15366284989228451 HVMinus=-0.8473747705271472 | --algorithmResult externalArchive --populationSizeWithArchive 68 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover UNDC --crossoverProbability 0.35189560038932755 --crossoverRepairStrategy bounds --undcCrossoverZeta 0.3642596050726633 --undcCrossoverEta 0.10523134732229514 --mutation levyFlight --mutationProbabilityFactor 0.9134808299706996 --mutationRepairStrategy bounds --levyFlightMutationBeta 1.8033588805485863 --levyFlightMutationStepSize 0.27366751071721224 --selection boltzmann --boltzmannTemperature 23.48973795441716 

# Evaluation: 200
EP=0.15170492671492175 HVMinus=-0.8496987700526413 | --algorithmResult externalArchive --populationSizeWithArchive 112 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.5431137605442982 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8033098925982397 --mutation powerLaw --mutationProbabilityFactor 0.2411968127145272 --mutationRepairStrategy bounds --powerLawMutationDelta 3.7890430026100637 --selection ranking 

# Evaluation: 300
EP=0.15170492671492175 HVMinus=-0.8496987700526413 | --algorithmResult externalArchive --populationSizeWithArchive 112 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.5431137605442982 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8033098925982397 --mutation powerLaw --mutationProbabilityFactor 0.2411968127145272 --mutationRepairStrategy bounds --powerLawMutationDelta 3.7890430026100637 --selection ranking 
EP=0.15219559524014362 HVMinus=-0.8497106030487868 | --algorithmResult externalArchive --populationSizeWithArchive 41 --archiveType unboundedArchive --createInitialSolutions sobol --offspringPopulationSize 100 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.4246100002689516 --crossoverRepairStrategy random --blxAlphaBetaCrossoverBeta 0.6291198231161793 --blxAlphaBetaCrossoverAlpha 0.6148499930717624 --mutation powerLaw --mutationProbabilityFactor 0.10100018073865463 --mutationRepairStrategy round --powerLawMutationDelta 3.131213239910914 --selection random 
EP=0.15146151211589973 HVMinus=-0.8494490158711923 | --algorithmResult externalArchive --populationSizeWithArchive 112 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.5372025363484352 --crossoverRepairStrategy bounds --blxAlphaBetaCrossoverBeta 0.2165711080254305 --blxAlphaBetaCrossoverAlpha 0.9291117891278655 --mutation powerLaw --mutationProbabilityFactor 0.2411968127145272 --mutationRepairStrategy bounds --powerLawMutationDelta 3.890029989067884 --selection ranking 
EP=0.15242838484884244 HVMinus=-0.8502749929539795 | --algorithmResult externalArchive --populationSizeWithArchive 111 --archiveType unboundedArchive --createInitialSolutions default --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.9863419065505692 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8666780576190758 --mutation powerLaw --mutationProbabilityFactor 0.22983241325103854 --mutationRepairStrategy bounds --powerLawMutationDelta 1.080539395702685 --selection ranking 

# Evaluation: 400
EP=0.1519878688130301 HVMinus=-0.8505382788324597 | --algorithmResult externalArchive --populationSizeWithArchive 23 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlphaBeta --crossoverProbability 0.7996421602352172 --crossoverRepairStrategy round --blxAlphaBetaCrossoverBeta 0.5084845206160883 --blxAlphaBetaCrossoverAlpha 0.5802243709300069 --mutation powerLaw --mutationProbabilityFactor 0.9618228813052719 --mutationRepairStrategy bounds --powerLawMutationDelta 8.77074138634832 --selection stochasticUniversalSampling 
EP=0.15096833560215187 HVMinus=-0.8504295326707135 | --algorithmResult externalArchive --populationSizeWithArchive 112 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.8878125882700079 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8033717509308106 --mutation powerLaw --mutationProbabilityFactor 0.43336141720758004 --mutationRepairStrategy bounds --powerLawMutationDelta 4.464828537742366 --selection ranking 
EP=0.15212933389001426 HVMinus=-0.8508969518964454 | --algorithmResult externalArchive --populationSizeWithArchive 42 --archiveType unboundedArchive --createInitialSolutions scatterSearch --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.8808406658143524 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8807466088298845 --mutation powerLaw --mutationProbabilityFactor 0.7996733438041138 --mutationRepairStrategy round --powerLawMutationDelta 4.464120848802201 --selection boltzmann --boltzmannTemperature 5.911137733541307 

# Evaluation: 500
EP=0.15096833560215187 HVMinus=-0.8504295326707135 | --algorithmResult externalArchive --populationSizeWithArchive 112 --archiveType unboundedArchive --createInitialSolutions latinHypercubeSampling --offspringPopulationSize 200 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.8878125882700079 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.8033717509308106 --mutation powerLaw --mutationProbabilityFactor 0.43336141720758004 --mutationRepairStrategy bounds --powerLawMutationDelta 4.464828537742366 --selection ranking 
