Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,1.0,183.0,1.0,5.0,6.0,0.0,1.0,0.44942401986544733,2.0,NaN,0.8661651338172589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,1.2928007615065704,1.0,0.9080851324728696,NaN,NaN,NaN,NaN,NaN,NaN,3.0,NaN,NaN
200,0,1.0,48.0,1.0,5.0,6.0,0.0,5.0,0.42898747705722107,2.0,NaN,NaN,NaN,NaN,0.35655466693016946,NaN,NaN,NaN,NaN,NaN,4.0,0.39881608788479883,2.0,NaN,NaN,NaN,NaN,1.48834848998998,0.7988749157460817,NaN,3.0,NaN,NaN
300,0,1.0,48.0,1.0,5.0,6.0,0.0,5.0,0.42898747705722107,2.0,NaN,NaN,NaN,NaN,0.35655466693016946,NaN,NaN,NaN,NaN,NaN,4.0,0.39881608788479883,2.0,NaN,NaN,NaN,NaN,1.48834848998998,0.7988749157460817,NaN,3.0,NaN,NaN
300,1,1.0,48.0,1.0,5.0,6.0,0.0,5.0,0.42898747705722107,2.0,NaN,NaN,NaN,NaN,0.35655466693016946,NaN,NaN,NaN,NaN,NaN,4.0,0.39881608788479883,2.0,NaN,NaN,NaN,NaN,1.48834848998998,0.7988749157460817,NaN,3.0,NaN,NaN
400,0,1.0,48.0,1.0,5.0,6.0,0.0,5.0,0.42898747705722107,2.0,NaN,NaN,NaN,NaN,0.35655466693016946,NaN,NaN,NaN,NaN,NaN,4.0,0.39881608788479883,2.0,NaN,NaN,NaN,NaN,1.48834848998998,0.7988749157460817,NaN,3.0,NaN,NaN
400,1,1.0,48.0,1.0,5.0,6.0,0.0,5.0,0.42898747705722107,2.0,NaN,NaN,NaN,NaN,0.35655466693016946,NaN,NaN,NaN,NaN,NaN,4.0,0.39881608788479883,2.0,NaN,NaN,NaN,NaN,1.48834848998998,0.7988749157460817,NaN,3.0,NaN,NaN
500,0,1.0,48.0,1.0,5.0,6.0,0.0,5.0,0.42898747705722107,2.0,NaN,NaN,NaN,NaN,0.35655466693016946,NaN,NaN,NaN,NaN,NaN,4.0,0.39881608788479883,2.0,NaN,NaN,NaN,NaN,1.48834848998998,0.7988749157460817,NaN,3.0,NaN,NaN
500,1,1.0,72.0,1.0,5.0,7.0,0.0,5.0,0.8936272559573492,2.0,NaN,NaN,NaN,NaN,0.32727460319403034,NaN,NaN,NaN,NaN,NaN,4.0,0.3846926238806457,2.0,NaN,NaN,NaN,NaN,1.494371758161115,0.7988749157460817,NaN,3.0,NaN,NaN
500,2,1.0,48.0,1.0,5.0,6.0,0.0,5.0,0.8774143782269276,2.0,NaN,NaN,NaN,NaN,0.35782365981437547,NaN,NaN,NaN,NaN,NaN,4.0,0.39881608788479883,2.0,NaN,NaN,NaN,NaN,1.48834848998998,0.7988749157460817,NaN,3.0,NaN,NaN
600,0,1.0,48.0,1.0,5.0,6.0,0.0,5.0,0.42898747705722107,2.0,NaN,NaN,NaN,NaN,0.35655466693016946,NaN,NaN,NaN,NaN,NaN,4.0,0.39881608788479883,2.0,NaN,NaN,NaN,NaN,1.48834848998998,0.7988749157460817,NaN,3.0,NaN,NaN
