68731.16232360993,1126.6112149176904,1592327.6028057127,1064646.2996513085,893.2221932923682,0.0
68731.19942738663,1349.8100888206252,1592337.5179175837,1064631.594706721,619.0169835170436,0.0
68731.22540832894,1349.9322838222545,1592344.4608277883,1064621.2978658073,618.8856688316861,0.0
68731.1994280511,1349.9950458521275,1592337.5179175837,1064631.594772308,618.8273660543331,0.0
68731.1787249625,1349.9909428396431,1592331.9854875607,1064639.7998122233,618.8363798655005,0.0
68703.22128404932,54.16513240128488,1584860.9785925527,1075777.8126577814,33887.79228667024,0.3555116914668095
68734.58961729772,1349.8306078680807,1593243.4709330278,1063288.8453084924,618.2089752522004,0.0
68735.06722658417,1155.5809465586115,1593371.1016968205,1063099.814663529,850.5927971636488,0.0
68267.18669320786,30.000911620461302,1468340.388517724,1265366.6677489213,66763.64271026429,1.6705457084105713
68347.78331420699,1196.4453177737091,1489878.0509789698,1227965.9283217331,903.8051852239117,0.0
67140.70539664036,30.000000250011745,1167313.2035273586,1924575.1170039538,84180.5359588369,2.3672214383534764
65603.03927910053,1349.163612568929,756405.9761664072,3411376.7451964146,2149.9401890388226,0.0
68504.9371330376,30.00000022122726,1531873.9295258746,1158188.4369654306,63964.89969299643,1.5585959877198574
68617.78674102742,1345.8689749085265,1562030.4886497478,1110541.529797372,650.0015929424496,0.0
68807.17490738985,30.00002380103407,1612640.282710012,1034942.872811482,60722.96413379021,1.428918565351608
68768.40812637996,30.00094668455665,1602280.7189611448,1049986.7337066624,61118.61153618955,1.4447444614475824
68757.57709333084,1057.7638523405863,1599386.3651676362,1054228.7783094058,993.3572087981566,0.0
66620.84342153062,1344.7442769640707,1028391.6010026296,2335506.41815757,1386.0524066492778,0.0
68990.36783131192,30.00002376210687,1661594.5355149792,966717.4059691803,58911.39268993462,1.3564557075973847
69509.51752402014,30.000002936007125,1800325.7965091323,796835.169961178,54312.829257232355,1.1725131702892941
69197.0405738412,30.000023698991733,1716823.250158032,895131.2330363417,56991.65502617859,1.2796662010471436
69178.98300009851,414.30236311273813,1711997.7633886617,901168.666022972,3429.0018108632253,0.0
69004.90936618616,1118.6888689114453,1665480.4385417004,961498.4872335884,831.6155860401029,0.0
68127.96751711715,1344.9695513545996,1431137.1461883625,1332674.183236889,780.4519621469851,0.0
70360.17182434301,30.000841178865443,2027644.3237944567,580554.543846911,48136.7058490074,0.925468233960296
70368.06041407245,1290.0569761869092,2029752.3745988116,578852.187182342,371.0495333810929,0.0
69776.29031976406,1319.5083287795949,1871614.9191343926,721504.8896792553,439.53821646271865,0.0
73312.4982114015,1069.3258003772478,2816588.182317004,193437.10308534367,222.67900093925022,0.0
68803.09904690308,30.000002960974143,1611551.09936099,1036514.3600303702,60764.56414746667,1.4305825658986668
67358.72147804468,1347.1555527513528,1225573.1741869848,1774549.6670686584,1036.7404348238238,0.0
67995.02526635407,1349.9958459852478,1395611.273034362,1400286.1306258973,813.8916074312494,0.0
68496.08196851015,30.000016867649844,1529507.5828506295,1162012.6103985119,64065.00927329843,1.562600370931937
67999.01064124647,30.000019857406027,1396676.2763565916,1398210.2153561201,70230.67922524578,1.8092271690098314
