Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,1.0,86.0,1.0,3.0,5.0,0.0,4.0,0.03023862741460903,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.6035749421932153,2.0,NaN,NaN,NaN,NaN,1.7615137642954142,0.8163423199172943,NaN,4.0,NaN,NaN
100,1,1.0,135.0,1.0,2.0,2.0,0.0,7.0,0.8885210212615522,1.0,NaN,NaN,NaN,NaN,NaN,NaN,0.5750533713717243,0.4116529852941516,NaN,NaN,2.0,0.5409856090650882,2.0,NaN,NaN,163.63384267468695,NaN,NaN,NaN,NaN,0.0,5.0,NaN
200,0,1.0,190.0,1.0,0.0,7.0,0.0,1.0,0.8382935061099459,2.0,NaN,0.7033318310512112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0,1.272900788504014,2.0,NaN,NaN,344.4825881727323,NaN,NaN,NaN,NaN,0.0,6.0,NaN
300,0,1.0,176.0,1.0,5.0,5.0,0.0,1.0,0.8539742590461112,2.0,NaN,0.8701576623629186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.7893944560968524,2.0,NaN,NaN,NaN,0.6081393889139937,NaN,NaN,NaN,4.0,NaN,NaN
400,0,1.0,176.0,1.0,5.0,5.0,0.0,1.0,0.8539742590461112,2.0,NaN,0.8701576623629186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.7893944560968524,2.0,NaN,NaN,NaN,0.6081393889139937,NaN,NaN,NaN,4.0,NaN,NaN
500,0,1.0,176.0,1.0,5.0,5.0,0.0,1.0,0.8539742590461112,2.0,NaN,0.8701576623629186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.7893944560968524,2.0,NaN,NaN,NaN,0.6081393889139937,NaN,NaN,NaN,4.0,NaN,NaN
500,1,1.0,177.0,1.0,4.0,5.0,0.0,1.0,0.8540568909541233,2.0,NaN,0.8701576623629186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.8225104411037778,2.0,NaN,NaN,NaN,0.6005566681293626,NaN,NaN,NaN,4.0,NaN,NaN
600,0,1.0,176.0,1.0,5.0,5.0,0.0,1.0,0.8539742590461112,2.0,NaN,0.8701576623629186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.7893944560968524,2.0,NaN,NaN,NaN,0.6081393889139937,NaN,NaN,NaN,4.0,NaN,NaN
600,1,1.0,190.0,1.0,0.0,7.0,0.0,1.0,0.8866592841133056,2.0,NaN,0.8701576623629186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.7488795796003203,2.0,NaN,NaN,NaN,0.6007307647612908,NaN,NaN,NaN,2.0,NaN,20.534300531314717
600,2,1.0,177.0,1.0,4.0,7.0,0.0,1.0,0.8568369311601104,2.0,NaN,0.78175417965462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.8270212896079953,2.0,NaN,NaN,NaN,NaN,1.3796243135657489,0.5566291443432918,NaN,0.0,6.0,NaN
600,3,1.0,179.0,1.0,0.0,5.0,0.0,1.0,0.8539742590461112,2.0,NaN,0.8701576623629186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.8409190253748996,2.0,NaN,NaN,NaN,NaN,1.3187970844132104,0.8206499569023888,NaN,0.0,8.0,NaN
700,0,1.0,176.0,1.0,5.0,5.0,0.0,1.0,0.8539742590461112,2.0,NaN,0.8701576623629186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.7893944560968524,2.0,NaN,NaN,NaN,0.6081393889139937,NaN,NaN,NaN,4.0,NaN,NaN
700,1,1.0,190.0,1.0,0.0,7.0,0.0,1.0,0.8866592841133056,2.0,NaN,0.8701576623629186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.7488795796003203,2.0,NaN,NaN,NaN,0.6007307647612908,NaN,NaN,NaN,2.0,NaN,20.534300531314717
700,2,1.0,177.0,1.0,4.0,7.0,0.0,1.0,0.8568369311601104,2.0,NaN,0.78175417965462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.8270212896079953,2.0,NaN,NaN,NaN,NaN,1.3796243135657489,0.5566291443432918,NaN,0.0,6.0,NaN
700,3,1.0,179.0,1.0,0.0,5.0,0.0,1.0,0.8539029609143886,2.0,NaN,0.8701576623629186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.8409190253748996,2.0,NaN,NaN,NaN,NaN,1.2632517260873952,0.8206499569023888,NaN,0.0,5.0,NaN
700,4,1.0,177.0,1.0,4.0,1.0,0.0,7.0,0.8546123412148493,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.7323360378135462,0.4119423360640699,NaN,NaN,4.0,1.0570458880123146,2.0,NaN,NaN,NaN,NaN,1.5306632475264106,0.4957606650253745,NaN,2.0,NaN,28.002460350007933
700,5,1.0,191.0,1.0,3.0,7.0,0.0,1.0,0.7969175004137246,2.0,NaN,0.8323976210779747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.7907300253848599,2.0,NaN,NaN,NaN,NaN,1.761554755415631,0.1118503576766859,NaN,0.0,6.0,NaN
700,6,1.0,192.0,1.0,1.0,7.0,0.0,1.0,0.8563317878573709,2.0,NaN,0.7038680727239411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.743125216887128,2.0,NaN,NaN,NaN,NaN,1.5429235860236232,0.510914205827492,NaN,2.0,NaN,24.3160862143252
700,7,1.0,179.0,1.0,0.0,5.0,0.0,1.0,0.8539742590461112,2.0,NaN,0.7035015655833805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.8409190253748996,2.0,NaN,NaN,NaN,NaN,1.7357327183374132,0.8206499569023888,NaN,0.0,8.0,NaN
800,0,1.0,177.0,1.0,0.0,5.0,0.0,1.0,0.8535363850136225,2.0,NaN,0.8701576623629186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.7204643959479331,2.0,NaN,NaN,NaN,NaN,1.292285540566878,0.8145071085881881,NaN,0.0,8.0,NaN
900,0,1.0,177.0,1.0,0.0,5.0,0.0,1.0,0.8535363850136225,2.0,NaN,0.8701576623629186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.7204643959479331,2.0,NaN,NaN,NaN,NaN,1.292285540566878,0.8145071085881881,NaN,0.0,8.0,NaN
1000,0,1.0,177.0,1.0,0.0,5.0,0.0,1.0,0.8535363850136225,2.0,NaN,0.8701576623629186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.7204643959479331,2.0,NaN,NaN,NaN,NaN,1.292285540566878,0.8145071085881881,NaN,0.0,8.0,NaN
1100,0,1.0,177.0,1.0,0.0,5.0,0.0,1.0,0.8535363850136225,2.0,NaN,0.8701576623629186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.7204643959479331,2.0,NaN,NaN,NaN,NaN,1.292285540566878,0.8145071085881881,NaN,0.0,8.0,NaN
1100,1,1.0,177.0,1.0,5.0,1.0,0.0,1.0,0.8806550843644617,2.0,NaN,0.9609407676419424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.8077061628733705,2.0,NaN,NaN,NaN,NaN,1.3291110705181817,0.7411726109703866,NaN,0.0,8.0,NaN
1200,0,1.0,177.0,1.0,0.0,5.0,0.0,1.0,0.8535363850136225,2.0,NaN,0.8701576623629186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.7204643959479331,2.0,NaN,NaN,NaN,NaN,1.292285540566878,0.8145071085881881,NaN,0.0,8.0,NaN
1200,1,1.0,177.0,1.0,5.0,1.0,0.0,1.0,0.8806550843644617,2.0,NaN,0.9609407676419424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.8077061628733705,2.0,NaN,NaN,NaN,NaN,1.3291110705181817,0.7411726109703866,NaN,0.0,8.0,NaN
1300,0,1.0,177.0,1.0,0.0,5.0,0.0,1.0,0.8535363850136225,2.0,NaN,0.8701576623629186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.7204643959479331,2.0,NaN,NaN,NaN,NaN,1.292285540566878,0.8145071085881881,NaN,0.0,8.0,NaN
1300,1,1.0,177.0,1.0,5.0,1.0,0.0,1.0,0.8806550843644617,2.0,NaN,0.9609407676419424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.8077061628733705,2.0,NaN,NaN,NaN,NaN,1.3291110705181817,0.7411726109703866,NaN,0.0,8.0,NaN
1400,0,1.0,177.0,1.0,0.0,5.0,0.0,1.0,0.8535363850136225,2.0,NaN,0.8701576623629186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.7204643959479331,2.0,NaN,NaN,NaN,NaN,1.292285540566878,0.8145071085881881,NaN,0.0,8.0,NaN
1400,1,1.0,177.0,1.0,5.0,1.0,0.0,1.0,0.8806550843644617,2.0,NaN,0.9609407676419424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.8077061628733705,2.0,NaN,NaN,NaN,NaN,1.3291110705181817,0.7411726109703866,NaN,0.0,8.0,NaN
1400,2,1.0,180.0,1.0,4.0,0.0,0.0,1.0,0.8052837970682343,2.0,NaN,0.8749993373580578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.7911792691988206,2.0,NaN,NaN,NaN,NaN,1.3187970844132104,0.8086265563768853,NaN,4.0,NaN,NaN
1400,3,1.0,189.0,1.0,4.0,1.0,0.0,1.0,0.8753646514573903,2.0,NaN,0.959660245524086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.807382613516326,2.0,NaN,NaN,NaN,NaN,NaN,NaN,9.210700753345566,2.0,NaN,22.11787389922374
