Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,1.0,113.0,1.0,3.0,3.0,0.0,3.0,0.23123739640505625,1.0,NaN,NaN,0.8446800267842178,0.8222120638488197,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.1133676392811256,2.0,NaN,NaN,NaN,NaN,1.9053790132389714,0.2888448119040562,NaN,4.0,NaN,NaN
200,0,1.0,81.0,1.0,3.0,3.0,0.0,3.0,0.23123739640505625,1.0,NaN,NaN,0.4150250985007182,0.8222120638488197,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.1133676392811256,2.0,NaN,NaN,NaN,NaN,1.9053790132389714,0.7696823814868496,NaN,4.0,NaN,NaN
200,1,1.0,113.0,1.0,3.0,3.0,0.0,8.0,0.28158396819101256,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6399384468965902,0.18004433197600178,4.0,0.6092991747803529,2.0,NaN,NaN,NaN,NaN,1.66532923035513,0.9505377285673469,NaN,4.0,NaN,NaN
200,2,1.0,70.0,1.0,3.0,3.0,0.0,3.0,0.2568489330742624,1.0,NaN,NaN,0.9211785085209219,0.8222120638488197,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.1133676392811256,2.0,NaN,NaN,NaN,NaN,1.6727629741146586,0.9439497676001656,NaN,4.0,NaN,NaN
300,0,1.0,113.0,1.0,3.0,3.0,0.0,8.0,0.28158396819101256,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6399384468965902,0.18004433197600178,4.0,0.6092991747803529,2.0,NaN,NaN,NaN,NaN,1.66532923035513,0.9505377285673469,NaN,4.0,NaN,NaN
300,1,1.0,113.0,1.0,3.0,3.0,0.0,3.0,0.8863972305014352,1.0,NaN,NaN,0.8518370506019664,0.8222120638488197,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.9546473835214881,2.0,NaN,NaN,NaN,0.7901664288372333,NaN,NaN,NaN,3.0,NaN,NaN
300,2,1.0,153.0,1.0,4.0,4.0,0.0,3.0,0.8080979711121041,0.0,NaN,NaN,0.4300874612532055,0.6659604127803294,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.5384255922901328,0.0,NaN,NaN,NaN,NaN,NaN,NaN,7.413739862064675,0.0,4.0,NaN
300,3,1.0,128.0,1.0,3.0,4.0,0.0,5.0,0.9694121090769895,2.0,NaN,NaN,NaN,NaN,0.44645873999363284,NaN,NaN,NaN,NaN,NaN,4.0,0.7132454182048105,0.0,NaN,NaN,NaN,NaN,1.0465183860790641,0.9222947233802177,NaN,3.0,NaN,NaN
300,4,1.0,29.0,1.0,1.0,2.0,0.0,5.0,0.7845099191887092,1.0,NaN,NaN,NaN,NaN,0.44802821729059106,NaN,NaN,NaN,NaN,NaN,4.0,0.9487215359925187,2.0,NaN,NaN,NaN,NaN,1.7947789754966375,0.45705102084440996,NaN,0.0,5.0,NaN
300,5,1.0,162.0,1.0,5.0,3.0,0.0,3.0,0.23398816038429976,1.0,NaN,NaN,0.9206749124714492,0.8222120638488197,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.322578837223318,2.0,NaN,NaN,NaN,NaN,1.9794039672151156,0.2888448119040562,NaN,4.0,NaN,NaN
