Evaluation,SolutionId,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
100,0,1.0,199.0,1.0,3.0,3.0,0.0,5.0,0.9991411196885149,2.0,NaN,NaN,NaN,NaN,0.49963691392602083,NaN,NaN,NaN,NaN,NaN,0.0,0.9372779674611527,1.0,0.5989197039970681,NaN,NaN,NaN,NaN,NaN,NaN,2.0,NaN,38.2889157019103
200,0,1.0,199.0,1.0,3.0,3.0,0.0,5.0,0.9991411196885149,2.0,NaN,NaN,NaN,NaN,0.49963691392602083,NaN,NaN,NaN,NaN,NaN,0.0,0.9372779674611527,1.0,0.5989197039970681,NaN,NaN,NaN,NaN,NaN,NaN,2.0,NaN,38.2889157019103
200,1,1.0,38.0,1.0,4.0,0.0,0.0,8.0,0.3665203436822595,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6184900649316226,0.43734373648952996,3.0,1.3953521222567795,1.0,NaN,NaN,NaN,0.10772578686771972,NaN,NaN,NaN,0.0,3.0,NaN
300,0,1.0,198.0,1.0,3.0,3.0,0.0,5.0,0.995173409399592,2.0,NaN,NaN,NaN,NaN,0.4986235442372118,NaN,NaN,NaN,NaN,NaN,5.0,0.914134401696697,1.0,NaN,NaN,NaN,NaN,NaN,NaN,4.00140790400478,4.0,NaN,NaN
300,1,1.0,199.0,1.0,3.0,3.0,0.0,7.0,0.9877228576404564,2.0,NaN,NaN,NaN,NaN,NaN,NaN,0.3703238642988679,0.2938525227143043,NaN,NaN,4.0,0.9473602926901576,1.0,NaN,NaN,NaN,NaN,1.8842956771007442,0.8651562838492984,NaN,2.0,NaN,32.00661339753818
400,0,1.0,198.0,1.0,3.0,3.0,0.0,5.0,0.995173409399592,2.0,NaN,NaN,NaN,NaN,0.4986235442372118,NaN,NaN,NaN,NaN,NaN,5.0,0.914134401696697,1.0,NaN,NaN,NaN,NaN,NaN,NaN,4.00140790400478,4.0,NaN,NaN
400,1,1.0,182.0,1.0,3.0,4.0,0.0,5.0,0.7948903488821485,2.0,NaN,NaN,NaN,NaN,0.49966917785362397,NaN,NaN,NaN,NaN,NaN,4.0,0.9451136936078662,1.0,NaN,NaN,NaN,NaN,1.9907128731859207,0.5681395034153697,NaN,2.0,NaN,38.2889157019103
400,2,1.0,15.0,1.0,3.0,1.0,0.0,1.0,0.8090568356492142,2.0,NaN,0.7935529814860726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.4373419726765833,2.0,NaN,NaN,NaN,NaN,1.4457332002825858,0.12926895951333534,NaN,2.0,NaN,7.350248822388942
400,3,1.0,89.0,1.0,0.0,1.0,0.0,7.0,0.3752398533692096,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.19998238980853184,0.4813681078896274,NaN,NaN,4.0,1.132460603392504,2.0,NaN,NaN,NaN,NaN,1.0852891173419237,0.804038132047567,NaN,0.0,2.0,NaN
500,0,1.0,198.0,1.0,3.0,3.0,0.0,5.0,0.995173409399592,2.0,NaN,NaN,NaN,NaN,0.4986235442372118,NaN,NaN,NaN,NaN,NaN,5.0,0.914134401696697,1.0,NaN,NaN,NaN,NaN,NaN,NaN,4.00140790400478,4.0,NaN,NaN
